Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,616777;0,083460;0,127975;5,898657;9355,047761;-27803205676,576310;0,004898;0,250000;38,480295;0,059500;0,068475;0,782456;0,298858;0,120126;0,028523;0,006369;0,010013;5000,000000
2;0,608181;0,086990;0,139488;5,888596;9303,293369;-25984976921,555843;0,004087;0,250000;36,987388;0,058557;0,080931;0,765517;0,340089;0,130386;0,036851;0,006818;0,008750;5000,000000
3;0,616362;0,083110;0,131547;5,897214;9355,433952;-27149572535,494293;0,003687;0,250000;38,047197;0,058723;0,072824;0,755245;0,315424;0,121918;0,036667;0,006824;0,012500;5000,000000
4;0,605386;0,087540;0,133105;5,886250;9301,612816;-24266020104,510900;0,002320;0,250000;35,837558;0,064838;0,068267;0,774648;0,321948;0,121973;0,043551;0,007279;0,006274;5000,000000
5;0,592630;0,092960;0,143030;5,868383;9237,717807;-20114042361,828915;0,002486;0,250000;32,827097;0,066922;0,076108;0,764085;0,340520;0,136986;0,055462;0,005460;0,010000;5000,000000
6;0,628915;0,078080;0,120427;5,911650;9421,084921;-31400740991,735435;0,005266;0,250000;41,173618;0,056132;0,064295;0,765734;0,310127;0,101995;0,023372;0,002729;0,013784;5000,000000
7;0,625684;0,079610;0,122052;5,909776;9404,178134;-30300244897,269220;0,004460;0,250000;40,461519;0,057952;0,064100;0,788732;0,289507;0,110738;0,021667;0,007286;0,007509;5000,000000
8;0,601139;0,090560;0,142295;5,883463;9271,860224;-24155856611,353725;0,005751;0,250000;35,603810;0,063332;0,078963;0,805556;0,348542;0,133019;0,025168;0,005920;0,010000;5000,000000
9;0,563242;0,105060;0,163438;5,836547;9107,903602;-13258850168,084120;0,002247;0,250000;27,546256;0,077482;0,085956;0,838596;0,378567;0,165768;0,041667;0,006369;0,008750;5000,000000
10;0,611433;0,084810;0,132224;5,887912;9330,432535;-24717510794,546196;0,002187;0,250000;36,402765;0,060212;0,072012;0,749117;0,308767;0,127970;0,030050;0,008193;0,007500;5000,000000
11;0,614985;0,084030;0,127029;5,898430;9352,505824;-27303022894,563698;0,004348;0,250000;38,100160;0,063010;0,064019;0,791519;0,293147;0,116738;0,038397;0,011829;0,005000;5000,000000
12;0,630719;0,077910;0,117534;5,913503;9424,166069;-31613498258,168625;0,004965;0,250000;41,700885;0,054883;0,062651;0,759857;0,280457;0,104886;0,036728;0,007283;0,006258;5000,000000
13;0,619448;0,081550;0,127128;5,899932;9377,749753;-27381070980,758450;0,002145;0,250000;38,250585;0,058930;0,068198;0,746479;0,320480;0,111360;0,028428;0,008636;0,012500;5000,000000
14;0,603068;0,088470;0,140814;5,882942;9288,802311;-23940686715,579834;0,002792;0,250000;35,398324;0,062450;0,078364;0,797251;0,346276;0,131349;0,023451;0,006364;0,008750;5000,000000
15;0,631248;0,078000;0,113177;5,912998;9429,372023;-31309899580,244790;0,006594;0,250000;41,549516;0,056083;0,057094;0,715827;0,254291;0,109164;0,028523;0,006367;0,005013;5000,000000
16;0,620743;0,081380;0,127027;5,903466;9375,450983;-28830679410,291510;0,003128;0,250000;39,380760;0,058024;0,069004;0,750890;0,315623;0,114541;0,033501;0,005002;0,010013;5000,000000
17;0,623678;0,080700;0,122443;5,909115;9397,600107;-30139025653,100620;0,002572;0,250000;40,287136;0,060264;0,062179;0,762411;0,318933;0,101475;0,035176;0,006827;0,010013;5000,000000
18;0,625696;0,080230;0,122731;5,909793;9401,400649;-30378002570,539055;0,004641;0,250000;40,540702;0,057079;0,065651;0,764085;0,308084;0,105263;0,033445;0,008189;0,010000;5000,000000
19;0,609598;0,086800;0,134677;5,894462;9321,244291;-26360077904,243670;0,003994;0,250000;37,350617;0,063609;0,071069;0,754386;0,319542;0,127884;0,030000;0,009095;0,012500;5000,000000
20;0,627685;0,078400;0,119669;5,908995;9412,852107;-30316948679,819496;0,005382;0,250000;40,460409;0,056558;0,063111;0,747405;0,302606;0,101904;0,035176;0,005464;0,008761;5000,000000
21;0,593634;0,092320;0,139831;5,873485;9246,008828;-20872442851,590347;0,003434;0,250000;33,266424;0,069814;0,070016;0,777385;0,338432;0,129928;0,036851;0,010455;0,012516;5000,000000
22;0,627875;0,079630;0,120476;5,914200;9409,464244;-31950738793,881615;0,004597;0,250000;41,709292;0,057365;0,063111;0,759582;0,284170;0,110837;0,023451;0,005914;0,010025;5000,000000
23;0,598505;0,090350;0,134753;5,877757;9268,601204;-22116732511,206745;0,002697;0,250000;34,282816;0,068537;0,066216;0,791519;0,320791;0,125813;0,036789;0,007727;0,010013;5000,000000
24;0,598584;0,090680;0,145980;5,877171;9266,382421;-22425930584,760254;0,003908;0,250000;34,355289;0,062462;0,083518;0,803509;0,366751;0,132886;0,045151;0,007273;0,006274;5000,000000
25;0,635654;0,075230;0,112658;5,915731;9458,047300;-32282644890,655983;0,002911;0,250000;42,170343;0,054967;0,057690;0,796429;0,258675;0,101684;0,025084;0,003185;0,011264;5000,000000
