Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,553309;0,080530;0,124597;5,790928;9063,641511;-15803956127,412966;0,001978;0,250000;26,819464;0,059025;0,065572;0,784452;0,297657;0,112329;0,025084;0,009550;0,008750;4500,000000
2;0,566264;0,076170;0,119064;5,804931;9118,847877;-18687802438,517258;0,005183;0,250000;29,077038;0,051215;0,067850;0,777778;0,291139;0,101908;0,035117;0,006821;0,008761;4500,000000
3;0,548151;0,083190;0,127346;5,782334;9024,886120;-14534346737,116120;0,003723;0,250000;26,047502;0,057921;0,069425;0,797153;0,301779;0,117462;0,030100;0,006824;0,007519;4500,000000
4;0,535049;0,087600;0,138112;5,769366;8976,112729;-12293075895,595540;0,002765;0,250000;24,098175;0,064224;0,073888;0,804878;0,341772;0,127655;0,030151;0,003183;0,006266;4500,000000
5;0,522418;0,093050;0,143923;5,754190;8917,522673;-9622751903,491133;0,001896;0,250000;22,305910;0,069240;0,074683;0,790036;0,325522;0,142889;0,053422;0,005909;0,011278;4500,000000
6;0,553744;0,080660;0,122745;5,791989;9061,979343;-16468716767,692188;0,003917;0,250000;27,231587;0,059055;0,063690;0,796491;0,287166;0,112329;0,026756;0,006364;0,008783;4500,000000
7;0,551682;0,081540;0,123702;5,790537;9048,123423;-16201845917,304295;0,002587;0,250000;27,003202;0,059885;0,063817;0,793814;0,286620;0,111734;0,031879;0,007276;0,013767;4500,000000
8;0,555513;0,079090;0,121322;5,792006;9072,631012;-16122362782,955479;0,004280;0,250000;27,057175;0,058041;0,063281;0,766784;0,274746;0,115410;0,026711;0,008200;0,005000;4500,000000
9;0,498695;0,102550;0,154856;5,725758;8813,919721;-5230490136,560569;0,002216;0,250000;19,212612;0,079447;0,075409;0,854610;0,343293;0,158025;0,048576;0,005912;0,008750;4500,000000
10;0,535174;0,087660;0,135960;5,768380;8974,128403;-12082252323,255796;0,002170;0,250000;24,108662;0,063999;0,071961;0,760417;0,319568;0,130824;0,040067;0,005460;0,008761;4500,000000
11;0,548896;0,082230;0,128360;5,786680;9041,546920;-15219127691,521338;0,001569;0,250000;26,266782;0,060304;0,068056;0,761246;0,316656;0,114765;0,025042;0,008648;0,010013;4500,000000
12;0,555390;0,081140;0,123714;5,798831;9066,507798;-17399318243,381973;0,004605;0,250000;27,973420;0,059185;0,064529;0,764085;0,295311;0,110513;0,041876;0,008186;0,010013;4500,000000
13;0,549822;0,082570;0,127786;5,784656;9038,317969;-14776067867,114410;0,002776;0,250000;26,226995;0,057590;0,070197;0,807018;0,312263;0,113606;0,021739;0,006827;0,011264;4500,000000
14;0,550151;0,081720;0,122933;5,786434;9043,851642;-15258470057,628494;0,004064;0,250000;26,411639;0,060508;0,062424;0,800712;0,291906;0,111012;0,021667;0,007734;0,012500;4500,000000
15;0,558975;0,078770;0,118968;5,802600;9095,955150;-17898056010,011303;0,004521;0,250000;28,181775;0,060542;0,058427;0,728223;0,280835;0,107823;0,025000;0,010459;0,011264;4500,000000
16;0,549247;0,082810;0,129370;5,787370;9033,693731;-15454018119,448711;0,003698;0,250000;26,587881;0,058338;0,071033;0,800712;0,321723;0,114318;0,030050;0,006367;0,010038;4500,000000
17;0,557515;0,078510;0,119371;5,795219;9086,325039;-16958909333,100475;0,003468;0,250000;27,537045;0,058829;0,060542;0,767361;0,311309;0,097113;0,031667;0,007283;0,006258;4500,000000
18;0,551461;0,082160;0,129527;5,787073;9043,658225;-15236358901,840872;0,004853;0,250000;26,568384;0,055382;0,074145;0,792254;0,321678;0,115195;0,025084;0,006827;0,011264;4500,000000
19;0,559976;0,077610;0,116478;5,795286;9095,097997;-16853439653,369858;0,003785;0,250000;27,584964;0,056273;0,060206;0,775087;0,267982;0,106927;0,020033;0,007279;0,006266;4500,000000
20;0,555470;0,080120;0,120855;5,795863;9067,326107;-16890731929,699060;0,003134;0,250000;27,620454;0,059470;0,061385;0,780919;0,291349;0,107782;0,025084;0,005462;0,013767;4500,000000
21;0,521881;0,093970;0,144370;5,754851;8908,743510;-9692021044,556680;0,002649;0,250000;22,368855;0,069108;0,075262;0,796552;0,340982;0,138117;0,035354;0,009550;0,008750;4500,000000
22;0,557276;0,079890;0,121594;5,796059;9068,333028;-17267258761,857760;0,004727;0,250000;27,981541;0,056004;0,065590;0,787986;0,302934;0,105782;0,020067;0,006821;0,010000;4500,000000
23;0,532949;0,087660;0,131377;5,763110;8972,495319;-11008893242,672615;0,001610;0,250000;23,349642;0,067151;0,064227;0,818815;0,310147;0,121083;0,025042;0,008640;0,008772;4500,000000
24;0,540095;0,086470;0,136121;5,776483;8991,740271;-13518461894,084566;0,003029;0,250000;25,088248;0,061058;0,075063;0,808511;0,327008;0,126594;0,030151;0,006827;0,008783;4500,000000
25;0,562434;0,077490;0,114162;5,802246;9102,758147;-18050751873,020680;0,006240;0,250000;28,537115;0,057131;0,057030;0,802120;0,273016;0,097960;0,025253;0,005923;0,011264;4500,000000
26;0,519857;0,094080;0,146140;5,752016;8904,549812;-9497152857,095543;0,003974;0,250000;22,138430;0,069744;0,076396;0,779310;0,370558;0,135426;0,026711;0,006821;0,006266;4500,000000
27;0,562398;0,078480;0,115819;5,807279;9095,374333;-19451744028,932213;0,005235;0,250000;29,429715;0,058111;0,057708;0,785211;0,265863;0,102668;0,031933;0,010464;0,007519;4500,000000
