Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,267795;0,078870;0,116757;5,280174;7778,104804;376194952,974300;0,004101;0,250000;5,798943;0,059992;0,056765;0,841727;0,249209;0,109368;0,031773;0,007273;0,008761;2500,000000
2;0,276016;0,075530;0,113261;5,291114;7816,313795;-223801746,759016;0,004727;0,250000;6,106508;0,056429;0,056832;0,860627;0,251584;0,102329;0,020236;0,003636;0,003750;2500,000000
3;0,262113;0,081180;0,121484;5,273049;7746,452262;666308260,826168;0,003389;0,250000;5,634169;0,061599;0,059885;0,825784;0,257634;0,115617;0,040067;0,007731;0,007509;2500,000000
4;0,252519;0,085170;0,126805;5,256513;7703,793861;1436559330,292806;0,003521;0,250000;5,261469;0,062998;0,063806;0,817857;0,288082;0,118807;0,036728;0,007738;0,007509;2500,000000
5;0,234098;0,093170;0,138105;5,230115;7626,230478;2575226664,555541;0,003994;0,250000;4,679881;0,068648;0,069457;0,862816;0,301020;0,136568;0,045226;0,006369;0,007509;2500,000000
6;0,277551;0,074850;0,110630;5,294522;7818,163226;-374925843,189797;0,003223;0,250000;6,195965;0,056927;0,053703;0,828070;0,240918;0,099955;0,020033;0,008636;0,007500;2500,000000
7;0,272757;0,076590;0,112388;5,287127;7802,608888;119294067,766952;0,004416;0,250000;5,941005;0,058966;0,053422;0,837370;0,234286;0,104815;0,031879;0,005462;0,006258;2500,000000
8;0,257190;0,082920;0,127544;5,265519;7725,865590;988180929,838998;0,002735;0,250000;5,463316;0,061656;0,065888;0,821053;0,277919;0,122623;0,041806;0,005909;0,010025;2500,000000
9;0,214622;0,100970;0,154064;5,202891;7556,907814;3740579194,293386;0,003087;0,250000;4,072453;0,074710;0,079354;0,855124;0,356960;0,151984;0,035176;0,008189;0,010000;2500,000000
10;0,257122;0,083100;0,127445;5,261940;7725,338384;1205332727,811432;0,002288;0,250000;5,391158;0,059488;0,067957;0,800000;0,280202;0,122646;0,046823;0,007731;0,006250;2500,000000
11;0,240823;0,090240;0,138651;5,241738;7657,781133;2064232016,528659;0,003839;0,250000;4,907247;0,065746;0,072905;0,828571;0,316056;0,134335;0,023372;0,010014;0,010000;2500,000000
12;0,276036;0,075310;0,112029;5,291722;7817,547350;-150430708,299031;0,004749;0,250000;6,080052;0,057324;0,054705;0,829861;0,242848;0,102685;0,021739;0,005460;0,008761;2500,000000
13;0,261533;0,081720;0,125139;5,270211;7746,773971;871059214,850280;0,005270;0,250000;5,547440;0,058889;0,066250;0,866197;0,284450;0,113952;0,030201;0,005914;0,007509;2500,000000
14;0,248433;0,086550;0,133488;5,254874;7692,016940;1443425547,012490;0,003532;0,250000;5,190730;0,065182;0,068305;0,825623;0,315355;0,124721;0,030100;0,006821;0,006266;2500,000000
15;0,274439;0,076630;0,112040;5,296005;7805,823848;-279608565,699830;0,002812;0,250000;6,152670;0,060957;0,051083;0,773852;0,233438;0,108520;0,025042;0,008189;0,007500;2500,000000
16;0,266410;0,078870;0,119383;5,276734;7769,664320;478616918,723377;0,003917;0,250000;5,742576;0,058533;0,060850;0,801394;0,259353;0,114171;0,028333;0,006375;0,006258;2500,000000
17;0,266163;0,079470;0,119235;5,281008;7774,058073;293305539,773596;0,003363;0,250000;5,796231;0,061833;0,057402;0,865517;0,258085;0,107806;0,038591;0,005007;0,012516;2500,000000
18;0,249862;0,087000;0,132285;5,258456;7693,723762;1285967925,106129;0,003200;0,250000;5,286239;0,064428;0,067856;0,843206;0,301274;0,121694;0,033389;0,012273;0,008750;2500,000000
19;0,267372;0,078600;0,116598;5,279957;7777,546464;434580289,367068;0,004368;0,250000;5,745821;0,060969;0,055628;0,800000;0,237793;0,115092;0,025000;0,007279;0,011292;2500,000000
20;0,271725;0,077170;0,115834;5,287640;7794,934963;84701423,012002;0,004164;0,250000;5,943723;0,058622;0,057212;0,827465;0,259189;0,104875;0,026801;0,006824;0,007509;2500,000000
21;0,237210;0,090780;0,138592;5,233561;7646,954916;2469420728,727305;0,003790;0,250000;4,713575;0,067379;0,071212;0,803571;0,314086;0,137097;0,035058;0,006375;0,008761;2500,000000
22;0,269598;0,078010;0,120205;5,283710;7780,538392;100111631,303684;0,001951;0,250000;5,929914;0,057586;0,062620;0,822917;0,285079;0,103934;0,036851;0,006821;0,007500;2500,000000
23;0,231556;0,093080;0,142194;5,225148;7627,512079;2765547667,278840;0,003034;0,250000;4,539856;0,069484;0,072711;0,877622;0,335459;0,133513;0,031667;0,006367;0,005006;2500,000000
24;0,257969;0,082170;0,127934;5,262508;7734,570372;1153074377,371451;0,004385;0,250000;5,383316;0,059333;0,068601;0,865724;0,294230;0,119016;0,015050;0,006367;0,007500;2500,000000
25;0,260618;0,082310;0,121304;5,273661;7738,453526;631262650,987389;0,004951;0,250000;5,640247;0,062771;0,058533;0,831579;0,256345;0,115626;0,025210;0,008182;0,016270;2500,000000
26;0,236124;0,091930;0,138606;5,235560;7640,352646;2221151977,515809;0,005398;0,250000;4,782485;0,069202;0,069404;0,836237;0,316359;0,136099;0,026711;0,006372;0,000000;2500,000000
