Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,004779;0,122190;0,217093;4,852018;6461,310952;-1778404492,780948;0,003867;0,040000;1,338382;0,063946;0,153147;0,894545;0,765985;0,146888;0,031773;0,010014;0,010013;1000,000000
2;0,056677;0,082990;0,131799;4,910393;6751,826865;-3107331559,204618;0,005193;0,088763;1,858617;0,053386;0,078414;0,867857;0,376590;0,097692;0,028428;0,005460;0,007519;1000,000000
3;0,010672;0,113940;0,199879;4,871310;6517,063272;-2096281047,019565;0,002061;0,040002;1,468185;0,059246;0,140633;0,861210;0,745350;0,120090;0,031720;0,003641;0,013750;1000,000000
4;-0,017448;0,126030;0,216722;4,824164;6431,959539;-1361735020,699895;0,003340;0,040000;1,198465;0,070250;0,146472;0,868056;0,769883;0,149776;0,043333;0,005914;0,003755;1000,000000
5;-0,055461;0,143610;0,245769;4,761809;6332,417144;-515880622,734197;0,001916;0,040000;0,928264;0,083308;0,162461;0,905455;0,806995;0,197980;0,053691;0,005914;0,003755;1000,000000
6;0,032280;0,099050;0,170432;4,893040;6617,429656;-2721896174,823240;0,004344;0,052501;1,669405;0,056979;0,113453;0,867596;0,593253;0,105758;0,030201;0,005000;0,010013;1000,000000
7;0,006203;0,116970;0,206349;4,865872;6501,510620;-1983935210,445016;0,003534;0,040000;1,422121;0,059650;0,146699;0,903114;0,748387;0,131284;0,021667;0,009099;0,002506;1000,000000
8;0,004951;0,116980;0,205644;4,862821;6494,507925;-1938259633,665753;0,002533;0,040000;1,407576;0,060287;0,145357;0,867384;0,750968;0,130717;0,040067;0,006369;0,007500;1000,000000
9;-0,090909;0,169330;0,297267;4,729792;6230,145577;-82561718,472854;0,003540;0,040000;0,795776;0,094382;0,202885;0,894737;0,835194;0,301530;0,053872;0,009095;0,008772;1000,000000
10;0,008586;0,114320;0,204931;4,863308;6509,517964;-1912153330,788453;0,002923;0,040001;1,414032;0,055982;0,148949;0,864111;0,745970;0,132168;0,023411;0,007734;0,002506;1000,000000
11;-0,017270;0,126920;0,220695;4,832867;6429,561302;-1476561815,843449;0,002541;0,040000;1,225588;0,072049;0,148646;0,893617;0,768935;0,154484;0,025042;0,011374;0,006258;1000,000000
12;0,014846;0,111810;0,201857;4,876238;6531,125778;-2265864884,354255;0,002765;0,040007;1,512684;0,055006;0,146851;0,850694;0,770914;0,116107;0,030100;0,006824;0,006250;1000,000000
13;0,006524;0,115920;0,210101;4,863599;6502,535844;-1874821711,280073;0,002253;0,040001;1,403039;0,056566;0,153535;0,888489;0,759949;0,136333;0,020067;0,008640;0,011250;1000,000000
14;0,003492;0,116070;0,209725;4,856993;6499,230993;-1810471120,182861;0,001283;0,040000;1,359882;0,059518;0,150207;0,881720;0,763578;0,134108;0,036789;0,004548;0,007519;1000,000000
15;0,023780;0,105550;0,184048;4,884447;6573,612049;-2440681333,712030;0,003112;0,040909;1,588553;0,056032;0,128016;0,841549;0,660293;0,114029;0,033333;0,005002;0,011278;1000,000000
16;0,036369;0,096000;0,160691;4,890243;6642,517202;-2537776925,033092;0,003333;0,058708;1,652664;0,054742;0,105949;0,845588;0,519796;0,112827;0,041667;0,005457;0,007528;1000,000000
