Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,471348;0,086200;0,130658;5,664114;8672,292196;-6732283386,786741;0,003805;0,250000;17,566903;0,065833;0,064825;0,841727;0,304430;0,118898;0,028476;0,009554;0,015000;4000,000000
2;0,481239;0,082300;0,127383;5,671890;8715,969461;-8001830615,678391;0,006269;0,250000;18,503911;0,057993;0,069390;0,788194;0,319568;0,109939;0,038333;0,005917;0,008761;4000,000000
3;0,483568;0,081520;0,119471;5,675655;8728,271649;-8246594196,327705;0,005059;0,250000;18,761017;0,060392;0,059079;0,790941;0,278167;0,108388;0,028381;0,006824;0,006250;4000,000000
4;0,466037;0,087900;0,132028;5,651519;8644,231707;-5250914571,452578;0,003159;0,250000;16,696961;0,064803;0,067225;0,778947;0,316964;0,122591;0,040067;0,007738;0,001256;4000,000000
5;0,449539;0,094490;0,146789;5,631746;8578,644492;-2967008278,256637;0,003802;0,250000;15,026724;0,069563;0,077226;0,817869;0,339670;0,142056;0,045226;0,006369;0,010013;4000,000000
6;0,492110;0,077250;0,113609;5,686830;8777,824650;-9901687083,061785;0,004973;0,250000;19,703834;0,059476;0,054133;0,798611;0,261753;0,099866;0,036913;0,005005;0,007519;4000,000000
7;0,477356;0,083310;0,127546;5,665697;8703,353697;-7118396608,639627;0,003894;0,250000;17,893582;0,060294;0,067251;0,799308;0,309886;0,114677;0,021739;0,008193;0,003750;4000,000000
8;0,474555;0,084850;0,127333;5,664332;8685,339084;-6911658620,473781;0,003548;0,250000;17,783546;0,062355;0,064978;0,831579;0,267641;0,127020;0,038462;0,004548;0,006250;4000,000000
9;0,434416;0,100050;0,152053;5,611363;8520,107288;-513744687,313558;0,003015;0,250000;13,485629;0,076682;0,075371;0,820144;0,359543;0,147949;0,050167;0,007738;0,006250;4000,000000
10;0,480591;0,081140;0,121661;5,667785;8727,678603;-6990441964,847794;0,003724;0,250000;17,877616;0,061385;0,060276;0,767606;0,252692;0,121585;0,040201;0,006827;0,010025;4000,000000
11;0,472763;0,085300;0,132252;5,662464;8686,840043;-6450738908,190908;0,002745;0,250000;17,449045;0,062651;0,069601;0,804270;0,306431;0,124552;0,030050;0,008189;0,011250;4000,000000
12;0,493220;0,077040;0,117517;5,684395;8781,225523;-9477312432,488113;0,003158;0,250000;19,589164;0,055029;0,062487;0,769759;0,276299;0,106149;0,028428;0,004548;0,007500;4000,000000
13;0,480871;0,082200;0,121870;5,669689;8715,013497;-7263726153,541912;0,003485;0,250000;18,187825;0,059875;0,061995;0,797153;0,253958;0,120171;0,035294;0,006827;0,013750;4000,000000
14;0,473911;0,084120;0,129318;5,662393;8692,994838;-6512630584,891336;0,002586;0,250000;17,427196;0,063350;0,065968;0,795139;0,309206;0,117818;0,018487;0,008186;0,015019;4000,000000
15;0,496602;0,075480;0,113126;5,690830;8805,280998;-9977843798,636286;0,003181;0,250000;19,972108;0,057117;0,056009;0,763251;0,258555;0,102708;0,023372;0,007734;0,011250;4000,000000
16;0,492470;0,077500;0,117558;5,687876;8778,645773;-9696577237,852362;0,002797;0,250000;19,719036;0,058024;0,059535;0,779720;0,275949;0,104367;0,028381;0,007283;0,011250;4000,000000
17;0,485306;0,080120;0,122835;5,679697;8744,165837;-8848609860,028795;0,002166;0,250000;19,014126;0,060209;0,062626;0,812057;0,311985;0,103217;0,030000;0,006369;0,006258;4000,000000
18;0,483252;0,081110;0,121481;5,673003;8726,903458;-7931407230,952631;0,004246;0,250000;18,555995;0,059025;0,062456;0,789855;0,279747;0,112979;0,030100;0,008644;0,003759;4000,000000
19;0,478895;0,083300;0,125781;5,672609;8711,330387;-7722954062,485603;0,004140;0,250000;18,235802;0,063092;0,062689;0,806228;0,296508;0,111136;0,036789;0,009099;0,012516;4000,000000
20;0,483798;0,080800;0,122303;5,673725;8736,760698;-7919335168,338507;0,005884;0,250000;18,473705;0,059286;0,063017;0,768421;0,299810;0,107551;0,025168;0,008652;0,007528;4000,000000
21;0,457561;0,090420;0,140597;5,639448;8617,614551;-3705937771,946587;0,005286;0,250000;15,542423;0,066821;0,073775;0,807692;0,340089;0,130990;0,033501;0,008204;0,005000;4000,000000
22;0,489392;0,078360;0,119331;5,680328;8759,904464;-9020931667,612411;0,004321;0,250000;19,268533;0,057146;0,062185;0,780142;0,277567;0,110962;0,025168;0,005005;0,005013;4000,000000
23;0,449070;0,093900;0,143865;5,628679;8580,553075;-2754282098,563973;0,002966;0,250000;14,879999;0,070975;0,072890;0,825939;0,350286;0,132152;0,043478;0,005460;0,008750;4000,000000
24;0,470241;0,085670;0,130518;5,657953;8670,907131;-6097053743,766590;0,002549;0,250000;17,139719;0,064302;0,066216;0,811847;0,295238;0,124048;0,028428;0,008193;0,010013;4000,000000
25;0,490092;0,078490;0,117778;5,682978;8764,166356;-9213743086,063662;0,003293;0,250000;19,396475;0,057578;0,060200;0,775439;0,274634;0,106207;0,035117;0,006367;0,007509;4000,000000
26;0,458867;0,090350;0,134396;5,643382;8620,139815;-4350893840,344840;0,003109;0,250000;15,970277;0,069519;0,064877;0,784722;0,302103;0,130493;0,035117;0,009099;0,011278;4000,000000
27;0,490719;0,079000;0,116734;5,690814;8761,017980;-10442443549,250412;0,003173;0,250000;20,123487;0,060887;0,055847;0,777778;0,285532;0,098749;0,040067;0,006821;0,015038;4000,000000
28;0,475016;0,084680;0,123662;5,666276;8690,259482;-7273513484,009571;0,005472;0,250000;17,960738;0,065011;0,058651;0,826087;0,283365;0,114798;0,036913;0,003645;0,008772;4000,000000
29;0,502724;0,072450;0,108536;5,694266;8833,747069;-10673046133,010132;0,002965;0,250000;20,458924;0,053109;0,055427;0,753571;0,253165;0,094492;0,035176;0,006818;0,010000;4000,000000
30;0,477254;0,083920;0,124205;5,668793;8699,172112;-7257691000,759319;0,003528;0,250000;18,025635;0,062759;0,061447;0,809028;0,272495;0,116618;0,041806;0,008636;0,008761;4000,000000
