Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,123991;0,145040;0,260667;4,622116;6044,017469;-3947900702,644068;0,002427;0,040000;0,752455;0,076923;0,183744;0,907801;0,807292;0,234621;0,026891;0,004545;0,006250;500,000000
2;-0,084075;0,121410;0,210393;4,678218;6158,209712;-4522484578,439397;0,003320;0,040000;0,925311;0,067031;0,143363;0,866667;0,766753;0,132960;0,040134;0,009099;0,008772;500,000000
3;-0,114509;0,138380;0,241991;4,632849;6075,944119;-4009213000,186814;0,003072;0,040000;0,777307;0,076237;0,165754;0,876761;0,799611;0,194776;0,035176;0,007273;0,003750;500,000000
4;-0,174932;0,210910;0,337093;4,586694;5860,078115;-3538019933,278386;0,004674;0,040000;0,637169;0,086890;0,250203;0,867596;0,835394;0,391501;0,053872;0,006821;0,006258;500,000000
5;-0,224680;0,441370;0,371492;4,350754;5147,616812;-2570245431,359575;0,005544;0,040000;0,441694;0,095872;0,275620;0,934307;0,853056;0,456492;0,069140;0,006827;0,006266;500,000000
6;-0,077987;0,119680;0,206153;4,691197;6168,733337;-4685926495,030638;0,003243;0,040000;0,974467;0,065580;0,140573;0,883392;0,756634;0,128475;0,038721;0,007731;0,006250;500,000000
7;-0,172067;0,207180;0,355409;4,593946;5882,441777;-3577544980,884346;0,003208;0,040000;0,648933;0,082478;0,272930;0,896057;0,850968;0,425051;0,048739;0,005914;0,010000;500,000000
8;-0,134056;0,153210;0,279700;4,610707;6021,430426;-3747972937,040483;0,003788;0,040000;0,708728;0,076190;0,203510;0,875000;0,805718;0,276040;0,045378;0,005005;0,008750;500,000000
9;-0,234315;0,506290;0,360256;4,231503;4970,506458;-2196359724,613879;0,004090;0,040000;0,383725;0,098750;0,261506;0,925532;0,849903;0,436372;0,051926;0,004550;0,002516;500,000000
10;-0,193049;0,281150;0,356889;4,534462;5636,839508;-3278893252,859135;0,004137;0,040000;0,573652;0,084171;0,272718;0,871080;0,850065;0,429312;0,060403;0,006824;0,007509;500,000000
11;-0,195537;0,291240;0,367019;4,531912;5602,972604;-3251081518,485151;0,004363;0,040000;0,567769;0,086417;0,280602;0,894737;0,839170;0,453206;0,063545;0,006367;0,011264;500,000000
12;-0,108147;0,134390;0,240247;4,636982;6091,600528;-4079029227,376637;0,003326;0,040000;0,797327;0,070119;0,170129;0,886525;0,813066;0,185069;0,030151;0,005917;0,012500;500,000000
13;-0,104232;0,130970;0,232601;4,635520;6107,313210;-4021357443,581751;0,003028;0,040000;0,793640;0,067166;0,165434;0,880866;0,798710;0,177568;0,016779;0,004545;0,005006;500,000000
14;-0,186177;0,251100;0,368924;4,572160;5754,347421;-3430298030,126815;0,003341;0,040000;0,605297;0,089689;0,279235;0,890071;0,835072;0,460705;0,058824;0,007289;0,006250;500,000000
15;-0,070674;0,115570;0,201475;4,702667;6192,366698;-4754649343,113681;0,002475;0,040000;1,004787;0,062746;0,138729;0,853147;0,759845;0,118978;0,033389;0,007273;0,007500;500,000000
16;-0,100979;0,129230;0,227650;4,646605;6112,592421;-4179449043,214244;0,002298;0,040000;0,827718;0,069680;0,157969;0,876325;0,792992;0,167488;0,028428;0,003182;0,011250;500,000000
17;-0,131943;0,151850;0,276798;4,615179;6025,422584;-3885262203,943447;0,003148;0,040000;0,728741;0,077305;0,199493;0,914286;0,842003;0,255157;0,043478;0,005923;0,005006;500,000000
18;-0,200744;0,311550;0,380957;4,511222;5525,570772;-3195877517,717458;0,004583;0,040000;0,548320;0,088507;0,292450;0,906250;0,850065;0,480009;0,063758;0,006821;0,007528;500,000000
19;-0,135431;0,155470;0,283570;4,619714;6012,517445;-3841412693,689598;0,002451;0,040000;0,724139;0,080730;0,202840;0,874564;0,826257;0,276816;0,040201;0,007279;0,011250;500,000000
20;-0,096103;0,126410;0,220874;4,654290;6128,380259;-4248050289,852820;0,003261;0,040000;0,844283;0,069175;0,151699;0,865248;0,801286;0,147982;0,026936;0,004550;0,010013;500,000000
21;-0,220389;0,427360;0,351906;4,367272;5184,503951;-2631312499,810652;0,007873;0,040000;0,450079;0,090391;0,261515;0,915493;0,852597;0,416554;0,046980;0,007734;0,001258;500,000000
