Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,240559;0,485140;0,325208;4,143712;4779,450965;-6178147213,881488;0,002242;0,040000;0,391653;0,110197;0,215011;0,845614;0,690742;0,416441;0,085284;0,002727;0,003750;0,000000
2;-0,198751;0,237970;0,299716;4,464739;5519,317792;-7203804517,460406;0,004832;0,040000;0,584637;0,082470;0,217246;0,699301;0,638507;0,392382;0,048658;0,002273;0,001250;0,000000
3;-0,231197;0,394990;0,325824;4,296852;5020,851576;-6649549504,318411;0,004861;0,040000;0,462884;0,101877;0,223947;0,769231;0,684142;0,424188;0,082492;0,001818;0,001253;0,000000
4;-0,232680;0,409270;0,322049;4,278760;4981,158869;-6564276120,483693;0,003175;0,040000;0,451986;0,102267;0,219782;0,775000;0,689655;0,417796;0,062395;0,001819;0,000000;0,000000
5;-0,238038;0,486540;0,308044;4,141258;4777,490179;-6109435353,750730;0,005107;0,040000;0,393129;0,099837;0,208206;0,804878;0,658632;0,395758;0,053601;0,001819;0,001256;0,000000
6;-0,223768;0,365310;0,317036;4,340156;5110,028966;-6691604340,298381;0,004935;0,040000;0,484711;0,090872;0,226164;0,799296;0,665141;0,412229;0,073950;0,001818;0,000000;0,000000
7;-0,222614;0,358100;0,318126;4,340470;5123,800685;-6711291705,433413;0,004656;0,040000;0,488839;0,086669;0,231457;0,747331;0,662508;0,420982;0,061770;0,001819;0,001253;0,000000
8;-0,220169;0,342580;0,313172;4,370841;5179,385686;-6806548681,776538;0,003163;0,040000;0,502267;0,097118;0,216054;0,761404;0,679844;0,397069;0,084317;0,004093;0,000000;0,000000
9;-0,228177;0,380760;0,318149;4,313911;5059,733116;-6668945349,769511;0,002574;0,040000;0,471087;0,098424;0,219725;0,778182;0,685547;0,410476;0,070588;0,000909;0,000000;0,000000
10;-0,240175;0,498590;0,316443;4,111688;4743,985490;-6046552198,886713;0,002616;0,040000;0,379633;0,106125;0,210317;0,818505;0,698113;0,397871;0,079125;0,000909;0,001250;0,000000
11;-0,228997;0,387570;0,322767;4,308958;5041,712830;-6625219197,317307;0,005185;0,040000;0,468528;0,096922;0,225846;0,799308;0,697463;0,413972;0,062081;0,001818;0,002506;0,000000
12;-0,228439;0,385520;0,316068;4,309770;5046,295967;-6650366732,545584;0,003255;0,040000;0,470155;0,096164;0,219904;0,771930;0,664068;0,414059;0,052277;0,001818;0,003750;0,000000
13;-0,225974;0,376680;0,315388;4,320528;5072,666531;-6654118211,293273;0,004743;0,040000;0,476461;0,090067;0,225321;0,823322;0,682895;0,405149;0,051926;0,000455;0,002506;0,000000
14;-0,203957;0,256440;0,315709;4,450248;5450,990363;-7183492165,181664;0,004551;0,040000;0,571536;0,087748;0,227961;0,787770;0,652860;0,416573;0,060504;0,003182;0,000000;0,000000
15;-0,235455;0,437590;0,318634;4,231310;4904,896861;-6397269606,161999;0,004309;0,040000;0,430123;0,102520;0,216115;0,790780;0,681254;0,411539;0,065546;0,001819;0,001253;0,000000
16;-0,219411;0,333520;0,330661;4,376191;5204,351626;-6870453136,546248;0,002848;0,040000;0,508211;0,093068;0,237593;0,823529;0,691903;0,432876;0,065217;0,001818;0,001250;0,000000
17;-0,237281;0,445760;0,326634;4,220019;4884,049895;-6390794590,403720;0,002337;0,040000;0,424084;0,106679;0,219955;0,773196;0,686031;0,424966;0,089679;0,000909;0,001250;0,000000
18;-0,230500;0,394920;0,322811;4,296399;5020,164009;-6619429748,086831;0,003212;0,040000;0,461574;0,098371;0,224440;0,829268;0,687541;0,415210;0,073950;0,000909;0,003750;0,000000
19;-0,231597;0,394550;0,325447;4,300826;5023,236853;-6647415689,619884;0,003714;0,040000;0,463790;0,106925;0,218522;0,807692;0,697720;0,417607;0,081940;0,001364;0,001252;0,000000
20;-0,239788;0,488530;0,316158;4,133920;4769,368159;-6130768780,360790;0,002598;0,040000;0,389177;0,107617;0,208540;0,767361;0,691062;0,402571;0,067340;0,001818;0,000000;0,000000
21;-0,242406;0,531440;0,319073;4,038309;4666,000000;-5845179516,478063;0,001805;0,040000;0,355431;0,108627;0,210446;0,798635;0,679134;0,408394;0,094435;0,002274;0,000000;0,000000
22;-0,240125;0,512400;0,308442;4,088959;4710,714512;-5964622180,071461;0,005702;0,040000;0,372968;0,102476;0,205966;0,775439;0,659505;0,391177;0,104202;0,002729;0,000000;0,000000
23;-0,236046;0,457600;0,307138;4,202765;4854,648015;-6308025589,999947;0,002643;0,040000;0,418602;0,100619;0,206518;0,765734;0,651862;0,395312;0,085714;0,000909;0,001250;0,000000
24;-0,227277;0,377620;0,315672;4,321784;5069,516376;-6676567766,314830;0,003208;0,040000;0,476044;0,098749;0,216923;0,803509;0,661428;0,411299;0,065436;0,002273;0,001250;0,000000
25;-0,229594;0,387980;0,324681;4,310979;5042,469746;-6662201530,084601;0,002868;0,040000;0,468392;0,100385;0,224295;0,778169;0,687662;0,420247;0,077572;0,003636;0,000000;0,000000
26;-0,236700;0,448900;0,319026;4,214578;4874,309974;-6340423788,664876;0,001908;0,040000;0,421629;0,104313;0,214713;0,804878;0,682468;0,407491;0,087248;0,001364;0,001250;0,000000
27;-0,217859;0,325820;0,320684;4,384726;5231,171768;-6920495329,830422;0,004378;0,040000;0,515032;0,095635;0,225048;0,747253;0,682145;0,420352;0,063652;0,000910;0,002503;0,000000
28;-0,231590;0,406650;0,319610;4,280153;4987,957628;-6546235157,217311;0,005859;0,040000;0,452463;0,097387;0,222222;0,823944;0,682943;0,407642;0,087248;0,002273;0,001253;0,000000
29;-0,217455;0,330140;0,309096;4,381816;5219,124879;-6901658404,105843;0,004731;0,040000;0,511993;0,092891;0,216205;0,773196;0,663636;0,398286;0,053512;0,001364;0,000000;0,000000
30;-0,210216;0,290520;0,308653;4,418700;5343,885824;-7020095513,758883;0,003793;0,040000;0,540272;0,090189;0,218464;0,729825;0,656638;0,403157;0,061977;0,000455;0,001250;0,000000
