Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,361457;0,086960;0,130970;5,462942;8173,214878;-88080980,040457;0,003034;0,250000;9,535638;0,062102;0,068868;0,871080;0,313976;0,114728;0,035058;0,007734;0,007519;3250,000000
2;0,322651;0,103260;0,163756;5,411031;8011,740011;3360709260,831674;0,003478;0,250000;7,468319;0,071883;0,091873;0,842105;0,403051;0,156889;0,051753;0,006367;0,006250;3250,000000
3;0,375740;0,081340;0,126752;5,483252;8236,325980;-1624243938,043309;0,004609;0,250000;10,502078;0,055763;0,070989;0,806452;0,283365;0,122088;0,033501;0,006372;0,006258;3250,000000
4;0,363070;0,086250;0,133266;5,468756;8179,041818;-767073611,020220;0,003026;0,250000;9,837172;0,062500;0,070766;0,797153;0,320635;0,121924;0,031720;0,009558;0,010025;3250,000000
5;0,337539;0,096950;0,153947;5,429020;8071,806467;2314249608,758771;0,003096;0,250000;8,121523;0,066122;0,087826;0,823944;0,346056;0,156986;0,042017;0,008189;0,005013;3250,000000
6;0,330770;0,100250;0,157597;5,423965;8041,010694;2485563526,943731;0,002826;0,250000;7,962857;0,070167;0,087431;0,866197;0,386768;0,147924;0,040134;0,007283;0,010013;3250,000000
7;0,349878;0,092400;0,150831;5,450409;8119,519892;824488348,528726;0,003596;0,250000;8,959891;0,061461;0,089370;0,840989;0,365714;0,142665;0,038397;0,007286;0,007500;3250,000000
8;0,346114;0,092460;0,146836;5,436237;8107,967222;1817460911,122811;0,004439;0,250000;8,448686;0,061459;0,085377;0,841549;0,333545;0,145805;0,035176;0,007293;0,003755;3250,000000
9;0,354437;0,090830;0,142036;5,459207;8140,834503;191352561,273025;0,002683;0,250000;9,346764;0,064158;0,077878;0,825623;0,336508;0,134051;0,028523;0,009091;0,013750;3250,000000
10;0,321240;0,104070;0,166145;5,409020;8007,647520;3588123495,813163;0,003534;0,250000;7,373851;0,071969;0,094176;0,863469;0,403287;0,162108;0,048576;0,006827;0,008750;3250,000000
11;0,359047;0,088420;0,141142;5,459327;8157,969020;177587458,768574;0,004157;0,250000;9,396507;0,058717;0,082425;0,791667;0,347302;0,132825;0,021812;0,007741;0,002500;3250,000000
12;0,336863;0,097880;0,156849;5,431383;8066,072500;1946473011,242044;0,003011;0,250000;8,270578;0,065967;0,090882;0,863158;0,374284;0,151726;0,031720;0,005914;0,015019;3250,000000
13;0,316413;0,105510;0,169777;5,400663;7994,277984;4021667235,824903;0,003389;0,250000;7,083967;0,073035;0,096742;0,862191;0,401911;0,170065;0,041806;0,009091;0,005006;3250,000000
14;0,325782;0,101970;0,164381;5,415120;8025,806309;3191516839,915135;0,002257;0,250000;7,582353;0,069484;0,094897;0,859155;0,402540;0,158780;0,036667;0,006824;0,008750;3250,000000
15;0,367042;0,085050;0,134906;5,469033;8198,061243;-429218443,121882;0,003058;0,250000;9,798932;0,056463;0,078443;0,806338;0,329098;0,121585;0,026801;0,009099;0,015019;3250,000000
16;0,341014;0,095640;0,155529;5,437856;8084,381940;1645432585,142365;0,001809;0,250000;8,456365;0,065014;0,090515;0,839858;0,380291;0,147824;0,038333;0,007731;0,007500;3250,000000
17;0,359664;0,088220;0,137767;5,460934;8161,784617;-2472936,226088;0,003261;0,250000;9,498155;0,060254;0,077513;0,803571;0,331429;0,129148;0,033389;0,007738;0,006274;3250,000000
18;0,354576;0,090080;0,139629;5,454927;8147,479902;618937900,759442;0,002948;0,250000;9,116623;0,063559;0,076069;0,871429;0,317058;0,130240;0,050083;0,009554;0,010038;3250,000000
19;0,357362;0,088320;0,138505;5,456793;8156,091143;405797566,953294;0,002658;0,250000;9,272952;0,061233;0,077272;0,812274;0,329090;0,131320;0,035117;0,006824;0,010013;3250,000000
20;0,334959;0,098180;0,158123;5,425681;8058,532437;2380088885,488622;0,003002;0,250000;8,061419;0,065187;0,092936;0,840278;0,402423;0,148048;0,026846;0,004545;0,010000;3250,000000
21;0,349559;0,092330;0,143867;5,447633;8115,641953;1009629532,580319;0,002722;0,250000;8,893337;0,063200;0,080666;0,866197;0,323548;0,140614;0,036728;0,008197;0,006250;3250,000000
22;0,346963;0,093630;0,151029;5,443880;8109,033695;1343601875,080241;0,003683;0,250000;8,703440;0,061743;0,089286;0,833910;0,371574;0,140646;0,040134;0,005460;0,012500;3250,000000
23;0,350212;0,091190;0,144125;5,447096;8122,551982;870671158,190224;0,004627;0,250000;8,908312;0,063338;0,080787;0,841549;0,349206;0,134723;0,043406;0,002731;0,008761;3250,000000
24;0,358422;0,088150;0,137245;5,456040;8156,311997;495094890,460317;0,003394;0,250000;9,244885;0,059180;0,078065;0,840426;0,327366;0,126653;0,028428;0,009095;0,010025;3250,000000
25;0,322470;0,103940;0,164090;5,409676;8007,289681;3549956213,725665;0,003082;0,250000;7,409046;0,070729;0,093362;0,864769;0,389172;0,163522;0,026756;0,006827;0,013767;3250,000000
26;0,331975;0,098880;0,154507;5,418699;8049,661860;3007885799,382491;0,002790;0,250000;7,750682;0,067401;0,087106;0,838028;0,367882;0,150583;0,048576;0,005457;0,005019;3250,000000
27;0,366836;0,085530;0,129987;5,471343;8192,985794;-835502021,970640;0,003647;0,250000;9,997716;0,059287;0,070700;0,797834;0,303127;0,124243;0,020067;0,007727;0,010000;3250,000000
28;0,359233;0,088740;0,139814;5,460367;8153,837661;6791778,632668;0,003645;0,250000;9,515297;0,058348;0,081466;0,840580;0,323548;0,135692;0,023372;0,005457;0,017522;3250,000000
29;0,345662;0,093880;0,151573;5,441120;8101,414725;1354740804,461920;0,003541;0,250000;8,657482;0,061819;0,089754;0,856164;0,372137;0,139363;0,035176;0,008640;0,008750;3250,000000
