Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,229446;0,451120;0,523639;4,347833;5225,516536;-470847345,065484;0,004135;0,040000;0,413344;0,083631;0,440008;0,939716;0,883245;0,778711;0,119328;0,008193;0,005019;750,000000
2;-0,229882;0,457860;0,519227;4,340471;5210,438938;-417316459,163373;0,003405;0,040000;0,410002;0,081305;0,437922;0,921708;0,878868;0,773628;0,113559;0,006364;0,006274;750,000000
3;-0,241341;0,507480;0,524811;4,234052;5070,485901;-124702056,710274;0,005268;0,040000;0,352595;0,104145;0,420666;0,935943;0,876703;0,776792;0,151877;0,009558;0,002519;750,000000
4;-0,223245;0,421230;0,530025;4,397020;5311,375072;-726974349,671680;0,001929;0,040000;0,448588;0,081393;0,448632;0,909091;0,876640;0,799818;0,107744;0,006369;0,005006;750,000000
5;-0,240622;0,530610;0,511918;4,160521;5041,000000;159613488,581404;0,002848;0,040000;0,321133;0,104246;0,407673;0,898917;0,859856;0,767495;0,112245;0,003640;0,001253;750,000000
6;-0,230160;0,452840;0,524854;4,343545;5221,545349;-471455369,647187;0,004312;0,040000;0,413754;0,085067;0,439787;0,932624;0,876390;0,785878;0,113752;0,008636;0,005031;750,000000
7;-0,236281;0,482790;0,520082;4,287882;5138,929178;-258394212,642124;0,004823;0,040000;0,380215;0,089831;0,430250;0,889706;0,871895;0,775478;0,135135;0,010009;0,002509;750,000000
8;-0,235143;0,478450;0,514835;4,299814;5152,468679;-278320436,027386;0,001406;0,040000;0,387734;0,089728;0,425107;0,896057;0,873037;0,763699;0,154237;0,004548;0,002506;750,000000
9;-0,239113;0,503580;0,516927;4,241179;5081,400423;-83066541,162239;0,007413;0,040000;0,355466;0,094610;0,422318;0,917563;0,875082;0,767267;0,116358;0,009558;0,005051;750,000000
10;-0,240477;0,509220;0,524888;4,216629;5062,902517;-36798582,885548;0,004083;0,040000;0,344009;0,097511;0,427377;0,934028;0,895082;0,779342;0,113176;0,004545;0,002519;750,000000
11;-0,240027;0,509630;0,518412;4,226386;5063,930589;-30536805,874934;0,004587;0,040000;0,349810;0,096665;0,421747;0,909091;0,883322;0,769563;0,126050;0,005462;0,010050;750,000000
12;-0,237077;0,487870;0,520674;4,276638;5125,168363;-225421537,586750;0,004255;0,040000;0,375162;0,090454;0,430219;0,931655;0,866101;0,781058;0,101868;0,006824;0,001256;750,000000
13;-0,244098;0,558150;0,511818;4,068382;5041,000000;390903309,047696;0,010428;0,040000;0,300000;0,122685;0,389133;0,926829;0,876802;0,759022;0,104202;0,005931;0,000000;750,000000
14;-0,237216;0,486240;0,525831;4,278918;5128,153636;-223266488,335698;0,003039;0,040000;0,375719;0,090435;0,435396;0,931408;0,884363;0,786788;0,113176;0,006369;0,001256;750,000000
15;-0,228842;0,444650;0,530600;4,360977;5242,871395;-541074097,426576;0,001031;0,040000;0,422180;0,087209;0,443390;0,925795;0,889610;0,786153;0,153199;0,008189;0,011278;750,000000
16;-0,237090;0,488180;0,518934;4,277364;5124,625302;-250530840,667235;0,004064;0,040000;0,375951;0,091354;0,427580;0,915493;0,881967;0,772552;0,102694;0,007283;0,002513;750,000000
17;-0,233708;0,464140;0,525628;4,327594;5191,230803;-432989468,941272;0,004610;0,040000;0,401293;0,094037;0,431591;0,904930;0,883355;0,780582;0,164129;0,004550;0,003764;750,000000
18;-0,236880;0,479380;0,526950;4,297567;5148,272622;-337512168,306681;0,005143;0,040000;0,385624;0,094630;0,432319;0,956522;0,877698;0,780980;0,161017;0,007279;0,005019;750,000000
19;-0,231322;0,457830;0,525112;4,333960;5208,358947;-437159006,290726;0,003802;0,040000;0,405748;0,085239;0,439873;0,913043;0,870527;0,785487;0,141892;0,006827;0,002506;750,000000
20;-0,241822;0,539970;0,516195;4,132688;5041,000000;219130257,477833;0,008706;0,040000;0,309393;0,109635;0,406560;0,902174;0,875740;0,769580;0,117253;0,005016;0,000000;750,000000
21;-0,240539;0,521420;0,519656;4,185618;5041,000000;111713812,799705;0,006067;0,040000;0,330184;0,098792;0,420864;0,944251;0,876658;0,771546;0,132550;0,007738;0,003778;750,000000
22;-0,237915;0,494600;0,516149;4,264549;5107,160255;-165824324,427221;0,004827;0,040000;0,367553;0,093111;0,423038;0,891986;0,871661;0,769055;0,105622;0,010009;0,002516;750,000000
