Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,234152;0,703690;0,132789;4,330000;4666,000000;-4945402703,032650;0,266045;0,025000;0,300000;0,072775;0,060014;0,747368;0,415125;0,111019;0,039249;0,000000;0,000000;0,000000
2;-0,234890;0,729700;0,114581;4,330000;4666,000000;-4613903888,625935;0,320236;0,025000;0,300000;0,072304;0,042277;0,743860;0,344057;0,094642;0,056537;0,000000;0,000000;0,000000
3;-0,235299;0,749730;0,098632;4,330000;4666,000000;-4305211643,340277;0,340987;0,025000;0,300000;0,074037;0,024595;0,732639;0,257257;0,091692;0,037453;0,000000;0,000000;0,000000
4;-0,234019;0,717370;0,121184;4,330000;4666,000000;-4742899131,486412;0,301829;0,025000;0,300000;0,070456;0,050728;0,699647;0,371838;0,104338;0,043706;0,000000;0,000000;0,000000
5;-0,234307;0,703970;0,135630;4,330000;4666,000000;-4882255611,692611;0,252069;0,025000;0,300000;0,072565;0,063065;0,756944;0,399035;0,120751;0,047038;0,000000;0,000000;0,000000
6;-0,234308;0,689670;0,144362;4,330000;4666,000000;-5089977266,339089;0,227255;0,025000;0,300000;0,075319;0,069043;0,764912;0,432678;0,126794;0,036021;0,000000;0,000000;0,000000
7;-0,234885;0,732110;0,111526;4,330000;4666,000000;-4573076108,798695;0,314858;0,025000;0,300000;0,073869;0,037656;0,728223;0,329114;0,095597;0,043088;0,000000;0,000000;0,000000
8;-0,234621;0,718510;0,123048;4,330000;4666,000000;-4750952293,930172;0,288838;0,025000;0,300000;0,073030;0,050018;0,734483;0,386230;0,100826;0,036082;0,000000;0,000000;0,000000
9;-0,233279;0,680140;0,146152;4,330000;4666,000000;-5172127495,174909;0,212757;0,025000;0,300000;0,071080;0,075072;0,703833;0,440653;0,130230;0,040956;0,000000;0,000000;0,000000
10;-0,235221;0,719510;0,123550;4,330000;4666,000000;-4726199074,250807;0,294538;0,025000;0,300000;0,075976;0,047574;0,682759;0,382032;0,106790;0,039931;0,000000;0,000000;0,000000
11;-0,234160;0,732090;0,112083;4,330000;4666,000000;-4580187399,998851;0,316222;0,025000;0,300000;0,069460;0,042623;0,700348;0,342081;0,094519;0,044563;0,000000;0,000000;0,000000
12;-0,233633;0,669630;0,160265;4,330000;4666,000000;-5197327482,355680;0,167526;0,025000;0,300000;0,073006;0,087259;0,745520;0,465067;0,149707;0,031987;0,000000;0,000000;0,000000
