Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,253126;0,797270;0,184069;4,330000;4666,000000;-854545240,471252;0,396192;0,025000;0,300000;0,131070;0,052999;0,919014;0,709763;0,178358;0,060773;0,000000;0,000000;0,000000
2;-0,251222;0,785960;0,188384;4,330000;4666,000000;-842278389,089648;0,379028;0,025000;0,300000;0,122004;0,066380;0,916376;0,733415;0,173047;0,047788;0,000000;0,000000;0,000000
3;-0,252244;0,804520;0,165227;4,330000;4666,000000;-840412150,465421;0,380584;0,025000;0,300000;0,131478;0,033749;0,906810;0,693475;0,154088;0,053407;0,000000;0,000000;0,000000
4;-0,251439;0,811320;0,159561;4,330000;4666,000000;-828068712,801284;0,389600;0,025000;0,300000;0,126271;0,033290;0,905923;0,639241;0,155702;0,047170;0,000000;0,000000;0,000000
5;-0,252800;0,798170;0,179063;4,330000;4666,000000;-842918486,345384;0,356131;0,025000;0,300000;0,134063;0,045000;0,918440;0,709257;0,153337;0,078358;0,000000;0,000000;0,000000
6;-0,254085;0,802050;0,174774;4,330000;4666,000000;-859360525,953044;0,376934;0,025000;0,300000;0,139598;0,035177;0,892086;0,675862;0,171025;0,069982;0,000000;0,000000;0,000000
7;-0,250444;0,815000;0,148943;4,330000;4666,000000;-825131111,327373;0,382882;0,025000;0,300000;0,123349;0,025594;0,914591;0,626549;0,140342;0,051852;0,000000;0,000000;0,000000
8;-0,253357;0,783630;0,199969;4,330000;4667,035440;-849337142,813112;0,379417;0,025000;0,300000;0,130702;0,069267;0,885417;0,736903;0,197717;0,060440;0,000000;0,000000;2,070881
9;-0,251089;0,802690;0,165183;4,330000;4666,000000;-846746876,257122;0,380516;0,025000;0,300000;0,125437;0,039746;0,911032;0,691860;0,145576;0,043810;0,000464;0,000000;0,000000
10;-0,249502;0,791970;0,171958;4,330000;4666,000000;-834974196,917387;0,395195;0,025000;0,300000;0,115157;0,056800;0,888087;0,697861;0,159194;0,038745;0,000000;0,000000;0,000000
11;-0,253225;0,802080;0,181323;4,330000;4666,000000;-847514346,844526;0,386353;0,025000;0,300000;0,132148;0,049175;0,884615;0,713092;0,176878;0,066540;0,000000;0,000000;0,000000
