Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,357611;0,084380;0,125895;5,455513;8169,355522;-69294226,727417;0,002236;0,250000;9,245680;0,064711;0,061183;0,867596;0,287985;0,112007;0,040067;0,006821;0,010013;3200,000000
2;0,365725;0,081730;0,122276;5,466103;8193,093329;-822464420,917492;0,003480;0,250000;9,779793;0,060129;0,062147;0,811388;0,267006;0,115445;0,025042;0,012278;0,008761;3200,000000
3;0,369645;0,080110;0,120934;5,476368;8220,425819;-1823285767,576820;0,002765;0,250000;10,230789;0,062229;0,058705;0,806228;0,262025;0,115367;0,035000;0,006367;0,005006;3200,000000
4;0,390681;0,072110;0,103024;5,505634;8319,459194;-4110044499,751843;0,004115;0,250000;11,680305;0,058367;0,044657;0,775000;0,223843;0,092008;0,023333;0,008193;0,011264;3200,000000
5;0,365629;0,081360;0,121996;5,460992;8202,275280;-280744045,437484;0,007595;0,250000;9,516971;0,058675;0,063321;0,792115;0,269206;0,118743;0,038333;0,003191;0,005006;3200,000000
6;0,356997;0,084250;0,131476;5,455279;8170,273234;-241086696,050339;0,002495;0,250000;9,253577;0,064279;0,067196;0,860140;0,310410;0,118239;0,028523;0,005455;0,013750;3200,000000
7;0,365709;0,081410;0,121872;5,464469;8197,167924;-864130351,762585;0,005108;0,250000;9,743227;0,060129;0,061743;0,819444;0,269255;0,114254;0,025000;0,008640;0,007509;3200,000000
8;0,372145;0,078910;0,115788;5,471895;8235,065521;-1050596968,832822;0,004487;0,250000;9,972965;0,058853;0,056935;0,786713;0,252705;0,108793;0,028571;0,006824;0,010025;3200,000000
9;0,364129;0,083700;0,125517;5,469176;8187,879480;-1174695057,753484;0,004740;0,250000;9,898013;0,061750;0,063768;0,855634;0,290528;0,111410;0,025210;0,010005;0,012516;3200,000000
10;0,375067;0,077890;0,111661;5,479357;8243,361933;-1692709063,134717;0,004983;0,250000;10,321772;0,059768;0,051893;0,826855;0,246819;0,096745;0,036789;0,010005;0,011278;3200,000000
11;0,363863;0,082110;0,125894;5,464980;8196,126920;-712699220,005587;0,004685;0,250000;9,626637;0,061638;0,064256;0,789655;0,298479;0,114446;0,031773;0,006824;0,006250;3200,000000
12;0,340695;0,092220;0,137667;5,435233;8091,220977;1240804297,472076;0,003679;0,250000;8,443399;0,070448;0,067218;0,839721;0,297778;0,135026;0,048658;0,006818;0,011264;3200,000000
13;0,367897;0,081330;0,122669;5,471991;8208,572613;-1301023785,256513;0,002569;0,250000;10,013528;0,060780;0,061889;0,847518;0,268153;0,112752;0,040067;0,008636;0,012500;3200,000000
14;0,346069;0,088450;0,134664;5,436212;8122,130392;1163132854,173047;0,002955;0,250000;8,504496;0,066626;0,068037;0,855124;0,302665;0,129198;0,033389;0,005462;0,010000;3200,000000
15;0,368836;0,080730;0,119612;5,468546;8213,418175;-965065673,866953;0,004791;0,250000;9,900946;0,058544;0,061068;0,800000;0,269649;0,112726;0,031667;0,006831;0,006250;3200,000000
16;0,355773;0,085290;0,130067;5,451367;8159,762381;193400290,892362;0,003155;0,250000;9,113866;0,063017;0,067050;0,855634;0,281529;0,128274;0,020033;0,004091;0,013784;3200,000000
17;0,382704;0,074710;0,107553;5,495019;8289,899337;-3141589212,300952;0,002001;0,250000;11,072432;0,061531;0,046022;0,771930;0,231452;0,098881;0,033333;0,006818;0,007519;3200,000000
18;0,390144;0,073010;0,106372;5,502509;8317,802823;-3616710214,215252;0,004382;0,250000;11,476960;0,054951;0,051422;0,803448;0,249203;0,087405;0,026756;0,008186;0,008750;3200,000000
19;0,362984;0,082980;0,125982;5,466290;8193,726406;-924908598,468748;0,004171;0,250000;9,698920;0,063343;0,062638;0,847222;0,284991;0,116659;0,030050;0,004093;0,011264;3200,000000
20;0,334050;0,093880;0,146211;5,423502;8069,991626;2097456575,180834;0,003942;0,250000;7,927984;0,070838;0,075373;0,821053;0,360988;0,134245;0,031667;0,007731;0,015019;3200,000000
21;0,343777;0,090020;0,137267;5,433933;8110,208967;1434795938,517337;0,003918;0,250000;8,370118;0,066969;0,070298;0,873239;0,298611;0,135608;0,025126;0,004545;0,013819;3200,000000
22;0,395822;0,069260;0,100081;5,505197;8352,422950;-3674553335,310715;0,002953;0,250000;11,580023;0,053618;0,046462;0,788530;0,213063;0,089018;0,028381;0,006827;0,008761;3200,000000
23;0,370768;0,079940;0,117255;5,472638;8227,916389;-1173060787,571218;0,004356;0,250000;10,000190;0,060242;0,057013;0,794964;0,257921;0,109915;0,030100;0,009095;0,007509;3200,000000
24;0,354186;0,086980;0,132762;5,454420;8149,158869;101678808,124717;0,003705;0,250000;9,186228;0,064214;0,068548;0,854015;0,293409;0,128773;0,036913;0,006821;0,008750;3200,000000
