Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,474894;0,083890;0,123032;5,661278;8698,882668;-6200832848,994165;0,004299;0,250000;17,359618;0,063787;0,059245;0,834507;0,276257;0,112730;0,035176;0,007289;0,010013;4000,000000
2;0,485545;0,080230;0,117439;5,675473;8745,737807;-7940984567,802784;0,005479;0,250000;18,627786;0,060487;0,056952;0,735714;0,250636;0,116368;0,036851;0,007289;0,007509;4000,000000
3;0,486030;0,081030;0,121279;5,681636;8739,403539;-8995489269,615050;0,005486;0,250000;19,266775;0,059732;0,061548;0,773723;0,279262;0,114989;0,023333;0,008644;0,005019;4000,000000
4;0,500615;0,074010;0,106647;5,702220;8824,159267;-12174116405,955673;0,002573;0,250000;21,195116;0,061128;0,045519;0,766551;0,229206;0,096197;0,031720;0,009095;0,011250;4000,000000
5;0,473829;0,084520;0,128267;5,659160;8691,588007;-5691252810,634582;0,003553;0,250000;17,114695;0,061661;0,066606;0,773381;0,287985;0,122815;0,041806;0,008644;0,013750;4000,000000
6;0,484992;0,080380;0,117600;5,678075;8743,303937;-8606771366,956936;0,003428;0,250000;18,907340;0,061725;0,055875;0,814286;0,261587;0,110862;0,021776;0,005912;0,006258;4000,000000
7;0,502285;0,073290;0,104286;5,698847;8831,549628;-11030133137,950703;0,005882;0,250000;20,714725;0,057388;0,046899;0,773050;0,214104;0,100470;0,023411;0,003191;0,011278;4000,000000
8;0,481965;0,080560;0,125126;5,668738;8731,598417;-7274854351,796257;0,002979;0,250000;18,016843;0,058735;0,066391;0,782313;0,302414;0,110439;0,040134;0,005009;0,010000;4000,000000
9;0,488358;0,079060;0,116840;5,679583;8754,769305;-8921471688,033617;0,003390;0,250000;19,175366;0,059025;0,057815;0,797909;0,261313;0,107175;0,021776;0,008640;0,011264;4000,000000
10;0,468768;0,086830;0,132163;5,654837;8658,943794;-5779850522,809526;0,003941;0,250000;17,000235;0,063156;0,069007;0,848592;0,332274;0,111634;0,036913;0,006824;0,013767;4000,000000
