Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,319776;0,088430;0,132258;5,394313;8002,363909;1027050681,477526;0,003517;0,250000;7,602921;0,069355;0,062903;0,865052;0,298858;0,119955;0,041806;0,010005;0,011278;3000,000000
2;0,341128;0,079510;0,121511;5,418303;8095,923462;-440657322,877306;0,005117;0,250000;8,546073;0,057935;0,063577;0,832168;0,270133;0,112405;0,030100;0,007731;0,006258;3000,000000
3;0,351000;0,076290;0,116094;5,432686;8136,913499;-1472870989,941280;0,005337;0,250000;9,175099;0,054721;0,061373;0,856140;0,251584;0,106807;0,018395;0,006821;0,010038;3000,000000
4;0,363537;0,071420;0,100766;5,457139;8200,306900;-3331902243,931528;0,002690;0,250000;10,187854;0,058746;0,042019;0,775801;0,202908;0,093862;0,035058;0,007734;0,005000;3000,000000
5;0,315660;0,089980;0,137886;5,382040;7986,069778;1872775869,051290;0,004479;0,250000;7,230638;0,065665;0,072221;0,832727;0,314791;0,133797;0,031720;0,005917;0,013767;3000,000000
6;0,341634;0,079120;0,115827;5,420984;8096,835914;-720584001,121292;0,002959;0,250000;8,657903;0,061694;0,054133;0,850174;0,239975;0,109246;0,031720;0,005460;0,011278;3000,000000
7;0,350791;0,076020;0,111369;5,435685;8140,033538;-1415569053,541170;0,003950;0,250000;9,160893;0,059061;0,052308;0,796364;0,230380;0,106216;0,028381;0,009099;0,012531;3000,000000
8;0,337122;0,080400;0,120020;5,408876;8079,385423;67229148,699859;0,003424;0,250000;8,247941;0,060111;0,059909;0,804878;0,270992;0,112357;0,026711;0,005002;0,006258;3000,000000
9;0,339596;0,079740;0,120274;5,413990;8085,493788;-445132632,777331;0,002654;0,250000;8,507634;0,058877;0,061397;0,841549;0,275206;0,109295;0,028523;0,005000;0,005019;3000,000000
10;0,342828;0,079240;0,115831;5,421967;8103,431237;-654288307,777027;0,005535;0,250000;8,687556;0,060337;0,055494;0,841727;0,273016;0,100358;0,025126;0,006372;0,008750;3000,000000
11;0,332635;0,082420;0,126160;5,401299;8055,548428;582815916,591075;0,006118;0,250000;7,973959;0,058390;0,067769;0,817544;0,286984;0,119149;0,028523;0,005464;0,006258;3000,000000
12;0,327077;0,084930;0,129195;5,399591;8035,266196;778763876,713478;0,003981;0,250000;7,805775;0,063892;0,065303;0,823529;0,294677;0,120574;0,030100;0,007279;0,008772;3000,000000
