Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,138995;0,156320;0,286265;4,612327;6010,955815;-3750617472,823993;0,003113;0,040000;0,700160;0,081804;0,204460;0,912892;0,824756;0,281988;0,041736;0,005917;0,005000;500,000000
2;-0,158326;0,187640;0,314978;4,592361;5941,604625;-3572859112,640224;0,005738;0,040000;0,656633;0,077477;0,237501;0,883803;0,820847;0,348246;0,043406;0,006372;0,007519;500,000000
3;-0,111704;0,136760;0,245197;4,637968;6077,846874;-4110565282,430412;0,001987;0,040000;0,797170;0,073610;0,171587;0,889655;0,802726;0,195745;0,033557;0,013182;0,008772;500,000000
4;-0,080096;0,118950;0,209830;4,687569;6168,995168;-4726284860,866799;0,001482;0,040000;0,967211;0,066815;0,143016;0,856643;0,779639;0,134555;0,005017;0,007276;0,003755;500,000000
5;-0,199775;0,312600;0,378090;4,514161;5528,764745;-3093160120,699696;0,003352;0,040000;0,547078;0,084834;0,293256;0,890110;0,844215;0,480643;0,058528;0,003638;0,002509;500,000000
6;-0,100175;0,128970;0,221784;4,655097;6111,248720;-4299172516,365900;0,003235;0,040000;0,847876;0,074535;0,147249;0,893103;0,799481;0,149451;0,026846;0,005460;0,008750;500,000000
7;-0,101599;0,129560;0,223583;4,648490;6106,708212;-4177396803,266230;0,002925;0,040000;0,829176;0,072571;0,151012;0,853480;0,797804;0,155984;0,023411;0,010005;0,011250;500,000000
8;-0,133664;0,152460;0,279546;4,613859;6020,837995;-3781040249,765432;0,003646;0,040000;0,713490;0,077032;0,202514;0,865517;0,816287;0,273279;0,033501;0,006821;0,005006;500,000000
9;-0,139523;0,156830;0,291114;4,608135;6007,369047;-3778110022,464644;0,002816;0,040000;0,701779;0,078630;0,212484;0,910394;0,814313;0,292809;0,057239;0,005464;0,008761;500,000000
10;-0,156813;0,171810;0,329005;4,603225;5947,138275;-3682033861,793012;0,002483;0,040000;0,673495;0,083088;0,245917;0,915789;0,855280;0,363636;0,051926;0,008189;0,006258;500,000000
11;-0,184443;0,246410;0,359557;4,572054;5766,200964;-3412735432,217929;0,003333;0,040000;0,608077;0,086387;0,273170;0,893617;0,848799;0,430728;0,062185;0,009563;0,015038;500,000000
12;-0,205420;0,339410;0,390929;4,489380;5443,779115;-3026152297,218512;0,002083;0,040000;0,526406;0,086647;0,304282;0,926829;0,846506;0,505430;0,050251;0,005460;0,007500;500,000000
13;-0,182804;0,241680;0,351264;4,566621;5786,161649;-3458255719,012577;0,004094;0,040000;0,608808;0,083122;0,268142;0,905923;0,839793;0,418042;0,051753;0,006824;0,007519;500,000000
14;-0,198155;0,307030;0,364468;4,517800;5546,193083;-3151542486,765690;0,002738;0,040000;0,553193;0,085375;0,279093;0,917266;0,857050;0,444971;0,051839;0,005460;0,002503;500,000000
15;-0,193059;0,280600;0,371458;4,545821;5645,995371;-3310797689,264738;0,002839;0,040000;0,579845;0,085627;0,285830;0,928315;0,852597;0,455879;0,063758;0,009095;0,008750;500,000000
16;-0,195792;0,287110;0,395389;4,545365;5617,357895;-3264798051,874631;0,002644;0,040000;0,573257;0,087345;0,308044;0,899306;0,851492;0,511754;0,055649;0,007731;0,008750;500,000000
17;-0,104739;0,130910;0,231796;4,639440;6102,180402;-4149298282,272880;0,003484;0,040000;0,810420;0,069579;0,162217;0,865052;0,796489;0,175470;0,028523;0,004550;0,007509;500,000000
18;-0,104955;0,130630;0,223155;4,648357;6102,445237;-4292374160,408067;0,002513;0,040000;0,829445;0,078868;0,144287;0,919014;0,788250;0,154191;0,026801;0,007731;0,005006;500,000000
19;-0,175734;0,211730;0,334044;4,579006;5854,406894;-3557203939,045764;0,004880;0,040000;0,632876;0,084323;0,249721;0,895307;0,839610;0,382538;0,056951;0,005005;0,007509;500,000000
20;-0,177974;0,219490;0,349766;4,583507;5835,642180;-3505340393,987483;0,004337;0,040000;0,627721;0,085383;0,264383;0,883392;0,842345;0,417438;0,045378;0,008189;0,006250;500,000000
21;-0,222685;0,427990;0,387614;4,372682;5182,407229;-2640434127,547870;0,007939;0,040000;0,450591;0,093807;0,293807;0,928058;0,859819;0,486590;0,084317;0,007731;0,003774;500,000000
22;-0,067843;0,113360;0,196541;4,701591;6207,321817;-4708355076,527120;0,002448;0,040000;1,001143;0,060793;0,135748;0,855072;0,742434;0,115022;0,030151;0,006818;0,010000;500,000000
23;-0,165939;0,199270;0,336212;4,592815;5913,923224;-3566099890,436333;0,003859;0,040000;0,652376;0,079252;0,256960;0,869718;0,822222;0,394636;0,055462;0,005007;0,011264;500,000000
24;-0,129388;0,149870;0,266883;4,616735;6034,297530;-3779682757,466269;0,004525;0,040000;0,723234;0,077486;0,189398;0,914591;0,785388;0,255180;0,026846;0,004548;0,010025;500,000000
25;-0,136075;0,155020;0,287435;4,616995;6016,149733;-3785356471,236515;0,002327;0,040000;0,712531;0,080085;0,207350;0,883803;0,806202;0,288729;0,043697;0,009554;0,008772;500,000000
26;-0,084148;0,121120;0,214206;4,675597;6155,944135;-4475143879,582361;0,001756;0,040000;0,918047;0,064262;0,149944;0,858131;0,792124;0,134245;0,033501;0,007727;0,011250;500,000000
27;-0,052443;0,108250;0,192358;4,730428;6242,141118;-5208417168,475687;0,003221;0,040000;1,140932;0,052360;0,139998;0,850000;0,732304;0,112032;0,018425;0,003638;0,010000;500,000000
28;-0,119504;0,141230;0,257264;4,623048;6063,452546;-3930485390,244690;0,002990;0,040000;0,750397;0,072492;0,184773;0,854167;0,792723;0,230182;0,036728;0,008644;0,011250;500,000000
29;-0,198766;0,306690;0,376118;4,517019;5550,211635;-3168212972,477575;0,002709;0,040000;0,553724;0,084756;0,291362;0,892473;0,850911;0,473138;0,055276;0,005005;0,006250;500,000000
30;-0,203608;0,326590;0,382663;4,502385;5481,502236;-3108223686,120391;0,003471;0,040000;0,535574;0,093078;0,289586;0,912892;0,847258;0,482875;0,070352;0,006364;0,013784;500,000000
