Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,244977;0,089060;0,132108;5,248272;7671,161325;1760979988,314318;0,004160;0,250000;5,061482;0,065852;0,066256;0,901754;0,302103;0,120063;0,030354;0,008186;0,007509;2500,000000
2;0,263926;0,080900;0,122934;5,276115;7760,091346;649639996,209984;0,006422;0,250000;5,650060;0,059653;0,063281;0,836237;0,262890;0,116898;0,023333;0,010018;0,010050;2500,000000
3;0,281945;0,073730;0,110809;5,300353;7836,384434;-546393224,951895;0,005471;0,250000;6,336673;0,053640;0,057169;0,832143;0,236559;0,100090;0,038721;0,007279;0,007509;2500,000000
4;0,276800;0,076020;0,110865;5,303067;7812,357216;-975086510,287642;0,004492;0,250000;6,417886;0,061726;0,049139;0,807692;0,245391;0,100112;0,020000;0,008186;0,007519;2500,000000
5;0,245398;0,087430;0,134819;5,243148;7679,330107;2033434892,750824;0,003096;0,250000;4,946331;0,062620;0,072199;0,853047;0,297967;0,133841;0,023372;0,007283;0,002500;2500,000000
6;0,268075;0,078540;0,111873;5,282901;7775,919951;243280692,971572;0,004799;0,250000;5,851651;0,062746;0,049127;0,865248;0,226379;0,103765;0,026756;0,008644;0,012563;2500,000000
7;0,280609;0,073000;0,108538;5,296816;7839,445729;-304402991,369016;0,001478;0,250000;6,205259;0,055981;0,052557;0,807829;0,225949;0,100268;0,045151;0,005920;0,006258;2500,000000
8;0,257619;0,083110;0,122237;5,265511;7723,994979;1064142981,359875;0,003558;0,250000;5,448225;0,062481;0,059756;0,822917;0,276257;0,110013;0,040404;0,008636;0,008750;2500,000000
9;0,261454;0,081380;0,124017;5,269930;7739,894942;707352163,729156;0,005347;0,250000;5,604927;0,058883;0,065134;0,815603;0,288973;0,111758;0,040134;0,007741;0,005006;2500,000000
10;0,262917;0,080950;0,121182;5,273740;7753,739667;654335126,238570;0,005132;0,250000;5,630106;0,060893;0,060288;0,864583;0,288351;0,103070;0,033389;0,007279;0,005000;2500,000000
11;0,253155;0,084470;0,131701;5,257197;7710,440063;1479905642,292619;0,004221;0,250000;5,227191;0,060863;0,070838;0,796552;0,316190;0,120134;0,026846;0,007293;0,011264;2500,000000
12;0,251273;0,084890;0,128678;5,256431;7709,919558;1550260481,803536;0,003297;0,250000;5,174915;0,064792;0,063886;0,839161;0,284357;0,119122;0,048576;0,007731;0,012547;2500,000000
13;0,258808;0,083020;0,125113;5,269780;7732,913473;824809598,402493;0,004952;0,250000;5,543293;0,062204;0,062910;0,858657;0,282100;0,114299;0,028428;0,007738;0,010025;2500,000000
