Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,088948;0,100550;0,163675;4,990801;6922,312259;130018888,690978;0,001737;0,136748;2,124438;0,066962;0,096712;0,903448;0,475128;0,127240;0,036913;0,007731;0,011264;1500,000000
2;0,101935;0,093030;0,152683;4,999038;6984,659632;-220720963,198084;0,002521;0,156159;2,293683;0,059601;0,093082;0,840426;0,427116;0,126988;0,035000;0,006824;0,003750;1500,000000
3;0,114792;0,085630;0,138296;5,012998;7049,041607;-919264556,569137;0,003101;0,175107;2,546510;0,057111;0,081185;0,871429;0,384664;0,108701;0,025000;0,006364;0,008761;1500,000000
4;0,113747;0,087020;0,138265;5,015446;7041,353019;-1085926743,152622;0,002280;0,174081;2,593008;0,059458;0,078807;0,848797;0,382857;0,106774;0,026711;0,008636;0,013750;1500,000000
5;0,069300;0,113170;0,193864;4,971463;6824,164017;893604373,224158;0,001748;0,106895;1,847293;0,066909;0,126955;0,862191;0,593970;0,155257;0,048576;0,009545;0,008750;1500,000000
6;0,112335;0,086550;0,130825;5,012356;7043,136329;-842382784,769948;0,003386;0,171650;2,513894;0,063546;0,067279;0,866197;0,339048;0,110090;0,025042;0,003640;0,003759;1500,000000
7;0,121929;0,081370;0,126273;5,016171;7092,000495;-999535113,735094;0,003893;0,186002;2,619058;0,055875;0,070398;0,819788;0,338001;0,102977;0,020134;0,004548;0,008761;1500,000000
8;0,106214;0,090100;0,143694;4,999331;7003,937709;-266553304,644396;0,004512;0,162197;2,321462;0,058063;0,085631;0,854671;0,408307;0,109614;0,043333;0,006372;0,011250;1500,000000
9;0,116661;0,083900;0,131486;5,013614;7064,261732;-923991686,419911;0,002188;0,177988;2,558381;0,059043;0,072443;0,863309;0,346913;0,107788;0,031879;0,005909;0,006258;1500,000000
10;0,098047;0,095610;0,155127;4,996389;6961,440491;-167956406,192241;0,004217;0,150137;2,258062;0,061163;0,093964;0,907143;0,460710;0,117792;0,028476;0,005457;0,002509;1500,000000
11;0,091820;0,099980;0,166482;4,992027;6929,019997;98132844,141950;0,002690;0,141230;2,157896;0,061548;0,104934;0,881119;0,503831;0,126792;0,028476;0,009099;0,007500;1500,000000
12;0,057885;0,120410;0,205250;4,964999;6776,307231;1077065591,569501;0,002342;0,090019;1,746014;0,073599;0,131651;0,875000;0,638623;0,165094;0,040134;0,007727;0,003759;1500,000000
13;0,104419;0,091380;0,149275;5,003689;6998,558387;-464359577,049014;0,002623;0,159882;2,361502;0,060737;0,088537;0,883803;0,425032;0,116924;0,036667;0,006372;0,003750;1500,000000
14;0,068346;0,113970;0,194206;4,971175;6821,874470;867046697,274025;0,001951;0,105888;1,847230;0,068033;0,126173;0,904594;0,599359;0,153571;0,033445;0,009550;0,007500;1500,000000
15;0,089004;0,101240;0,164478;4,988388;6917,621915;138078664,512290;0,005949;0,136735;2,135929;0,063649;0,100828;0,861702;0,475796;0,134874;0,033613;0,005011;0,007500;1500,000000
16;0,089916;0,099440;0,166381;4,988488;6929,357100;224813884,134593;0,001631;0,138140;2,102471;0,063690;0,102691;0,891228;0,476493;0,135885;0,033389;0,005000;0,011278;1500,000000
17;0,118058;0,083780;0,133877;5,016582;7070,379702;-1030658081,201279;0,003552;0,180298;2,594616;0,057318;0,076559;0,852113;0,366054;0,102553;0,046667;0,007276;0,008761;1500,000000
18;0,119098;0,083870;0,128065;5,018417;7076,191591;-1107865771,581937;0,003932;0,182445;2,638102;0,059441;0,068624;0,918728;0,323548;0,103695;0,028381;0,006827;0,008772;1500,000000
19;0,103412;0,092390;0,144212;5,005438;6992,044638;-496698676,732240;0,003080;0,158448;2,380737;0,064891;0,079322;0,849123;0,379706;0,123208;0,036913;0,005912;0,008772;1500,000000
20;0,085432;0,102900;0,175000;4,985103;6900,398882;269923276,009963;0,002245;0,131261;2,067322;0,063004;0,111996;0,855634;0,522930;0,142250;0,036851;0,004091;0,006266;1500,000000
