Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,111043;0,089690;0,147180;4,572323;6064,504814;-7882626639,290968;0,003210;0,040000;0,788252;0,057803;0,089378;0,709220;0,475641;0,113621;0,010000;0,001364;0,000000;0,000000
2;-0,104162;0,086730;0,142684;4,588168;6095,264732;-7998768206,506333;0,002698;0,040000;0,821096;0,057940;0,084744;0,687285;0,476373;0,101543;0,018364;0,001820;0,001252;0,000000
3;-0,086050;0,080760;0,136560;4,625412;6151,863908;-8384798034,688656;0,002161;0,040000;0,934700;0,051323;0,085237;0,590909;0,470852;0,098886;0,006667;0,001818;0,001250;0,000000
4;-0,124904;0,097350;0,160113;4,557008;6011,647265;-7824599562,243499;0,003549;0,040000;0,751566;0,064529;0,095584;0,684397;0,529185;0,123046;0,016694;0,001818;0,006250;0,000000
5;-0,097737;0,085380;0,144843;4,598942;6102,991949;-8194695409,886119;0,003149;0,040000;0,871043;0,050866;0,093977;0,673540;0,468590;0,111905;0,006667;0,001818;0,002500;0,000000
6;-0,118066;0,093050;0,155001;4,566477;6038,899760;-7885983502,832365;0,003453;0,040000;0,774445;0,061940;0,093061;0,628472;0,516046;0,120178;0,015025;0,001364;0,003750;0,000000
7;-0,061521;0,070870;0,118968;4,661075;6251,692322;-8689087977,636759;0,003580;0,040000;1,051534;0,040697;0,078271;0,634146;0,380525;0,087015;0,011686;0,002730;0,002500;0,000000
8;-0,106596;0,089130;0,148279;4,590340;6072,142322;-8125777081,295049;0,002626;0,040000;0,837567;0,058889;0,089390;0,667820;0,491037;0,111086;0,011667;0,002273;0,003750;0,000000
9;-0,136484;0,103980;0,174054;4,538646;5983,982276;-7567903272,857637;0,004115;0,040000;0,696308;0,066027;0,108026;0,642105;0,514139;0,161478;0,023372;0,001818;0,002500;0,000000
10;-0,176294;0,177290;0,197126;4,508480;5793,742874;-7293950363,600328;0,004481;0,040000;0,622258;0,077413;0,119713;0,720848;0,547927;0,197935;0,016694;0,001364;0,003750;0,000000
11;-0,090986;0,082670;0,135685;4,613137;6136,161621;-8234994029,181065;0,003367;0,040000;0,893803;0,052520;0,083165;0,698962;0,451737;0,096940;0,006667;0,000909;0,002500;0,000000
12;-0,111172;0,089570;0,143750;4,577728;6067,549794;-7950273592,380267;0,004310;0,040000;0,797304;0,062500;0,081250;0,646853;0,464789;0,111061;0,018333;0,001820;0,003755;0,000000
13;-0,110049;0,090670;0,151069;4,579050;6058,247157;-7954479043,081630;0,003534;0,040000;0,806128;0,056172;0,094897;0,639860;0,497106;0,116399;0,020033;0,002727;0,003750;0,000000
14;-0,071255;0,074310;0,124711;4,649489;6210,906259;-8635677258,668234;0,002148;0,040000;1,012746;0,046867;0,077844;0,641892;0,440895;0,078090;0,013333;0,000455;0,001250;0,000000
15;-0,106261;0,087940;0,142727;4,581299;6085,131836;-7915796601,288490;0,005095;0,040000;0,804286;0,056990;0,085737;0,637631;0,462581;0,111582;0,011686;0,002274;0,003759;0,000000
16;-0,058317;0,068430;0,113384;4,662494;6273,802099;-8641874562,475191;0,003396;0,040000;1,048685;0,040415;0,072969;0,596429;0,387821;0,076734;0,006678;0,001364;0,002500;0,000000
17;-0,127800;0,098690;0,166112;4,549599;6014,782290;-7642579562,408132;0,003807;0,040000;0,720146;0,063137;0,102975;0,666667;0,499034;0,147263;0,028381;0,000909;0,002500;0,000000
18;-0,113822;0,092030;0,153002;4,576450;6050,130345;-8000189524,773736;0,003612;0,040000;0,803129;0,060637;0,092365;0,665505;0,520205;0,109946;0,026756;0,001818;0,005000;0,000000
19;-0,119390;0,093960;0,155421;4,561973;6033,486951;-7858110414,493209;0,004142;0,040000;0,766523;0,060817;0,094604;0,630508;0,501289;0,124609;0,026711;0,001364;0,001250;0,000000
20;-0,061746;0,069750;0,116082;4,655303;6256,422543;-8609994011,763723;0,003309;0,040000;1,029049;0,040306;0,075776;0,645614;0,377892;0,080731;0,018333;0,002274;0,002500;0,000000
21;-0,098819;0,086410;0,144973;4,602609;6098,046460;-8185958688,806277;0,003922;0,040000;0,870475;0,054201;0,090772;0,645833;0,497114;0,103325;0,011686;0,003182;0,001252;0,000000
22;-0,066490;0,072610;0,123301;4,654931;6227,715330;-8701667765,407887;0,002706;0,040000;1,035944;0,042979;0,080322;0,623239;0,435391;0,078571;0,010000;0,002273;0,001250;0,000000
23;-0,080740;0,077480;0,128463;4,625976;6174,439324;-8337900958,732088;0,002335;0,040000;0,937852;0,047456;0,081008;0,657343;0,439794;0,087344;0,013356;0,001364;0,001252;0,000000
24;0,004182;0,048870;0,085585;4,778910;6641,541568;-9915776246,285297;0,003574;0,040009;1,502182;0,026017;0,059568;0,594306;0,286797;0,049421;0,005000;0,001364;0,003755;0,000000
25;-0,112139;0,091140;0,151628;4,574438;6056,374279;-7940475029,538458;0,002667;0,040000;0,796497;0,057768;0,093860;0,671280;0,499033;0,115848;0,021703;0,001364;0,001250;0,000000
