Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,487794;0,078760;0,120641;5,675345;8757,073155;-8257970762,915164;0,003359;0,250000;18,799135;0,056239;0,064402;0,833922;0,299492;0,100671;0,031826;0,006821;0,006274;4000,000000
2;0,471432;0,086110;0,129374;5,659980;8683,555098;-5969752723,904126;0,004621;0,250000;17,149156;0,064737;0,064636;0,798587;0,309311;0,118792;0,035117;0,006367;0,007509;4000,000000
3;0,484013;0,079680;0,123475;5,668735;8736,024150;-7518312859,355395;0,003246;0,250000;18,253308;0,056345;0,067130;0,764286;0,294416;0,113921;0,025000;0,006367;0,011278;4000,000000
4;0,470324;0,085360;0,126763;5,659980;8679,221603;-6055911812,311382;0,002833;0,250000;17,107537;0,067916;0,058847;0,759582;0,277990;0,124021;0,036728;0,006367;0,016250;4000,000000
5;0,464721;0,087410;0,135383;5,645971;8646,260863;-4607400389,343705;0,002432;0,250000;16,255668;0,063105;0,072278;0,794964;0,339861;0,119901;0,043333;0,008193;0,006250;4000,000000
6;0,467599;0,086710;0,133226;5,652788;8661,616050;-5432244177,390441;0,003777;0,250000;16,721799;0,064094;0,069132;0,770035;0,306667;0,131243;0,030050;0,003638;0,007519;4000,000000
7;0,495383;0,075340;0,111973;5,690095;8803,176428;-9997009338,191956;0,003838;0,250000;19,838629;0,059108;0,052865;0,821678;0,243157;0,101362;0,030000;0,007741;0,007509;4000,000000
8;0,493044;0,077390;0,120246;5,689408;8783,556632;-10077987270,161030;0,005258;0,250000;19,882690;0,056651;0,063594;0,813149;0,292114;0,103132;0,025126;0,009099;0,001252;4000,000000
9;0,445068;0,096550;0,147409;5,630053;8556,714271;-2747107589,549540;0,002419;0,250000;14,891538;0,073704;0,073704;0,840278;0,351558;0,137444;0,051753;0,005460;0,013750;4000,000000
10;0,483521;0,080600;0,120214;5,675678;8740,754415;-8170247112,707231;0,003197;0,250000;18,591615;0,062072;0,058142;0,777385;0,280835;0,109543;0,036667;0,005005;0,008772;4000,000000
11;0,455624;0,092260;0,142944;5,639313;8604,346491;-3788987148,896337;0,004078;0,250000;15,609888;0,067238;0,075706;0,848276;0,326156;0,139879;0,026756;0,006369;0,003778;4000,000000
12;0,452314;0,093090;0,143750;5,634858;8590,641147;-3342808664,378780;0,001811;0,250000;15,296092;0,069254;0,074496;0,812057;0,348379;0,130707;0,056761;0,010459;0,010013;4000,000000
13;0,462872;0,088650;0,137646;5,647117;8638,903216;-4846828942,447697;0,002621;0,250000;16,295515;0,064893;0,072753;0,849650;0,326349;0,128108;0,035058;0,004091;0,008761;4000,000000
14;0,468901;0,086800;0,132399;5,655523;8666,341358;-5462341135,782241;0,003015;0,250000;16,855266;0,063931;0,068468;0,853571;0,301779;0,123880;0,026711;0,009091;0,012500;4000,000000
15;0,456570;0,091140;0,140020;5,638193;8614,777824;-3484234987,060558;0,003026;0,250000;15,448348;0,067742;0,072278;0,812500;0,343492;0,129538;0,026801;0,006364;0,007519;4000,000000
16;0,481675;0,080800;0,124295;5,669703;8732,764115;-7461560733,032105;0,004278;0,250000;18,116185;0,060032;0,064263;0,812500;0,302414;0,107606;0,033445;0,006369;0,011250;4000,000000
17;0,483007;0,080940;0,122593;5,672306;8734,227034;-7632650759,770454;0,003318;0,250000;18,347321;0,059482;0,063111;0,760563;0,285169;0,116883;0,021667;0,005457;0,006258;4000,000000
18;0,481212;0,082440;0,122426;5,673657;8716,575336;-7825045175,780686;0,003395;0,250000;18,452864;0,061264;0,061163;0,777385;0,281708;0,111410;0,035058;0,009550;0,015056;4000,000000
19;0,464915;0,087450;0,137206;5,650481;8648,708418;-5196660852,550098;0,001848;0,250000;16,503919;0,064425;0,072780;0,797909;0,332071;0,124916;0,040134;0,007276;0,012516;4000,000000
20;0,476977;0,083040;0,122805;5,662393;8704,410375;-6688773963,424873;0,003819;0,250000;17,612143;0,061857;0,060949;0,845070;0,281250;0,109368;0,045151;0,007734;0,005000;4000,000000
21;0,486837;0,079120;0,121560;5,676186;8747,206192;-8350724946,576466;0,002968;0,250000;18,812770;0,056950;0,064610;0,804270;0,277108;0,112329;0,028476;0,007279;0,010013;4000,000000
22;0,473630;0,084780;0,126047;5,660787;8691,014760;-6401913607,723919;0,005561;0,250000;17,422020;0,063982;0,062065;0,806338;0,284357;0,121886;0,025168;0,004554;0,003755;4000,000000
23;0,453243;0,093160;0,138746;5,635344;8592,250455;-3397063052,126731;0,002693;0,250000;15,377009;0,069878;0,068868;0,839161;0,330789;0,128931;0,026846;0,008189;0,007509;4000,000000
24;0,489855;0,078160;0,117772;5,684996;8762,896642;-9602629749,527786;0,003850;0,250000;19,535496;0,059339;0,058432;0,774648;0,261421;0,109197;0,043406;0,007734;0,007500;4000,000000
25;0,452603;0,093020;0,143751;5,632596;8590,996108;-2918392418,108802;0,003225;0,250000;15,109621;0,067285;0,076465;0,809859;0,343255;0,134680;0,050083;0,007279;0,008772;4000,000000
26;0,469743;0,084900;0,129208;5,652026;8672,975421;-5445371641,517003;0,002910;0,250000;16,740482;0,063394;0,065813;0,826855;0,299937;0,119239;0,035117;0,005469;0,011250;4000,000000
27;0,489569;0,078590;0,121801;5,680990;8764,779898;-8890498691,304152;0,002906;0,250000;19,196939;0,056115;0,065686;0,765957;0,286528;0,111285;0,035117;0,007273;0,007509;4000,000000
28;0,486297;0,079350;0,119379;5,675616;8749,458709;-8073801814,110870;0,006806;0,250000;18,625348;0,058782;0,060597;0,807829;0,257143;0,114439;0,035058;0,006831;0,005044;4000,000000
29;0,473025;0,084590;0,128915;5,663251;8691,013284;-6587874876,416058;0,003665;0,250000;17,461429;0,065263;0,063652;0,765734;0,301648;0,122764;0,033501;0,005007;0,006258;4000,000000
30;0,493047;0,077630;0,113063;5,689731;8773,601225;-10047876424,162426;0,005273;0,250000;20,001694;0,059156;0,053907;0,767025;0,256525;0,101524;0,043624;0,006369;0,012500;4000,000000
