Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,634748;0,076540;0,111291;5,918314;9446,471256;-32497995687,382736;0,005955;0,250000;42,459083;0,056049;0,055241;0,778182;0,272438;0,094598;0,026756;0,007276;0,007519;5000,000000
2;0,609671;0,085780;0,132970;5,885990;9319,750889;-24225456137,139010;0,003622;0,250000;36,019649;0,059625;0,073345;0,793594;0,351369;0,115092;0,015025;0,006372;0,007519;5000,000000
3;0,603753;0,088930;0,138317;5,884750;9283,463749;-24704470819,034073;0,003286;0,250000;36,079711;0,062752;0,075565;0,764085;0,350476;0,125253;0,041667;0,005909;0,007519;5000,000000
4;0,599367;0,089910;0,143116;5,875269;9269,291369;-21708704503,743958;0,002891;0,250000;34,007907;0,061983;0,081133;0,780822;0,367853;0,127521;0,036789;0,006372;0,010013;5000,000000
5;0,604419;0,088430;0,132929;5,882610;9290,661748;-23357011505,919353;0,003738;0,250000;35,395008;0,064040;0,068889;0,756364;0,335878;0,119138;0,031826;0,007731;0,016250;5000,000000
6;0,601623;0,088530;0,136808;5,877718;9286,213665;-22592888945,511380;0,003529;0,250000;34,543523;0,064422;0,072386;0,790941;0,343750;0,125364;0,030050;0,005005;0,002500;5000,000000
7;0,630784;0,077180;0,117214;5,911980;9434,120927;-30971951127,804787;0,003236;0,250000;41,036919;0,055936;0,061278;0,794326;0,297400;0,096955;0,018395;0,008186;0,010000;5000,000000
8;0,627776;0,079010;0,124244;5,910424;9409,091363;-30574464377,833378;0,003197;0,250000;40,809331;0,054212;0,070032;0,773050;0,320253;0,103317;0,031667;0,008182;0,013750;5000,000000
9;0,586513;0,095190;0,146012;5,863917;9215,995379;-18867167152,010930;0,003747;0,250000;31,728640;0,071292;0,074720;0,786713;0,340102;0,143658;0,043406;0,005462;0,010038;5000,000000
10;0,612022;0,084360;0,131210;5,890267;9332,981002;-25856846392,575996;0,002746;0,250000;37,068668;0,060264;0,070946;0,793594;0,330798;0,116383;0,028428;0,004093;0,013767;5000,000000
11;0,597039;0,091490;0,143405;5,874337;9261,481414;-21425134480,890465;0,003468;0,250000;33,743954;0,064340;0,079064;0,816254;0,350922;0,134439;0,023372;0,009554;0,005000;5000,000000
12;0,593626;0,092550;0,142064;5,870517;9240,313281;-20765522439,761814;0,004268;0,250000;33,235214;0,066640;0,075424;0,826715;0,359822;0,126543;0,035058;0,008644;0,010000;5000,000000
13;0,611824;0,084660;0,127835;5,891594;9341,210888;-25573867209,871520;0,003611;0,250000;36,710595;0,063514;0,064321;0,826389;0,307302;0,112979;0,040201;0,005912;0,006258;5000,000000
14;0,600034;0,089630;0,140438;5,877065;9274,841338;-22336125595,430030;0,003681;0,250000;34,430502;0,063514;0,076923;0,821818;0,330380;0,134930;0,036728;0,005460;0,010025;5000,000000
15;0,591354;0,093090;0,145953;5,868739;9235,646442;-20069271800,458492;0,003099;0,250000;32,668766;0,067634;0,078319;0,753521;0,350666;0,142633;0,028476;0,008186;0,011278;5000,000000
16;0,607371;0,086970;0,137261;5,890192;9308,691822;-25525377379,216366;0,003731;0,250000;36,608595;0,062638;0,074622;0,768166;0,348985;0,122987;0,031773;0,006375;0,010013;5000,000000
17;0,612873;0,084490;0,132615;5,895407;9337,798472;-26714288156,690163;0,001741;0,250000;37,619738;0,061424;0,071191;0,773519;0,316223;0,124133;0,031826;0,007734;0,006250;5000,000000
18;0,615097;0,084100;0,131621;5,898953;9350,239088;-27386856388,838737;0,001901;0,250000;38,133143;0,060826;0,070796;0,760417;0,337349;0,114791;0,025042;0,008189;0,012516;5000,000000
19;0,598742;0,090810;0,140480;5,878905;9271,689988;-22612651464,848045;0,003307;0,250000;34,487913;0,066156;0,074324;0,761404;0,340291;0,132495;0,040067;0,005912;0,013767;5000,000000
20;0,598871;0,091130;0,142872;5,878490;9261,389127;-22775338092,538960;0,002999;0,250000;34,815826;0,063465;0,079407;0,835088;0,349841;0,130835;0,031826;0,006821;0,012516;5000,000000
21;0,620831;0,081110;0,122515;5,900025;9376,099651;-28510702382,321465;0,004855;0,250000;39,169415;0,058432;0,064083;0,778947;0,295396;0,111783;0,028428;0,004095;0,006250;5000,000000
22;0,609925;0,085610;0,130746;5,890972;9322,394836;-26029752702,500580;0,003320;0,250000;37,023013;0,063609;0,067137;0,810345;0,326336;0,111584;0,046823;0,007734;0,007509;5000,000000
23;0,580641;0,097660;0,151023;5,858334;9186,157319;-18070872191,260757;0,001778;0,250000;30,976941;0,072890;0,078133;0,841379;0,371284;0,140323;0,028571;0,007276;0,011250;5000,000000
24;0,611908;0,085570;0,134375;5,893919;9324,618891;-26992360410,872820;0,003819;0,250000;37,877754;0,059476;0,074899;0,780919;0,329726;0,124078;0,033501;0,006827;0,005006;5000,000000
25;0,588472;0,094380;0,146027;5,864972;9225,320127;-19191973622,560894;0,003198;0,250000;31,954758;0,069080;0,076946;0,802083;0,370323;0,133303;0,026801;0,007734;0,007500;5000,000000
26;0,602915;0,088730;0,139057;5,883629;9285,408457;-23865782253,747215;0,003564;0,250000;35,424343;0,063482;0,075574;0,798587;0,336294;0,130007;0,023372;0,007279;0,016270;5000,000000
27;0,609754;0,086680;0,132001;5,891735;9314,270723;-26212424927,099330;0,003640;0,250000;37,319861;0,061863;0,070138;0,761566;0,337563;0,114850;0,038462;0,008197;0,011250;5000,000000
28;0,618150;0,083290;0,128404;5,900814;9361,345318;-28108798699,717010;0,005180;0,250000;38,893899;0,058604;0,069800;0,795775;0,301466;0,120941;0,033445;0,004093;0,006258;5000,000000
29;0,605742;0,087380;0,138223;5,885387;9298,784661;-24317942066,187130;0,002824;0,250000;35,784127;0,061757;0,076466;0,713793;0,353651;0,123908;0,041736;0,008640;0,013750;5000,000000
30;0,633143;0,076020;0,117825;5,914617;9444,414412;-31902869630,953312;0,003227;0,250000;41,677715;0,054582;0,063243;0,783972;0,274858;0,105888;0,026667;0,007731;0,006266;5000,000000
