Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,185374;0,081890;0,126839;5,125986;7418,134049;395420716,380903;0,003961;0,250000;3,743518;0,059440;0,067399;0,857639;0,312183;0,107279;0,030151;0,010000;0,001250;2000,000000
2;0,160064;0,094160;0,149768;5,096118;7293,895004;1681607787,942588;0,002463;0,242529;3,158062;0,066216;0,083552;0,870968;0,391995;0,130561;0,036851;0,007276;0,005000;2000,000000
3;0,187039;0,081030;0,125995;5,124235;7421,714344;421049894,364373;0,002429;0,250000;3,752258;0,056648;0,069348;0,829787;0,287888;0,116909;0,031773;0,005457;0,011250;2000,000000
4;0,167749;0,089240;0,140570;5,103545;7337,789732;1298238634,157734;0,001866;0,250000;3,325901;0,065452;0,075118;0,816901;0,348514;0,126622;0,036789;0,006818;0,012531;2000,000000
5;0,158306;0,095640;0,152224;5,093835;7280,423812;1758125891,946864;0,003286;0,239943;3,126952;0,065873;0,086351;0,838028;0,398601;0,135456;0,026667;0,007273;0,010038;2000,000000
6;0,159425;0,095340;0,147344;5,095070;7288,441501;1752200820,766722;0,002885;0,242009;3,150863;0,067461;0,079883;0,820144;0,375398;0,135711;0,013378;0,010005;0,008750;2000,000000
7;0,189237;0,080260;0,123061;5,132586;7437,449266;129443305,559950;0,003235;0,250000;3,852973;0,059617;0,063444;0,845614;0,292142;0,107383;0,028381;0,005912;0,012516;2000,000000
8;0,190072;0,080440;0,122871;5,133152;7430,840844;29227831,580209;0,003263;0,250000;3,916442;0,057555;0,065316;0,841549;0,274398;0,115393;0,026756;0,004550;0,007500;2000,000000
9;0,143069;0,104420;0,166347;5,083526;7208,798590;2515188291,508800;0,003363;0,217206;2,805237;0,072834;0,093514;0,897887;0,433016;0,149294;0,040067;0,005460;0,012563;2000,000000
10;0,181369;0,083080;0,126613;5,116608;7399,777928;730794182,204093;0,004347;0,250000;3,595078;0,060383;0,066230;0,842105;0,291614;0,115462;0,036851;0,005917;0,007519;2000,000000
11;0,165983;0,090890;0,137203;5,100103;7326,037084;1454488464,674164;0,002798;0,250000;3,270828;0,066734;0,070469;0,889286;0,327400;0,121239;0,040000;0,010919;0,008750;2000,000000
12;0,154212;0,097090;0,153171;5,090700;7264,170946;1955988818,540913;0,002122;0,233500;3,013214;0,069477;0,083695;0,885813;0,391746;0,134291;0,041667;0,006818;0,010000;2000,000000
13;0,168612;0,089320;0,139415;5,103321;7340,058614;1348465598,273667;0,005322;0,250000;3,310678;0,064415;0,075000;0,869718;0,346203;0,122508;0,028476;0,008197;0,008772;2000,000000
14;0,176121;0,085540;0,131080;5,108975;7371,573427;1102499584,100523;0,004160;0,250000;3,452959;0,060747;0,070333;0,873606;0,308180;0,122148;0,016722;0,007731;0,006274;2000,000000
