Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,344709;0,077870;0,114830;5,423187;8113,794653;-780488388,877854;0,003129;0,250000;8,756521;0,059583;0,055248;0,827957;0,246203;0,107055;0,035176;0,005457;0,010013;3000,000000
2;0,323489;0,086620;0,130505;5,397459;8020,970122;917900146,522461;0,002709;0,250000;7,705636;0,067117;0,063388;0,845070;0,301266;0,122815;0,023451;0,005455;0,006250;3000,000000
3;0,344396;0,077830;0,120327;5,419107;8106,316074;-599676618,984530;0,003381;0,250000;8,641897;0,055124;0,065202;0,806228;0,281824;0,104732;0,035176;0,006821;0,016250;3000,000000
4;0,323155;0,085760;0,132615;5,391770;8019,737205;1157474231,454624;0,003942;0,250000;7,576492;0,063941;0,068674;0,825784;0,310802;0,122650;0,043406;0,005917;0,001255;3000,000000
5;0,322577;0,086850;0,132251;5,390551;8009,006548;1231907532,461289;0,002985;0,250000;7,596210;0,063351;0,068899;0,815217;0,318066;0,123714;0,025084;0,005460;0,007509;3000,000000
6;0,323535;0,086330;0,129032;5,396043;8020,821657;944389357,169671;0,002404;0,250000;7,695824;0,067238;0,061794;0,778169;0,286078;0,126483;0,030151;0,009545;0,006258;3000,000000
7;0,351519;0,076530;0,111302;5,438024;8144,899238;-1738548042,417369;0,003411;0,250000;9,321194;0,059179;0,052122;0,835088;0,229841;0,106183;0,020101;0,004550;0,010000;3000,000000
8;0,344626;0,078080;0,119311;5,425338;8108,982080;-1042370161,956582;0,002832;0,250000;8,845360;0,058296;0,061015;0,851724;0,258555;0,109669;0,028523;0,007727;0,007500;3000,000000
9;0,304372;0,094320;0,141013;5,370144;7937,208315;2451175702,637906;0,002737;0,250000;6,843691;0,073028;0,067985;0,865248;0,308081;0,138140;0,048333;0,006372;0,010013;3000,000000
10;0,330904;0,084150;0,127973;5,406980;8050,634361;243746769,289148;0,003372;0,250000;8,104246;0,063079;0,064893;0,849123;0,287437;0,116435;0,048495;0,006818;0,013767;3000,000000
11;0,310319;0,092160;0,142526;5,377902;7959,648329;2053697453,593459;0,003090;0,250000;7,058572;0,068340;0,074186;0,868512;0,328680;0,133289;0,036789;0,008648;0,011292;3000,000000
12;0,317775;0,088470;0,134073;5,385923;7997,172701;1545933867,645020;0,002661;0,250000;7,343609;0,067339;0,066734;0,843972;0,297212;0,126092;0,048495;0,008648;0,015000;3000,000000
13;0,330520;0,082860;0,126901;5,401763;8052,648392;523669389,252151;0,002163;0,250000;7,932520;0,062443;0,064458;0,882353;0,279924;0,116738;0,045075;0,004093;0,007500;3000,000000
