Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,104684;0,131510;0,230388;4,642433;6101,844041;-4111999575,371551;0,003165;0,040000;0,808531;0,071870;0,158518;0,911348;0,786959;0,168350;0,040268;0,007283;0,012500;500,000000
2;-0,187313;0,257310;0,360772;4,561776;5726,436282;-3343386691,962730;0,003483;0,040000;0,596484;0,084654;0,276118;0,887324;0,848052;0,439322;0,050505;0,006369;0,005006;500,000000
3;-0,180674;0,227420;0,362076;4,575812;5810,884451;-3493879829,169104;0,003137;0,040000;0,621829;0,081962;0,280114;0,895683;0,845804;0,439811;0,063545;0,008189;0,011264;500,000000
4;-0,206476;0,353370;0,357942;4,470426;5403,109496;-2980426626,821600;0,006006;0,040000;0,515682;0,088570;0,269372;0,902778;0,854997;0,428119;0,055276;0,008193;0,007528;500,000000
5;-0,220693;0,413150;0,394238;4,393277;5220,733721;-2726088653,307191;0,003202;0,040000;0,462308;0,095668;0,298570;0,895683;0,864429;0,504734;0,063439;0,007738;0,005013;500,000000
6;-0,203670;0,331440;0,373057;4,497127;5471,372734;-3085801405,819466;0,004612;0,040000;0,533756;0,091842;0,281215;0,870175;0,845651;0,468983;0,065217;0,003183;0,007509;500,000000
7;-0,093787;0,124900;0,217721;4,660649;6133,950865;-4365413727,790926;0,002450;0,040000;0,870020;0,070216;0,147505;0,910072;0,792949;0,141192;0,023372;0,006821;0,007500;500,000000
8;-0,114438;0,138760;0,254597;4,633019;6079,464942;-4059472097,218763;0,002769;0,040000;0,781459;0,071530;0,183067;0,906475;0,804502;0,220358;0,028523;0,005002;0,005000;500,000000
9;-0,218912;0,414720;0,365123;4,393531;5222,738387;-2730404966,330098;0,003198;0,040000;0,464613;0,095166;0,269957;0,907801;0,863932;0,441462;0,066890;0,005000;0,005019;500,000000
10;-0,175256;0,214180;0,360243;4,592458;5861,758969;-3548547734,544329;0,002556;0,040000;0,638262;0,084787;0,275456;0,901060;0,815772;0,447802;0,053512;0,004091;0,010038;500,000000
11;-0,204927;0,344830;0,359878;4,479822;5428,636473;-2997289360,854857;0,003867;0,040000;0,521728;0,087984;0,271894;0,925532;0,858546;0,429864;0,058725;0,010924;0,003759;500,000000
12;-0,212173;0,372150;0,385475;4,449251;5339,348249;-2918854188,489257;0,001743;0,040000;0,497250;0,093550;0,291925;0,916968;0,858717;0,484773;0,084175;0,006367;0,003755;500,000000
13;-0,196420;0,296350;0,363766;4,528754;5584,710732;-3226994918,972603;0,002917;0,040000;0,563008;0,087536;0,276230;0,944444;0,855744;0,440000;0,060504;0,003640;0,005013;500,000000
14;-0,195385;0,295100;0,351137;4,522943;5589,103629;-3198169886,588956;0,003806;0,040000;0,560023;0,083976;0,267161;0,920863;0,857329;0,414282;0,043406;0,007727;0,005019;500,000000
15;-0,200295;0,319580;0,362009;4,507360;5509,645249;-3094841326,118329;0,003569;0,040000;0,543865;0,086638;0,275371;0,912281;0,858908;0,435961;0,055743;0,005014;0,006266;500,000000
16;-0,137227;0,155090;0,284483;4,608492;6014,117710;-3732897357,135559;0,003483;0,040000;0,698385;0,078499;0,205984;0,875000;0,818300;0,278604;0,060606;0,005914;0,007509;500,000000
17;-0,130164;0,146090;0,264193;4,599791;6036,395043;-3654700501,158484;0,005648;0,040000;0,689750;0,074209;0,189984;0,913495;0,795173;0,244434;0,035058;0,005005;0,005013;500,000000
18;-0,151106;0,172390;0,316420;4,603006;5969,016332;-3665905661,330276;0,003919;0,040000;0,674082;0,080779;0,235640;0,888112;0,827160;0,346553;0,050590;0,008189;0,006250;500,000000
19;-0,196391;0,293560;0,380880;4,539576;5598,125162;-3263595790,802089;0,002414;0,040000;0,570408;0,089404;0,291476;0,869258;0,844906;0,483055;0,074199;0,005455;0,008750;500,000000
20;-0,135382;0,153440;0,279306;4,605844;6014,730586;-3714018366,606818;0,003740;0,040000;0,704159;0,075814;0,203491;0,920000;0,816591;0,266367;0,055462;0,005462;0,012531;500,000000
21;-0,110293;0,134470;0,234763;4,628084;6085,857874;-4003468446,402740;0,003942;0,040000;0,780053;0,070885;0,163878;0,879004;0,795204;0,181716;0,030050;0,005914;0,003755;500,000000
22;-0,118831;0,141260;0,250683;4,628090;6067,251785;-3961761903,983623;0,003578;0,040000;0,758480;0,076744;0,173939;0,912892;0,816656;0,205664;0,020134;0,005462;0,012516;500,000000
23;-0,217002;0,406800;0,365263;4,404418;5243,106250;-2751984065,910677;0,005693;0,040000;0,470903;0,092028;0,273236;0,938849;0,853437;0,446554;0,031933;0,006824;0,006281;500,000000
24;-0,108665;0,134950;0,244867;4,638314;6093,483327;-4068560352,867055;0,002924;0,040000;0,795007;0,069789;0,175078;0,869258;0,797550;0,199686;0,030303;0,008189;0,013767;500,000000
25;-0,224040;0,444090;0,358166;4,343092;5138,801272;-2547373988,751182;0,006071;0,040000;0,437756;0,090863;0,267304;0,905594;0,871512;0,424599;0,042017;0,005914;0,007538;500,000000
26;-0,179303;0,222360;0,364199;4,584600;5824,991188;-3485239352,205803;0,002562;0,040000;0,626577;0,084577;0,279622;0,905594;0,848267;0,445471;0,056951;0,006367;0,007500;500,000000
27;-0,139213;0,156750;0,284904;4,611718;6005,067783;-3850394415,594616;0,002971;0,040000;0,714651;0,082168;0,202736;0,893617;0,806202;0,284589;0,046980;0,006367;0,006250;500,000000
28;-0,122329;0,144120;0,263366;4,622711;6054,777438;-3879441257,255707;0,003053;0,040000;0,745597;0,074119;0,189247;0,906810;0,808814;0,235373;0,047059;0,006369;0,010000;500,000000
29;-0,189955;0,268610;0,361769;4,552716;5686,032796;-3315998381,968696;0,004945;0,040000;0,589394;0,083884;0,277885;0,872263;0,838606;0,445224;0,055092;0,007279;0,005019;500,000000
30;-0,093189;0,124600;0,220493;4,657160;6138,033641;-4290475143,272012;0,002939;0,040000;0,856910;0,066492;0,154002;0,894737;0,788114;0,151746;0,023411;0,005007;0,005000;500,000000
