Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,118396;0,083780;0,128570;5,014132;7071,036145;-858622218,622800;0,003712;0,180788;2,562433;0,057927;0,070643;0,892473;0,335447;0,101638;0,033445;0,008186;0,006258;1500,000000
2;0,076284;0,108340;0,181947;4,978921;6859,719506;583859389,924482;0,002382;0,117494;1,948818;0,068079;0,113868;0,868327;0,563810;0,143177;0,018364;0,006369;0,010013;1500,000000
3;0,108380;0,090370;0,146910;5,003763;7008,744791;-492021446,597489;0,006508;0,165910;2,406743;0,055533;0,091377;0,868794;0,402680;0,120520;0,023372;0,006840;0,015019;1500,000000
4;0,083016;0,104180;0,178647;4,982031;6887,958254;465223756,542717;0,001807;0,127408;2,008112;0,062809;0,115838;0,867596;0,553719;0,134978;0,033389;0,009091;0,012500;1500,000000
5;0,068925;0,113480;0,192913;4,972605;6824,456329;817365238,092770;0,002408;0,106630;1,860238;0,068544;0,124369;0,860627;0,589172;0,157351;0,025126;0,007283;0,008750;1500,000000
6;0,084909;0,102720;0,174023;4,984048;6902,309940;342234189,109267;0,002625;0,130437;2,043768;0,063785;0,110238;0,839161;0,536990;0,138640;0,020000;0,004095;0,005000;1500,000000
7;0,112169;0,087350;0,139589;5,011157;7039,574271;-763301423,966254;0,002892;0,171786;2,490131;0,059262;0,080327;0,907473;0,387548;0,108054;0,020067;0,008186;0,008750;1500,000000
8;0,108974;0,089280;0,148469;5,008523;7015,401996;-671485105,457577;0,003553;0,166599;2,453247;0,057313;0,091156;0,881533;0,413596;0,117594;0,031826;0,008186;0,008772;1500,000000
9;0,061236;0,117930;0,200424;4,965917;6792,076134;1071704299,743976;0,001034;0,094978;1,763744;0,072157;0,128267;0,885714;0,651312;0,151264;0,038462;0,006364;0,008761;1500,000000
10;0,103734;0,091550;0,148503;5,001627;6997,954276;-337855728,708482;0,003529;0,158879;2,319350;0,061196;0,087307;0,832168;0,427661;0,118345;0,026846;0,006364;0,006266;1500,000000
11;0,085908;0,102430;0,165707;4,983432;6905,146875;389668708,302332;0,003774;0,131830;2,051414;0,065171;0,100536;0,877622;0,489144;0,132075;0,035235;0,005914;0,001252;1500,000000
12;0,068982;0,113560;0,189350;4,971698;6822,780099;826528527,506287;0,002394;0,106465;1,859106;0,069011;0,120339;0,903226;0,589891;0,144716;0,045151;0,010909;0,005000;1500,000000
13;0,078065;0,107690;0,181451;4,978180;6865,971952;574210245,271927;0,004155;0,120203;1,955969;0,065395;0,116056;0,919861;0,552581;0,141256;0,026756;0,005464;0,011264;1500,000000
14;0,087791;0,101100;0,168280;4,986929;6916,497417;282138559,136597;0,002451;0,134846;2,079549;0,063924;0,104356;0,890071;0,508906;0,128188;0,036851;0,006827;0,010000;1500,000000
15;0,066276;0,115620;0,194321;4,970158;6810,389782;900367392,240535;0,004364;0,102658;1,829883;0,069624;0,124697;0,878893;0,599361;0,155056;0,030100;0,007745;0,007509;1500,000000
16;0,094807;0,097680;0,160750;4,996374;6947,780375;-101698335,388725;0,003063;0,145608;2,229517;0,062727;0,098023;0,866197;0,465441;0,127745;0,043551;0,005464;0,007500;1500,000000
17;0,104485;0,091980;0,148219;5,001417;6996,985724;-303907506,466113;0,002733;0,160184;2,333169;0,059833;0,088387;0,853047;0,429930;0,114523;0,038526;0,005917;0,007509;1500,000000
18;0,100924;0,093540;0,157497;4,997502;6975,044286;-192276062,555701;0,002643;0,154305;2,274555;0,057638;0,099859;0,837456;0,472187;0,121110;0,025042;0,004558;0,016270;1500,000000
19;0,068332;0,113810;0,194952;4,968050;6819,184208;883847823,345804;0,001756;0,105545;1,836206;0,066229;0,128723;0,861210;0,597320;0,160099;0,042017;0,004096;0,005006;1500,000000
20;0,104954;0,091160;0,145238;4,999011;6997,518416;-297624773,309580;0,003678;0,160514;2,326817;0,058984;0,086254;0,874101;0,398348;0,119838;0,028428;0,005460;0,006274;1500,000000
21;0,109895;0,088250;0,139570;5,006353;7024,078704;-588698783,623832;0,003393;0,167903;2,436940;0,059239;0,080331;0,847518;0,379835;0,114651;0,031826;0,005005;0,005013;1500,000000
22;0,097185;0,096090;0,153038;4,993522;6957,037470;-66964806,224051;0,005154;0,148974;2,228404;0,061761;0,091277;0,869258;0,441045;0,121015;0,030201;0,005464;0,008805;1500,000000
23;0,039816;0,133140;0,228886;4,950655;6696,790410;1568746526,210698;0,001853;0,062959;1,559623;0,077981;0,150905;0,926829;0,771502;0,169705;0,038397;0,006364;0,005000;1500,000000
24;0,111906;0,087770;0,144586;5,006129;7031,433205;-636758574,290139;0,004133;0,171030;2,457633;0,053842;0,090744;0,842657;0,403565;0,119122;0,023451;0,005460;0,001250;1500,000000
25;0,066752;0,115630;0,196382;4,967958;6810,642063;989842778,981083;0,003514;0,103394;1,813229;0,066606;0,129776;0,873239;0,631478;0,148922;0,033445;0,007727;0,010038;1500,000000
26;0,084651;0,103070;0,169710;4,985843;6901,015476;340983941,849761;0,002077;0,130193;2,052839;0,066492;0,103219;0,884477;0,494891;0,137430;0,031826;0,010464;0,006266;1500,000000
27;0,107463;0,090360;0,146273;5,004404;7008,703199;-472721741,086683;0,003970;0,164497;2,395309;0,057702;0,088571;0,858696;0,389487;0,123098;0,040404;0,008189;0,007519;1500,000000
28;0,102354;0,093350;0,153257;5,002446;6983,119188;-361595644,729139;0,003141;0,156979;2,335408;0,060395;0,092861;0,858657;0,429209;0,125391;0,031933;0,008636;0,006266;1500,000000
29;0,090381;0,100080;0,166179;4,990544;6923,350803;126360267,678123;0,002978;0,138642;2,142633;0,062859;0,103320;0,848375;0,503827;0,127936;0,043624;0,008640;0,006250;1500,000000
30;0,119097;0,083110;0,133790;5,014577;7069,330398;-973996324,566060;0,002293;0,181287;2,584715;0,054403;0,079387;0,856140;0,390834;0,096175;0,023372;0,010000;0,005000;1500,000000
