Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,289719;0,076200;0,108300;5,310311;7861,815491;46340504,610305;0,008305;0,250000;6,353816;0,053644;0,054656;0,851852;0,225806;0,103139;0,016667;0,004545;0,012500;2600,000000
2;0,262869;0,087700;0,133199;5,280410;7751,221218;159639626,547860;0,000875;0,250000;5,604920;0,064581;0,068618;0,857143;0,327044;0,119369;0,000000;0,009091;0,012500;2600,000000
3;0,297643;0,074900;0,114804;5,330293;7922,088979;-60999692,763392;0,004663;0,250000;6,847428;0,053374;0,061430;0,851852;0,206250;0,127803;0,016667;0,000000;0,000000;2600,000000
4;0,232035;0,101200;0,155779;5,259415;7643,500188;262210000,605548;0,001079;0,250000;4,840363;0,088442;0,067337;0,866667;0,327044;0,154709;0,066667;0,013636;0,012500;2600,000000
5;0,315396;0,068100;0,087133;5,351430;7978,989445;-169115908,008513;0,005902;0,250000;7,604762;0,049645;0,037487;0,714286;0,184713;0,076923;0,016667;0,004545;0,012500;2600,000000
6;0,244978;0,093300;0,131181;5,262091;7687,448555;240289166,710207;0,005976;0,250000;5,003749;0,081736;0,049445;0,862069;0,257862;0,135440;0,016667;0,009091;0,012500;2600,000000
7;0,277051;0,082500;0,115268;5,306963;7803,418063;69893410,582991;0,002167;0,250000;6,148249;0,065723;0,049545;0,785714;0,232258;0,107143;0,084746;0,013636;0,000000;2600,000000
8;0,263944;0,086200;0,122099;5,289789;7769,280127;139970909,863968;0,003345;0,250000;5,604707;0,072654;0,049445;0,800000;0,258065;0,114094;0,033333;0,004545;0,037975;2600,000000
9;0,245486;0,091400;0,135081;5,247541;7691,762103;307208338,918033;0,003449;0,250000;4,769495;0,071573;0,063508;0,928571;0,345912;0,109865;0,033333;0,004566;0,012500;2600,000000
10;0,234378;0,098100;0,143290;5,245279;7649,533586;323223260,701462;0,002612;0,250000;4,674152;0,081736;0,061554;0,750000;0,345912;0,141892;0,033333;0,000000;0,012500;2600,000000
11;0,229251;0,100200;0,158426;5,225778;7615,515555;399222252,012375;0,004317;0,250000;4,369257;0,069627;0,088799;0,785714;0,363057;0,167411;0,034483;0,004545;0,000000;2600,000000
12;0,286948;0,078900;0,119960;5,312280;7853,936405;10976631,778812;0,001136;0,250000;6,468769;0,054435;0,065524;0,923077;0,246835;0,116071;0,050000;0,004545;0,000000;2600,000000
13;0,312592;0,068300;0,089899;5,358460;7974,688695;-252126006,728364;0,010408;0,250000;7,825744;0,057576;0,032323;0,730769;0,201258;0,080717;0,016949;0,004545;0,000000;2600,000000
14;0,266939;0,084800;0,134208;5,274704;7762,774720;202100063,056163;0,007557;0,250000;5,449751;0,054490;0,079717;0,750000;0,358491;0,110112;0,050000;0,013699;0,000000;2600,000000
15;0,299301;0,074200;0,104945;5,340104;7915,970913;-113614371,735573;0,007532;0,250000;7,110182;0,057518;0,047427;0,785714;0,182390;0,099099;0,066667;0,009091;0,037500;2600,000000
16;0,172569;0,128600;0,204637;5,170118;7404,464965;665724168,286020;0,004616;0,250000;3,041547;0,097782;0,106855;0,666667;0,515723;0,215730;0,033333;0,009174;0,012500;2600,000000
17;0,198009;0,116400;0,173737;5,204782;7505,528416;494278111,932623;0,002822;0,250000;3,774285;0,093939;0,079798;0,750000;0,389937;0,189616;0,050000;0,004545;0,012500;2600,000000
18;0,295971;0,075400;0,115927;5,327210;7901,726440;-22423253,488196;0,005420;0,250000;6,699070;0,052419;0,063508;0,758621;0,259494;0,100897;0,016667;0,027273;0,000000;2600,000000
19;0,284848;0,076500;0,111895;5,306228;7858,251109;23815026,791676;0,001217;0,250000;6,293993;0,058468;0,053427;0,833333;0,225806;0,111857;0,016667;0,000000;0,000000;2600,000000
20;0,297707;0,074000;0,105634;5,343276;7922,484987;-123964317,578208;0,002040;0,250000;7,092554;0,063380;0,042254;0,821429;0,232704;0,091518;0,016949;0,013636;0,000000;2600,000000
21;0,297982;0,072800;0,105740;5,338510;7920,005427;-131055888,338064;0,002632;0,250000;7,052977;0,061430;0,044310;0,833333;0,229299;0,094170;0,033333;0,000000;0,000000;2600,000000
22;0,225515;0,103800;0,158746;5,224103;7597,411991;448285041,618669;0,003640;0,250000;4,203804;0,072801;0,085945;0,931034;0,383117;0,147651;0,050000;0,009132;0,000000;2600,000000
23;0,348935;0,052800;0,074447;5,392203;8200,139032;-382767472,335660;0,000879;0,250000;8,818150;0,040241;0,034205;0,857143;0,144654;0,053571;0,000000;0,004545;0,025316;2600,000000
24;0,268093;0,084900;0,133938;5,289856;7778,428919;151459605,169325;0,000754;0,250000;5,682079;0,061430;0,072508;0,892857;0,314465;0,121076;0,033333;0,009091;0,000000;2600,000000
25;0,236524;0,099000;0,150202;5,250633;7649,958805;281473634,487464;0,002367;0,250000;4,843840;0,076613;0,073589;0,866667;0,350318;0,145740;0,016667;0,004566;0,012500;2600,000000
26;0,198551;0,115800;0,172065;5,195906;7495,601514;512998602,314933;0,002853;0,250000;3,723425;0,089069;0,082996;0,827586;0,425806;0,168539;0,050000;0,009091;0,000000;2600,000000
27;0,224621;0,102700;0,151362;5,228549;7612,924340;413344592,666195;0,003121;0,250000;4,244452;0,082745;0,068618;0,857143;0,329032;0,154018;0,066667;0,004545;0,012500;2600,000000
28;0,286854;0,078200;0,111670;5,329102;7868,592270;-37127623,314002;0,001077;0,250000;6,651959;0,067404;0,044266;0,892857;0,220126;0,100671;0,016667;0,018182;0,012500;2600,000000
29;0,285717;0,080200;0,115035;5,321297;7855,298934;-33442477,693118;0,008098;0,250000;6,609518;0,062563;0,052472;0,758621;0,273885;0,102908;0,034483;0,004545;0,000000;2600,000000
30;0,229260;0,102600;0,142424;5,251757;7628,455708;304118739,383531;0,003415;0,250000;4,678543;0,089899;0,052525;0,827586;0,354430;0,121622;0,000000;0,018182;0,037500;2600,000000
