Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,147474;0,079100;0,123742;5,053997;7236,624334;-9083742,937928;0,000291;0,223762;2,925756;0,057344;0,066398;0,821429;0,291139;0,109375;0,033333;0,013636;0,000000;1700,000000
2;0,137252;0,087500;0,135490;5,040059;7166,655419;39368173,303559;0,003597;0,208937;2,744643;0,055612;0,079879;0,884615;0,417722;0,098876;0,000000;0,000000;0,012500;1700,000000
3;0,158609;0,077300;0,109201;5,072456;7289,694966;-105929272,235409;0,018637;0,241439;3,352832;0,056623;0,052578;0,814815;0,201258;0,111857;0,033898;0,000000;0,025316;1700,000000
4;0,091708;0,113200;0,191726;5,010396;6942,268920;196774819,041957;0,003736;0,139559;2,015962;0,071645;0,120081;0,827586;0,619355;0,145414;0,016667;0,009091;0,025000;1700,000000
5;0,166524;0,069000;0,099598;5,074715;7346,773750;-129988338,982877;0,000950;0,250000;3,402090;0,056338;0,043260;0,862069;0,215190;0,082589;0,016667;0,004545;0,012658;1700,000000
6;0,117758;0,097000;0,142713;5,029019;7078,451216;114781613,512275;0,003142;0,179579;2,369110;0,070850;0,071862;0,821429;0,352201;0,129252;0,033333;0,013636;0,000000;1700,000000
7;0,135141;0,088200;0,139113;5,050166;7153,505628;5863872,009621;0,002025;0,205169;2,842659;0,060484;0,078629;0,827586;0,394904;0,109865;0,016667;0,009091;0,000000;1700,000000
8;0,127059;0,092800;0,130699;5,040787;7111,600806;54435030,412937;0,002295;0,193080;2,647908;0,068896;0,061803;0,896552;0,270968;0,121348;0,050847;0,013699;0,012500;1700,000000
9;0,089222;0,113600;0,177778;5,013465;6949,215644;178729918,565883;0,001672;0,136756;2,067961;0,083838;0,093939;0,892857;0,554140;0,137079;0,050000;0,000000;0,000000;1700,000000
10;0,088491;0,114200;0,193353;5,006813;6933,323646;199263342,665200;0,000189;0,134402;1,993172;0,073515;0,119839;0,965517;0,643312;0,127517;0,050000;0,009091;0,012500;1700,000000
11;0,040211;0,149500;0,257085;4,972267;6728,690082;340578038,575184;0,000770;0,063799;1,485395;0,088057;0,169028;0,862069;0,800000;0,224215;0,050847;0,009132;0,000000;1700,000000
12;0,128875;0,091000;0,133468;5,041497;7118,850162;30074699,274265;0,001681;0,195435;2,715439;0,066734;0,066734;0,862069;0,352201;0,110860;0,000000;0,009132;0,000000;1700,000000
13;0,169245;0,070900;0,100705;5,092500;7351,607730;-218767015,661272;0,002023;0,250000;3,747101;0,060423;0,040282;0,814815;0,218750;0,087444;0,016667;0,009091;0,012500;1700,000000
14;0,091944;0,113700;0,197382;5,008265;6949,467319;189691660,200011;0,000582;0,141041;2,056731;0,068479;0,128902;0,827586;0,569620;0,181614;0,016667;0,000000;0,000000;1700,000000
15;0,192994;0,060600;0,088531;5,115425;7501,682540;-244357457,482837;0,003282;0,250000;3,997565;0,047284;0,041247;0,750000;0,213836;0,071588;0,016667;0,000000;0,000000;1700,000000
16;-0,035309;0,192400;0,320122;4,891328;6522,212959;487621466,592651;0,000874;0,040028;0,958000;0,128049;0,192073;0,777778;0,845161;0,354402;0,066667;0,009132;0,000000;1700,000000
17;0,031768;0,153200;0,260606;4,971884;6705,113175;355622643,879614;0,000563;0,050584;1,389101;0,098990;0,161616;0,814815;0,814103;0,228188;0,016667;0,013636;0,037500;1700,000000
18;0,120450;0,098300;0,164646;5,034861;7070,664671;87456264,888826;0,007059;0,183771;2,502490;0,058586;0,106061;0,862069;0,443038;0,139640;0,016949;0,018182;0,012500;1700,000000
19;0,152368;0,078200;0,120968;5,059529;7257,474115;-46002251,008234;0,003113;0,231261;3,124776;0,053427;0,067540;0,833333;0,282051;0,106904;0,034483;0,000000;0,012658;1700,000000
20;0,150609;0,080000;0,116935;5,069759;7259,690054;-94836192,557215;0,006359;0,229768;3,211491;0,063508;0,053427;0,892857;0,297468;0,091928;0,033333;0,004545;0,000000;1700,000000
