Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,249039;0,750020;0,224182;4,330000;4689,480480;-862714238,298327;0,349953;0,025000;0,300000;0,110751;0,113431;0,929825;0,768463;0,228398;0,047368;0,000456;0,000000;46,960959
2;-0,253292;0,779030;0,211655;4,330000;4670,619396;-849942728,068650;0,355607;0,025000;0,300000;0,130133;0,081522;0,929825;0,756930;0,196456;0,071823;0,000000;0,000000;9,238792
3;-0,249469;0,787370;0,173819;4,330000;4666,000000;-835093937,067126;0,379771;0,025000;0,300000;0,115468;0,058351;0,888889;0,691566;0,145909;0,042934;0,000000;0,000000;0,000000
4;-0,252607;0,803360;0,171656;4,330000;4666,000000;-845254517,261520;0,376880;0,025000;0,300000;0,132325;0,039331;0,890909;0,702279;0,159458;0,062731;0,000000;0,000000;0,000000
5;-0,252684;0,806330;0,169211;4,330000;4666,000000;-841689194,796502;0,392357;0,025000;0,300000;0,130724;0,038487;0,929078;0,659091;0,155297;0,068966;0,000000;0,000000;0,000000
6;-0,254451;0,795770;0,189582;4,330000;4666,000000;-859341773,995572;0,367833;0,025000;0,300000;0,139371;0,050211;0,919014;0,730077;0,188217;0,040146;0,000000;0,000000;0,000000
7;-0,253299;0,809470;0,170417;4,330000;4666,000000;-838541849,290024;0,381288;0,025000;0,300000;0,134703;0,035714;0,902439;0,703759;0,158721;0,064576;0,000000;0,000000;0,000000
8;-0,249220;0,773070;0,197001;4,330000;4674,870202;-834219092,498979;0,383606;0,025000;0,300000;0,111544;0,085457;0,890459;0,722472;0,194857;0,044563;0,000000;0,000000;17,740404
9;-0,251462;0,811810;0,158173;4,330000;4666,000000;-832131887,500143;0,387850;0,025000;0,300000;0,127068;0,031105;0,928315;0,637795;0,142937;0,068966;0,000000;0,000000;0,000000
10;-0,249802;0,772450;0,199609;4,330000;4674,911322;-846934547,342440;0,390384;0,025000;0,300000;0,113051;0,086557;0,892473;0,748853;0,193210;0,065371;0,000000;0,000000;17,822644
11;-0,252777;0,806530;0,166534;4,330000;4666,000000;-846231958,444511;0,369633;0,025000;0,300000;0,135398;0,031135;0,911032;0,632308;0,172016;0,062977;0,000000;0,000000;0,000000
12;-0,251134;0,785260;0,184433;4,330000;4666,000000;-850112079,353958;0,394629;0,025000;0,300000;0,121674;0,062760;0,904930;0,733860;0,174171;0,059783;0,000000;0,000000;0,000000
13;-0,251780;0,805200;0,162932;4,330000;4666,000000;-839374801,420374;0,373677;0,025000;0,300000;0,129802;0,033131;0,911348;0,663093;0,154404;0,055556;0,000000;0,000000;0,000000
14;-0,247126;0,745040;0,224919;4,330000;4693,675718;-848673242,000917;0,351339;0,025000;0,300000;0,102006;0,122913;0,893238;0,755361;0,239811;0,030035;0,000457;0,000000;55,351435
15;-0,249879;0,786030;0,183326;4,330000;4666,000000;-830189766,659345;0,390929;0,025000;0,300000;0,115450;0,067875;0,882143;0,716146;0,182511;0,049002;0,000000;0,000000;0,000000
16;-0,250178;0,784280;0,178604;4,330000;4666,000000;-835405338,245791;0,374519;0,025000;0,300000;0,119628;0,058976;0,900709;0,729167;0,146378;0,047187;0,000000;0,000000;0,000000
17;-0,254549;0,795660;0,193974;4,330000;4666,000000;-850048949,864726;0,368709;0,025000;0,300000;0,138889;0,055085;0,907473;0,786503;0,169750;0,051852;0,000000;0,000000;0,000000
18;-0,251764;0,793710;0,183664;4,330000;4666,000000;-846611577,902199;0,375462;0,025000;0,300000;0,125254;0,058410;0,910714;0,725031;0,160317;0,054545;0,000000;0,000000;0,000000
