Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,247406;0,792110;0,159574;4,330000;4666,000000;-1842880096,511863;0,415357;0,025000;0,300000;0,106070;0,053504;0,911661;0,714894;0,119620;0,034672;0,000000;0,000000;0,000000
2;-0,248460;0,802970;0,155836;4,330000;4666,000000;-1780292604,969087;0,397945;0,025000;0,300000;0,112027;0,043809;0,919580;0,683168;0,106161;0,046992;0,000000;0,000000;0,000000
3;-0,248208;0,811190;0,144325;4,330000;4666,000000;-1718955575,904033;0,391466;0,025000;0,300000;0,112179;0,032146;0,904412;0,650078;0,101816;0,042389;0,000000;0,000000;0,000000
4;-0,247897;0,815480;0,136326;4,330000;4666,000000;-1671735820,684227;0,396921;0,025000;0,300000;0,111297;0,025029;0,893773;0,612319;0,111932;0,044487;0,000000;0,000000;0,000000
5;-0,248063;0,811170;0,141846;4,330000;4666,000000;-1714002595,777049;0,391015;0,025000;0,300000;0,112062;0,029784;0,926316;0,619808;0,100492;0,049430;0,000000;0,000000;0,000000
6;-0,248117;0,808690;0,143440;4,330000;4666,000000;-1722063079,308409;0,404720;0,025000;0,300000;0,112435;0,031005;0,918149;0,625862;0,125984;0,033645;0,000000;0,000000;0,000000
7;-0,245722;0,813990;0,126123;4,330000;4666,000000;-1691248602,753928;0,393675;0,025000;0,300000;0,102829;0,023295;0,893993;0,590133;0,094086;0,034926;0,000000;0,000000;0,000000
8;-0,246945;0,804190;0,144633;4,330000;4666,000000;-1774336580,432042;0,402479;0,025000;0,300000;0,107022;0,037611;0,907473;0,626292;0,098370;0,065934;0,000000;0,000000;0,000000
9;-0,245525;0,815970;0,129348;4,330000;4666,000000;-1668492885,995165;0,388354;0,025000;0,300000;0,100135;0,029213;0,924188;0,582560;0,098717;0,036398;0,000000;0,000000;0,000000
10;-0,248605;0,798810;0,157229;4,330000;4666,000000;-1804942869,263812;0,396314;0,025000;0,300000;0,113572;0,043657;0,879004;0,675272;0,112988;0,067164;0,000000;0,000000;0,000000
11;-0,249554;0,818320;0,142617;4,330000;4666,000000;-1644821244,326433;0,388347;0,025000;0,300000;0,117390;0,025227;0,926573;0,590164;0,127671;0,051282;0,000000;0,000000;0,000000
12;-0,250398;0,816470;0,150972;4,330000;4666,000000;-1700457541,004159;0,407030;0,025000;0,300000;0,119973;0,030999;0,894366;0,667233;0,129937;0,050467;0,000000;0,000000;0,000000
13;-0,246605;0,812270;0,131644;4,330000;4666,000000;-1686507943,358246;0,396108;0,025000;0,300000;0,105315;0,026329;0,915789;0,578483;0,102591;0,032015;0,000000;0,000000;0,000000
14;-0,245408;0,799060;0,145803;4,330000;4666,000000;-1851876793,313981;0,419434;0,025000;0,300000;0,098437;0,047366;0,910714;0,651429;0,096082;0,028517;0,000000;0,000000;0,000000
15;-0,247369;0,809990;0,140663;4,330000;4666,000000;-1710482547,936824;0,391262;0,025000;0,300000;0,108806;0,031858;0,895307;0,617597;0,118380;0,037736;0,000000;0,000000;0,000000
16;-0,249036;0,814280;0,146667;4,330000;4666,000000;-1708103706,327716;0,386927;0,025000;0,300000;0,116333;0,030333;0,919298;0,650160;0,107922;0,042593;0,000000;0,000000;0,000000
17;-0,248406;0,810900;0,144057;4,330000;4666,000000;-1730755560,033063;0,403874;0,025000;0,300000;0,112446;0,031610;0,913669;0,710526;0,106337;0,033645;0,000000;0,000000;0,000000
18;-0,245447;0,800040;0,144705;4,330000;4666,000000;-1787275318,594435;0,400152;0,025000;0,300000;0,100144;0,044562;0,919014;0,648523;0,104209;0,046041;0,000000;0,000000;0,000000
19;-0,245517;0,796370;0,143507;4,330000;4666,000000;-1812867760,230602;0,396296;0,025000;0,300000;0,100376;0,043130;0,890459;0,651603;0,099450;0,031365;0,000000;0,000000;0,000000
20;-0,248470;0,819190;0,135548;4,330000;4666,000000;-1622127540,149865;0,383875;0,025000;0,300000;0,114243;0,021305;0,900000;0,567308;0,119387;0,051690;0,000000;0,000000;0,000000
21;-0,245489;0,810740;0,128574;4,330000;4666,000000;-1699431331,076855;0,395270;0,025000;0,300000;0,100310;0,028263;0,919580;0,588129;0,092268;0,033708;0,000000;0,000000;0,000000
22;-0,243169;0,786270;0,141104;4,330000;4666,000000;-1864309949,248287;0,422399;0,025000;0,300000;0,087883;0,053221;0,904255;0,656863;0,088868;0,017986;0,000000;0,000000;0,000000
23;-0,247566;0,813860;0,135158;4,330000;4666,000000;-1675784131,442358;0,396591;0,025000;0,300000;0,109453;0,025705;0,919580;0,596715;0,104055;0,057361;0,000000;0,000000;0,000000
24;-0,248376;0,811350;0,142291;4,330000;4666,000000;-1719439413,255409;0,393619;0,025000;0,300000;0,114724;0,027567;0,921986;0,627713;0,110443;0,045369;0,000000;0,000000;0,000000
25;-0,245971;0,810750;0,132897;4,330000;4666,000000;-1700874436,279988;0,390048;0,025000;0,300000;0,103928;0,028969;0,918440;0,601423;0,102941;0,036329;0,000000;0,000000;0,000000
26;-0,246952;0,811820;0,134168;4,330000;4666,000000;-1670702091,204066;0,398879;0,025000;0,300000;0,106478;0,027691;0,902527;0,628571;0,101457;0,032946;0,000000;0,000000;0,000000
27;-0,247638;0,804140;0,145109;4,330000;4666,000000;-1771829691,313794;0,399046;0,025000;0,300000;0,111004;0,034106;0,908127;0,645110;0,108415;0,048148;0,000000;0,000000;0,000000
28;-0,247528;0,804200;0,145833;4,330000;4666,000000;-1743648235,959926;0,392262;0,025000;0,300000;0,109615;0,036218;0,961672;0,638889;0,100207;0,049057;0,000000;0,000000;0,000000
29;-0,247363;0,817110;0,130131;4,330000;4666,000000;-1619170170,964270;0,386906;0,025000;0,300000;0,110188;0,019943;0,895833;0,545455;0,116136;0,044316;0,000000;0,000000;0,000000
30;-0,247423;0,784910;0,166130;4,330000;4666,000000;-1866956724,765904;0,396088;0,025000;0,300000;0,106765;0,059365;0,914179;0,704261;0,129160;0,028933;0,000000;0,000000;0,000000
