Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,249799;0,788160;0,167527;4,330000;4666,000000;-725641717,093464;0,385698;0,025000;0,300000;0,119684;0,047843;0,946809;0,671543;0,146249;0,040210;0,000000;0,000000;0,000000
2;-0,251379;0,787670;0,184847;4,330000;4666,000000;-720204302,037420;0,381426;0,025000;0,300000;0,122405;0,062442;0,925267;0,737705;0,164156;0,057348;0,000000;0,000000;0,000000
3;-0,251922;0,780190;0,194361;4,330000;4668,984243;-721264717,963747;0,365169;0,025000;0,300000;0,126055;0,068305;0,909408;0,723150;0,191895;0,053114;0,000000;0,000000;5,968486
4;-0,253853;0,803980;0,180297;4,330000;4666,000000;-739124759,122769;0,363020;0,025000;0,300000;0,137095;0,043201;0,924188;0,711957;0,169791;0,062500;0,000000;0,000000;0,000000
5;-0,253515;0,809540;0,169092;4,330000;4666,000000;-739192975,418973;0,372500;0,025000;0,300000;0,136713;0,032379;0,879433;0,702782;0,154494;0,058161;0,000000;0,000000;0,000000
6;-0,251563;0,800330;0,175897;4,330000;4666,000000;-728382896,362121;0,398032;0,025000;0,300000;0,124086;0,051811;0,878049;0,674931;0,178797;0,054409;0,000000;0,000000;0,000000
7;-0,251663;0,777680;0,196439;4,330000;4670,911013;-725552847,368890;0,369677;0,025000;0,300000;0,125673;0,070766;0,932624;0,717770;0,194644;0,044964;0,000000;0,000000;9,822026
8;-0,253573;0,781710;0,200513;4,330000;4668,572547;-726781700,678768;0,368516;0,025000;0,300000;0,132870;0,067643;0,926316;0,731850;0,197245;0,068716;0,000000;0,000000;5,145094
9;-0,250409;0,772540;0,196721;4,330000;4674,587330;-708362576,677040;0,386569;0,025000;0,300000;0,118480;0,078241;0,917266;0,734250;0,187171;0,058719;0,000000;0,000000;17,174661
10;-0,252436;0,796550;0,178841;4,330000;4666,000000;-734002597,711217;0,384886;0,025000;0,300000;0,130510;0,048331;0,906810;0,710723;0,153017;0,053506;0,000000;0,000000;0,000000
11;-0,253597;0,814880;0,162932;4,330000;4666,000000;-754071876,968326;0,384664;0,025000;0,300000;0,135750;0,027183;0,918440;0,668908;0,151709;0,090909;0,000000;0,000000;0,000000
12;-0,253674;0,793680;0,188514;4,330000;4666,000000;-731604031,201166;0,378112;0,025000;0,300000;0,134988;0,053527;0,926573;0,720457;0,179081;0,068140;0,000000;0,000000;0,000000
13;-0,247141;0,756310;0,207269;4,330000;4685,430095;-688290153,219283;0,399145;0,025000;0,300000;0,100715;0,106554;0,953737;0,735892;0,217990;0,044092;0,000000;0,000000;38,860189
14;-0,254228;0,808330;0,168501;4,330000;4666,000000;-753255466,315031;0,385201;0,025000;0,300000;0,140499;0,028003;0,923077;0,691740;0,149671;0,064576;0,000000;0,000000;0,000000
15;-0,247930;0,783300;0,171320;4,330000;4666,519497;-717561601,738227;0,388173;0,025000;0,300000;0,108467;0,062853;0,903226;0,711230;0,155726;0,024911;0,000000;0,000000;1,038993
16;-0,251731;0,775800;0,202791;4,330000;4672,083298;-719492163,453268;0,352207;0,025000;0,300000;0,125445;0,077346;0,897163;0,759912;0,186416;0,063717;0,000000;0,000000;12,166596
17;-0,252755;0,759850;0,231445;4,330000;4683,274301;-706963794,000224;0,342761;0,025000;0,300000;0,127684;0,103761;0,922807;0,767984;0,254730;0,057895;0,000000;0,000000;34,548602
18;-0,253919;0,802530;0,180115;4,330000;4666,000000;-736142326,869310;0,381271;0,025000;0,300000;0,137208;0,042907;0,896429;0,745649;0,154270;0,068266;0,000000;0,000000;0,000000
19;-0,251451;0,763360;0,225616;4,330000;4681,110361;-703786389,531161;0,374172;0,025000;0,300000;0,118637;0,106979;0,877193;0,766871;0,245950;0,049822;0,000000;0,000000;30,220723
20;-0,253561;0,802270;0,179121;4,330000;4666,000000;-737622949,022635;0,384317;0,025000;0,300000;0,135343;0,043778;0,941818;0,711297;0,169801;0,060150;0,000000;0,000000;0,000000
21;-0,254703;0,803690;0,180354;4,330000;4666,000000;-742854389,573784;0,366282;0,025000;0,300000;0,142402;0,037952;0,907143;0,708895;0,168103;0,071298;0,000000;0,000000;0,000000
22;-0,251909;0,794850;0,179270;4,330000;4666,000000;-738228168,734723;0,364340;0,025000;0,300000;0,128073;0,051198;0,930403;0,728923;0,157016;0,051376;0,000000;0,000000;0,000000
23;-0,250505;0,797690;0,167985;4,330000;4666,000000;-734294068,503483;0,380151;0,025000;0,300000;0,121797;0,046188;0,940351;0,679943;0,151421;0,042514;0,000000;0,000000;0,000000
