Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,227663;0,476400;0,170036;4,330000;4981,257139;-437430645,728299;0,002910;0,025000;0,440431;0,108876;0,061161;0,911348;0,716895;0,063854;0,040000;0,005912;0,003755;259,337029
2;-0,103093;0,077770;0,092699;4,330000;6914,220923;-525927171,686137;0,007279;0,025000;0,836121;0,082904;0,009795;0,797872;0,258687;0,056811;0,028381;0,006827;0,006250;968,421644
3;-0,209964;0,331030;0,156111;4,330000;5550,280667;-368014138,140043;0,005171;0,025000;0,543356;0,099251;0,056860;0,880282;0,624514;0,064516;0,038397;0,005917;0,007519;446,850478
4;-0,157741;0,141460;0,128957;4,330000;6571,496677;-430716257,266718;0,006318;0,025000;0,694976;0,099423;0,029534;0,846154;0,472042;0,060681;0,023451;0,006818;0,008750;801,186932
5;-0,163589;0,150220;0,126100;4,330000;6523,479268;-432284769,837010;0,007778;0,025000;0,681952;0,096066;0,030033;0,849123;0,452180;0,059244;0,026756;0,008640;0,012547;776,920688
6;-0,222291;0,416570;0,167424;4,330000;5186,982208;-407175588,936847;0,006826;0,025000;0,479918;0,111347;0,056078;0,911661;0,698320;0,066384;0,023411;0,002276;0,002509;327,200987
7;-0,226910;0,484550;0,159705;4,330000;4952,295275;-438834537,044903;0,011692;0,025000;0,434158;0,103267;0,056438;0,867596;0,663625;0,062360;0,026667;0,007741;0,000000;247,022467
8;-0,185383;0,208450;0,141527;4,330000;6235,317493;-357199626,237615;0,006354;0,025000;0,636192;0,097793;0,043734;0,849462;0,583604;0,052643;0,030100;0,004091;0,002500;677,597695
9;-0,223229;0,418290;0,168959;4,330000;5182,285174;-423191930,325141;0,003831;0,025000;0,478782;0,115875;0,053084;0,899281;0,718750;0,060951;0,036728;0,007731;0,006258;326,532623
10;-0,217337;0,396400;0,154649;4,330000;5273,740705;-389069686,044281;0,006879;0,025000;0,497997;0,098542;0,056107;0,910714;0,628013;0,061352;0,026846;0,008182;0,000000;354,989277
11;-0,186849;0,211430;0,142005;4,330000;6214,970876;-377795874,149841;0,006409;0,025000;0,634176;0,100941;0,041064;0,873239;0,570869;0,056052;0,030050;0,005009;0,002503;672,315702
12;-0,205806;0,304380;0,148816;4,330000;5683,911187;-369436409,264289;0,005483;0,025000;0,560353;0,099413;0,049403;0,880866;0,573845;0,067129;0,033445;0,008644;0,006258;490,135642
13;-0,222202;0,427440;0,161405;4,330000;5146,535976;-417723279,307222;0,007808;0,025000;0,473033;0,107671;0,053734;0,916667;0,654224;0,065266;0,036789;0,005909;0,006289;314,165851
14;-0,228727;0,506580;0,163243;4,330000;4879,875541;-438516676,928512;0,005298;0,025000;0,419613;0,101306;0,061937;0,920139;0,663192;0,067189;0,036913;0,003182;0,001255;225,603994
15;-0,228785;0,483100;0,173860;4,330000;4956,155219;-436118202,150329;0,005618;0,025000;0,435491;0,111695;0,062165;0,899306;0,725146;0,068426;0,033501;0,007731;0,002506;251,646597
16;-0,214503;0,359150;0,161023;4,330000;5433,609659;-392820459,009590;0,012019;0,025000;0,521101;0,105529;0,055494;0,896797;0,658236;0,065878;0,030151;0,004548;0,003769;405,554525
17;-0,215994;0,382500;0,149261;4,330000;5326,149401;-401953987,249953;0,013175;0,025000;0,505695;0,100081;0,049180;0,851064;0,615885;0,057430;0,025126;0,005917;0,005031;365,317350
18;-0,226109;0,467110;0,159951;4,330000;5011,570739;-452516171,717797;0,007263;0,025000;0,445738;0,109941;0,050010;0,919014;0,663849;0,059127;0,026801;0,006827;0,003764;268,942607
19;-0,219527;0,410980;0,153014;4,330000;5203,358566;-410763463,313238;0,010439;0,025000;0,483700;0,101841;0,051173;0,873188;0,618710;0,062849;0,031720;0,005005;0,002519;326,856747
20;-0,226042;0,469610;0,162047;4,330000;5005,837179;-452041383,219860;0,006955;0,025000;0,441366;0,106818;0,055230;0,891228;0,690647;0,058075;0,025084;0,006818;0,002509;270,114599
21;-0,121586;0,088120;0,107204;4,330000;6797,752155;-486315241,808739;0,006669;0,025000;0,783511;0,091543;0,015661;0,847826;0,329260;0,062178;0,028428;0,006369;0,007509;912,243279
22;-0,219522;0,410690;0,156845;4,330000;5210,349492;-392684375,263316;0,005114;0,025000;0,487428;0,100749;0,056096;0,868794;0,658854;0,055332;0,038462;0,008193;0,005006;330,332555
23;-0,223023;0,441040;0,157027;4,330000;5095,566361;-426613302,928679;0,006778;0,025000;0,463141;0,104247;0,052781;0,880702;0,648929;0,060850;0,036789;0,002274;0,003764;293,551450
24;-0,226751;0,486620;0,160113;4,330000;4945,312905;-422388036,957738;0,006039;0,025000;0,433578;0,100475;0,059638;0,908772;0,665365;0,059388;0,036728;0,006831;0,000000;244,852567
25;-0,199582;0,261900;0,150480;4,330000;5914,547458;-447236970,786111;0,007179;0,025000;0,591564;0,107529;0,042951;0,895307;0,599222;0,062960;0,025000;0,005002;0,011278;574,495859
26;-0,139234;0,106920;0,121665;4,330000;6671,613353;-453062166,897223;0,006433;0,025000;0,721781;0,099434;0,022231;0,841549;0,427555;0,060389;0,035294;0,002273;0,010000;854,539920
