Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,234207;0,659790;0,165720;4,330000;4743,661326;-2519006536,924809;0,123412;0,025000;0,300000;0,092172;0,073548;0,923611;0,781405;0,046096;0,016949;0,000913;0,000000;155,322651
2;-0,230436;0,606960;0,176161;4,330000;4755,838109;-2865400937,407368;0,028505;0,025000;0,325839;0,091628;0,084533;0,883392;0,788374;0,059812;0,016722;0,001826;0,000000;179,676219
3;-0,234480;0,655420;0,170317;4,330000;4746,336345;-2534048318,596179;0,098410;0,025000;0,300000;0,095327;0,074990;0,911661;0,784123;0,053683;0,028571;0,000457;0,000000;160,672691
4;-0,231685;0,610500;0,178042;4,330000;4756,601248;-2874826586,186433;0,029779;0,025000;0,320690;0,097705;0,080337;0,890459;0,794974;0,061828;0,023411;0,004106;0,000000;181,202495
5;-0,229938;0,603160;0,172592;4,330000;4755,780728;-2897695935,656170;0,037208;0,025000;0,329170;0,090512;0,082080;0,858657;0,771861;0,058599;0,028476;0,001826;0,000000;179,561457
6;-0,229097;0,595150;0,178025;4,330000;4759,909315;-2920077099,419203;0,005264;0,025000;0,333666;0,087190;0,090835;0,915493;0,799078;0,058955;0,023411;0,003183;0,000000;187,818630
7;-0,231857;0,627980;0,171098;4,330000;4756,278533;-2709564644,667126;0,066580;0,025000;0,303720;0,092964;0,078135;0,884058;0,771092;0,052188;0,030151;0,001370;0,000000;180,557067
8;-0,237130;0,676570;0,161287;4,330000;4732,508694;-2413316537,527663;0,128946;0,025000;0,300000;0,103228;0,058059;0,873239;0,770649;0,047505;0,037225;0,000000;0,000000;133,017389
9;-0,230744;0,618790;0,173480;4,330000;4755,091571;-2775782107,769176;0,050035;0,025000;0,313506;0,088875;0,084604;0,893993;0,785714;0,051744;0,031879;0,002287;0,000000;178,183142
10;-0,231295;0,603380;0,184181;4,330000;4758,728363;-2904962957,727310;0,011964;0,025000;0,326313;0,095782;0,088399;0,919014;0,817121;0,060430;0,035176;0,004096;0,000000;185,456726
11;-0,232016;0,636810;0,169277;4,330000;4755,173714;-2673476014,886153;0,089448;0,025000;0,300000;0,091078;0,078199;0,898551;0,795165;0,044165;0,028716;0,000458;0,000000;178,347427
12;-0,235377;0,650730;0,171893;4,330000;4749,104506;-2602243648,153903;0,085795;0,025000;0,300000;0,104108;0,067784;0,918440;0,780619;0,051039;0,030252;0,001374;0,000000;166,209011
13;-0,230296;0,630380;0,168950;4,330000;4754,781277;-2680189909,273914;0,085772;0,025000;0,303531;0,082827;0,086123;0,906475;0,779195;0,049244;0,020202;0,000000;0,000000;177,562555
14;-0,232702;0,620720;0,178448;4,330000;4756,735006;-2811027287,297392;0,059175;0,025000;0,309447;0,099104;0,079344;0,919298;0,813325;0,052988;0,033501;0,000915;0,000000;181,470012
15;-0,234252;0,671150;0,154839;4,330000;4736,809243;-2447110030,896230;0,148783;0,025000;0,300000;0,090812;0,064027;0,904255;0,763994;0,040521;0,025685;0,000000;0,000000;141,618485
16;-0,231469;0,624320;0,172827;4,330000;4756,208737;-2729133793,387357;0,080545;0,025000;0,307328;0,091021;0,081806;0,883392;0,786702;0,051481;0,028620;0,000000;0,000000;180,417474
17;-0,231737;0,625130;0,177219;4,330000;4758,679269;-2721679620,401634;0,025384;0,025000;0,303822;0,093139;0,084080;0,870175;0,802761;0,054439;0,041946;0,002732;0,000000;185,358539
18;-0,231781;0,616700;0,179323;4,330000;4758,619505;-2794210875,705317;0,047006;0,025000;0,310575;0,094948;0,084375;0,954545;0,782865;0,062387;0,023451;0,001373;0,000000;185,239010
19;-0,230211;0,622940;0,174170;4,330000;4756,496480;-2700783853,969375;0,053893;0,025000;0,308293;0,083512;0,090658;0,887681;0,779739;0,056955;0,025042;0,000915;0,000000;180,992959
