Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,236675;0,688290;0,177532;4,330000;4726,639181;-2253359483,605514;0,213393;0,025000;0,300000;0,085946;0,091586;0,933099;0,746454;0,114249;0,031304;0,000000;0,000000;121,278362
2;-0,238774;0,727240;0,149660;4,330000;4701,727823;-2063794653,589833;0,288253;0,025000;0,300000;0,088921;0,060739;0,890071;0,724211;0,077730;0,033868;0,000000;0,000000;71,455647
3;-0,239580;0,702780;0,179907;4,330000;4717,612732;-2188857066,682409;0,242851;0,025000;0,300000;0,094657;0,085250;0,897527;0,743330;0,122774;0,055268;0,000000;0,000000;103,225465
4;-0,238089;0,676650;0,200396;4,330000;4734,292435;-2280409636,103813;0,172987;0,025000;0,300000;0,092381;0,108016;0,882979;0,775821;0,144891;0,035533;0,000457;0,000000;136,584871
5;-0,236132;0,726270;0,132742;4,330000;4701,299465;-2032534473,026791;0,306620;0,025000;0,300000;0,079670;0,053073;0,890845;0,601617;0,084675;0,025000;0,000000;0,000000;70,598929
6;-0,235904;0,627460;0,231826;4,330000;4763,624370;-2585368082,750001;0,077523;0,025000;0,300000;0,093556;0,138269;0,929078;0,815013;0,167589;0,067797;0,000000;0,000000;195,248739
7;-0,238543;0,723110;0,150036;4,330000;4703,636171;-2073130041,406396;0,289290;0,025000;0,300000;0,089230;0,060806;0,867596;0,681582;0,091512;0,028623;0,000000;0,000000;75,272342
8;-0,239045;0,742690;0,132444;4,330000;4691,585056;-1960970629,003398;0,338918;0,025000;0,300000;0,087876;0,044568;0,879004;0,662546;0,072144;0,042629;0,000000;0,000000;51,170113
9;-0,238286;0,689600;0,185955;4,330000;4725,916645;-2225697519,130660;0,202139;0,025000;0,300000;0,092356;0,093598;0,907473;0,763090;0,122454;0,046472;0,000457;0,000000;119,833290
10;-0,238206;0,682440;0,192967;4,330000;4730,380807;-2245937668,689446;0,197959;0,025000;0,300000;0,092284;0,100683;0,916968;0,783895;0,124872;0,046875;0,000457;0,000000;128,761613
11;-0,239842;0,691970;0,196181;4,330000;4724,804939;-2207460716,842378;0,200882;0,025000;0,300000;0,096499;0,099682;0,889680;0,787270;0,131143;0,065026;0,000000;0,000000;117,609877
12;-0,238832;0,719300;0,160618;4,330000;4706,631885;-2062669142,716445;0,261466;0,025000;0,300000;0,089112;0,071506;0,921708;0,710059;0,096240;0,031746;0,000458;0,000000;81,263770
13;-0,237102;0,655300;0,218413;4,330000;4747,424039;-2401176739,207196;0,141715;0,025000;0,300000;0,090249;0,128164;0,921147;0,799117;0,159847;0,049743;0,002291;0,000000;162,848079
14;-0,240721;0,735310;0,146269;4,330000;4696,836753;-2041570067,767128;0,295730;0,025000;0,300000;0,098621;0,047648;0,907473;0,696667;0,080770;0,044563;0,000000;0,000000;61,673507
15;-0,241492;0,744970;0,144610;4,330000;4690,123067;-1965168958,552898;0,301625;0,025000;0,300000;0,099696;0,044914;0,904255;0,711744;0,079403;0,040441;0,000000;0,000000;48,246134
16;-0,237639;0,699440;0,171695;4,330000;4719,371820;-2179762942,884287;0,229528;0,025000;0,300000;0,088669;0,083026;0,887324;0,736364;0,109412;0,024648;0,000000;0,000000;106,743640
17;-0,239606;0,703210;0,176620;4,330000;4717,460475;-2166205567,337479;0,243699;0,025000;0,300000;0,096265;0,080355;0,881533;0,737987;0,116162;0,048443;0,000000;0,000000;102,920950
