Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,250678;0,819380;0,153621;4,330000;4666,000000;-1727583562,801616;0,400314;0,025000;0,300000;0,120690;0,032931;0,917563;0,680645;0,122841;0,040777;0,000000;0,000000;0,000000
2;-0,247538;0,814980;0,147099;4,330000;4666,000000;-1751257340,334683;0,429483;0,025000;0,300000;0,102987;0,044113;0,921429;0,672185;0,107165;0,040076;0,000000;0,000000;0,000000
3;-0,250452;0,822170;0,150838;4,330000;4666,000000;-1690898392,196803;0,406384;0,025000;0,300000;0,118715;0,032123;0,920139;0,634921;0,137841;0,051527;0,000000;0,000000;0,000000
4;-0,255440;0,827870;0,166755;4,330000;4666,000000;-1656893997,731326;0,405226;0,025000;0,300000;0,140174;0,026582;0,901754;0,661972;0,185648;0,050781;0,000000;0,000000;0,000000
5;-0,249177;0,835400;0,132375;4,330000;4666,000000;-1535168394,101175;0,395904;0,025000;0,300000;0,111726;0,020649;0,910394;0,525943;0,147530;0,040161;0,000000;0,000000;0,000000
6;-0,250430;0,830790;0,139824;4,330000;4666,000000;-1599767970,417008;0,405936;0,025000;0,300000;0,117689;0,022134;0,927007;0,581345;0,147865;0,045817;0,000000;0,000000;0,000000
7;-0,249449;0,829160;0,137157;4,330000;4666,000000;-1570652495,581384;0,385588;0,025000;0,300000;0,114891;0,022266;0,894366;0,577778;0,126621;0,050710;0,000000;0,000000;0,000000
8;-0,251889;0,833320;0,149210;4,330000;4666,000000;-1543658582,399406;0,393581;0,025000;0,300000;0,123979;0,025231;0,886986;0,587473;0,171651;0,054990;0,000000;0,000000;0,000000
9;-0,251282;0,838470;0,140824;4,330000;4666,000000;-1523934651,593547;0,394072;0,025000;0,300000;0,120225;0,020599;0,924138;0,570470;0,144444;0,043659;0,000000;0,000000;0,000000
10;-0,251029;0,830900;0,143963;4,330000;4666,000000;-1592742110,789314;0,410184;0,025000;0,300000;0,119849;0,024114;0,928058;0,647948;0,136010;0,063241;0,000000;0,000000;0,000000
11;-0,249892;0,821950;0,149132;4,330000;4666,000000;-1690880809,475231;0,395460;0,025000;0,300000;0,117361;0,031771;0,909091;0,671902;0,117794;0,049057;0,000000;0,000000;0,000000
12;-0,252327;0,829430;0,153336;4,330000;4666,000000;-1621052654,326235;0,386294;0,025000;0,300000;0,126255;0,027080;0,930314;0,640741;0,149833;0,035503;0,000000;0,000000;0,000000
13;-0,250252;0,830010;0,141930;4,330000;4666,000000;-1592856680,295912;0,388474;0,025000;0,300000;0,118485;0,023445;0,921708;0,580851;0,145752;0,063492;0,000000;0,000000;0,000000
14;-0,250499;0,821880;0,151832;4,330000;4666,000000;-1682091713,757372;0,402736;0,025000;0,300000;0,118499;0,033333;0,938628;0,662455;0,141395;0,041746;0,000000;0,000000;0,000000
15;-0,248740;0,821530;0,145158;4,330000;4666,000000;-1688359504,616076;0,411947;0,025000;0,300000;0,109963;0,035195;0,899642;0,644928;0,126195;0,045977;0,000000;0,000000;0,000000
16;-0,249155;0,825200;0,137621;4,330000;4666,000000;-1651968590,212597;0,406511;0,025000;0,300000;0,112952;0,024670;0,921429;0,642715;0,112641;0,040698;0,000000;0,000000;0,000000
17;-0,250776;0,826200;0,145970;4,330000;4666,000000;-1654647770,690274;0,426005;0,025000;0,300000;0,118689;0,027281;0,898955;0,626016;0,143392;0,055556;0,000000;0,000000;0,000000
18;-0,249765;0,818350;0,150636;4,330000;4666,000000;-1725069055,762171;0,420768;0,025000;0,300000;0,115596;0,035040;0,947368;0,648789;0,128253;0,047529;0,000000;0,000000;0,000000
19;-0,248944;0,808060;0,155725;4,330000;4666,000000;-1776017577,393997;0,411356;0,025000;0,300000;0,112515;0,043211;0,898246;0,668196;0,125073;0,058161;0,000000;0,000000;0,000000
20;-0,248597;0,823800;0,139356;4,330000;4666,000000;-1651115140,300962;0,399695;0,025000;0,300000;0,110294;0,029062;0,887681;0,604128;0,130271;0,041199;0,000000;0,000000;0,000000
21;-0,249109;0,827250;0,143087;4,330000;4666,000000;-1622196485,229686;0,390849;0,025000;0,300000;0,111647;0,031440;0,927273;0,617706;0,134676;0,050100;0,000000;0,000000;0,000000
22;-0,249860;0,823490;0,143737;4,330000;4666,000000;-1680141596,678901;0,412630;0,025000;0,300000;0,116115;0,027621;0,886525;0,625483;0,128670;0,072692;0,000000;0,000000;0,000000
23;-0,250137;0,830010;0,140291;4,330000;4666,000000;-1591519049,844754;0,408436;0,025000;0,300000;0,116400;0,023891;0,927798;0,574194;0,146326;0,056000;0,000000;0,000000;0,000000
24;-0,250816;0,812210;0,161538;4,330000;4666,000000;-1748017911,946132;0,405714;0,025000;0,300000;0,120234;0,041304;0,925267;0,682443;0,137849;0,050847;0,000000;0,000000;0,000000
25;-0,249375;0,819570;0,145455;4,330000;4666,000000;-1706234983,190678;0,391951;0,025000;0,300000;0,116295;0,029160;0,906250;0,625000;0,125077;0,034884;0,000000;0,000000;0,000000
26;-0,249286;0,833820;0,133199;4,330000;4666,000000;-1559973801,326722;0,395856;0,025000;0,300000;0,112004;0,021195;0,899628;0,582022;0,131788;0,057884;0,000000;0,000000;0,000000
27;-0,251494;0,805640;0,169728;4,330000;4666,000000;-1813492800,497461;0,395348;0,025000;0,300000;0,124467;0,045261;0,890845;0,693260;0,147444;0,055147;0,000000;0,000000;0,000000
28;-0,251348;0,825690;0,147429;4,330000;4666,000000;-1616732895,676584;0,379545;0,025000;0,300000;0,123994;0,023435;0,920863;0,600390;0,148681;0,060784;0,000000;0,000000;0,000000
29;-0,249327;0,812090;0,155668;4,330000;4666,000000;-1760612131,016963;0,400726;0,025000;0,300000;0,114861;0,040806;0,911972;0,675926;0,123263;0,048689;0,000000;0,000000;0,000000
30;-0,249344;0,824270;0,143609;4,330000;4666,000000;-1651167707,358043;0,398796;0,025000;0,300000;0,112923;0,030686;0,884058;0,622776;0,131512;0,036000;0,000000;0,000000;0,000000
