Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,316816;0,085140;0,125606;5,384623;7975,484421;101162815,798321;0,004735;0,250000;7,699701;0,063813;0,061793;0,852113;0,264368;0,119785;0,030000;0,010919;0,015038;2900,000000
2;0,309095;0,085860;0,125101;5,364179;7951,547201;649561531,761534;0,005601;0,250000;7,065916;0,065481;0,059620;0,823944;0,272152;0,121062;0,037288;0,004550;0,005000;2900,000000
3;0,318213;0,082520;0,129130;5,376925;7997,625939;405598050,211105;0,002871;0,250000;7,377306;0,058622;0,070508;0,839161;0,298357;0,119122;0,020067;0,010018;0,005000;2900,000000
4;0,325015;0,080700;0,118360;5,388575;8018,952361;59725695,268116;0,007515;0,250000;7,802985;0,059584;0,058776;0,821429;0,277001;0,105074;0,026667;0,007286;0,007519;2900,000000
5;0,350158;0,071480;0,111268;5,430295;8143,748024;-1283624117,213296;0,003176;0,250000;9,325227;0,052314;0,058954;0,841379;0,258228;0,093470;0,020067;0,008182;0,007500;2900,000000
6;0,286793;0,095680;0,149648;5,339846;7861,073555;1325056973,527039;0,001724;0,250000;6,257036;0,071501;0,078147;0,848276;0,369289;0,134676;0,046667;0,008204;0,012500;2900,000000
7;0,290867;0,093080;0,140379;5,340506;7882,364359;1213934433,665954;0,003843;0,250000;6,326521;0,071198;0,069181;0,876712;0,333758;0,127803;0,050505;0,003636;0,005000;2900,000000
8;0,367103;0,065000;0,090616;5,455158;8238,016301;-2164195229,897114;0,003644;0,250000;10,382589;0,053967;0,036649;0,808511;0,192649;0,073280;0,026756;0,007279;0,010000;2900,000000
9;0,302110;0,089180;0,131839;5,356865;7921,626366;869348139,217675;0,004744;0,250000;6,796193;0,067434;0,064405;0,846715;0,290076;0,128859;0,026936;0,009099;0,007519;2900,000000
10;0,356806;0,068140;0,099859;5,432505;8176,519278;-1404258869,562175;0,006033;0,250000;9,550559;0,050635;0,049223;0,773050;0,200511;0,095302;0,023411;0,006369;0,005000;2900,000000
11;0,257444;0,106960;0,164381;5,294715;7751,851448;2402598635,408780;0,001241;0,250000;5,078024;0,082695;0,081686;0,857143;0,374684;0,164642;0,053512;0,007279;0,007500;2900,000000
12;0,344144;0,071800;0,104860;5,411414;8124,866093;-648011485,407529;0,005465;0,250000;8,622812;0,054850;0,050010;0,828571;0,229299;0,093065;0,033445;0,003636;0,005000;2900,000000
13;0,306948;0,086920;0,132486;5,361533;7949,961071;752046450,033294;0,002492;0,250000;6,929763;0,064932;0,067554;0,840278;0,297194;0,130376;0,020000;0,005460;0,000000;2900,000000
14;0,314959;0,082400;0,129175;5,370490;7988,871631;490790588,208744;0,002513;0,250000;7,216027;0,060966;0,068209;0,865248;0,299242;0,117017;0,030100;0,006369;0,012500;2900,000000
15;0,309148;0,087260;0,130681;5,367090;7947,404117;656754119,809465;0,002384;0,250000;7,146073;0,063220;0,067461;0,781022;0,308184;0,122987;0,050336;0,006369;0,005013;2900,000000
16;0,334100;0,076460;0,116012;5,401082;8071,973079;-349822296,965439;0,002746;0,250000;8,256487;0,056395;0,059617;0,776224;0,248101;0,110962;0,026667;0,009116;0,007500;2900,000000
17;0,326914;0,078960;0,119307;5,392547;8031,073146;-98919069,204983;0,005507;0,250000;7,924654;0,059452;0,059855;0,819444;0,269620;0,105782;0,033445;0,009107;0,012500;2900,000000
18;0,327485;0,080060;0,118145;5,399952;8029,105943;-406934973,591626;0,003119;0,250000;8,236003;0,062097;0,056048;0,828571;0,248416;0,113647;0,016667;0,008197;0,015075;2900,000000
19;0,295462;0,091860;0,142252;5,342538;7898,739882;1275745872,821496;0,003831;0,250000;6,384197;0,065174;0,077078;0,833333;0,328283;0,136568;0,050505;0,002730;0,007538;2900,000000
20;0,334238;0,075720;0,117162;5,407058;8068,709750;-678565750,837191;0,001771;0,250000;8,477815;0,058682;0,058481;0,839161;0,286432;0,096962;0,023411;0,005455;0,012500;2900,000000
21;0,307681;0,086620;0,137737;5,363213;7947,241396;667254876,788300;0,001983;0,250000;7,023067;0,062022;0,075715;0,827586;0,312263;0,133632;0,040000;0,003636;0,007500;2900,000000
22;0,315151;0,084800;0,128252;5,378855;7973,480915;293466083,705323;0,003537;0,250000;7,471787;0,062513;0,065739;0,818841;0,311309;0,111807;0,033445;0,008182;0,022556;2900,000000
23;0,263629;0,104200;0,160757;5,305570;7775,874628;2186069743,965734;0,001557;0,250000;5,310580;0,080983;0,079774;0,921986;0,357414;0,165996;0,016722;0,007273;0,005000;2900,000000
24;0,343263;0,073840;0,107013;5,421858;8102,192424;-1162367247,837709;0,002754;0,250000;9,089929;0,058646;0,048368;0,835616;0,254151;0,085011;0,023490;0,009091;0,007500;2900,000000
25;0,329557;0,077920;0,122079;5,390268;8043,955125;-27856611,034929;0,006512;0,250000;7,895548;0,053787;0,068292;0,776978;0,273189;0,116020;0,026667;0,010919;0,007538;2900,000000
26;0,307681;0,087180;0,128987;5,365695;7944,927429;698110425,473765;0,003408;0,250000;7,038661;0,065402;0,063585;0,851064;0,284264;0,126009;0,020134;0,004554;0,007519;2900,000000
27;0,316053;0,082840;0,127013;5,377937;7987,421257;223509469,823617;0,002038;0,250000;7,476176;0,063607;0,063406;0,836879;0,298734;0,114388;0,030000;0,006364;0,012531;2900,000000
28;0,276076;0,097720;0,154898;5,317899;7834,813336;1954958512,564558;0,001795;0,250000;5,568020;0,075035;0,079863;0,862069;0,363178;0,149575;0,036667;0,006364;0,012500;2900,000000
29;0,333065;0,076840;0,112231;5,403512;8065,848682;-527540887,551782;0,002715;0,250000;8,382737;0,060850;0,051380;0,804348;0,235741;0,107685;0,030100;0,006369;0,007500;2900,000000
30;0,303325;0,088640;0,133750;5,359337;7926,042403;791616608,703074;0,003227;0,250000;6,868304;0,066573;0,067178;0,871429;0,302149;0,121185;0,050000;0,014572;0,002500;2900,000000
