Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,178903;0,083900;0,131627;5,111411;7389,030362;456451626,550062;0,002597;0,250000;3,517940;0,059262;0,072364;0,848921;0,313054;0,120412;0,026667;0,004550;0,015000;2000,000000
2;0,174769;0,086620;0,138188;5,106723;7363,412219;594840460,625350;0,003110;0,250000;3,412264;0,058705;0,079484;0,862069;0,369289;0,109115;0,033670;0,010909;0,010000;2000,000000
3;0,170764;0,089600;0,141677;5,109584;7347,212470;529258093,654413;0,002663;0,250000;3,439749;0,063079;0,078597;0,873239;0,357414;0,120412;0,033445;0,014559;0,005013;2000,000000
4;0,180193;0,082960;0,124142;5,112157;7393,908650;445453867,754779;0,002385;0,250000;3,536925;0,061163;0,062979;0,833333;0,299873;0,111111;0,010033;0,009099;0,007519;2000,000000
5;0,210270;0,071520;0,111044;5,160903;7533,862015;-442326507,597862;0,003138;0,250000;4,349751;0,051499;0,059545;0,848276;0,268939;0,086801;0,030000;0,007273;0,012531;2000,000000
6;0,148421;0,100580;0,165457;5,084175;7235,015366;1194578341,693841;0,000587;0,225023;2,869158;0,067513;0,097944;0,839161;0,456051;0,140940;0,043333;0,011818;0,005013;2000,000000
7;0,168847;0,088960;0,135162;5,104852;7341,925585;578704691,379698;0,002512;0,250000;3,381524;0,066774;0,068388;0,872340;0,322293;0,125840;0,016722;0,003640;0,010000;2000,000000
8;0,233210;0,063300;0,091568;5,200899;7646,119759;-1235938861,542690;0,007809;0,250000;5,110016;0,050916;0,040652;0,850340;0,204056;0,066637;0,030100;0,004545;0,015075;2000,000000
9;0,160194;0,095580;0,144790;5,102373;7293,755565;663783439,750467;0,003608;0,243709;3,282676;0,071082;0,073708;0,873239;0,348659;0,134201;0,026756;0,009091;0,007500;2000,000000
10;0,210573;0,071880;0,107150;5,163493;7535,904748;-495123575,564113;0,003943;0,250000;4,410553;0,054381;0,052769;0,829787;0,229114;0,095345;0,030000;0,008182;0,007500;2000,000000
11;0,116297;0,121400;0,201050;5,063624;7083,502719;1819279905,188147;0,001677;0,177200;2,323404;0,079734;0,121316;0,895105;0,582908;0,170557;0,060000;0,006369;0,015000;2000,000000
12;0,205196;0,072800;0,109186;5,152134;7512,392732;-242253712,430236;0,005249;0,250000;4,173249;0,055197;0,053989;0,857143;0,236341;0,099196;0,020067;0,005455;0,005000;2000,000000
