Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,164154;0,092214;0,145194;5,098525;7312,962109;7372333984,326367;0,002890;0,248828;3,255019;0,064428;0,080767;0,867368;0,364597;0,129737;0,031480;0,006553;0,008759;2000,000000
2;0,189742;0,080288;0,121226;5,131208;7431,570703;935560915,904167;0,003499;0,250000;3,857398;0,058112;0,063114;0,850036;0,273016;0,110315;0,023778;0,007189;0,012772;2000,000000
3;0,156672;0,096146;0,151299;5,092403;7275,692864;9618611007,462866;0,002761;0,237405;3,060224;0,067670;0,083629;0,861777;0,386208;0,134927;0,038204;0,007278;0,008260;2000,000000
4;0,182134;0,083118;0,128002;5,119578;7400,558098;3091873356,739550;0,003524;0,250000;3,652655;0,059807;0,068195;0,839235;0,292126;0,118857;0,028084;0,006553;0,012519;2000,000000
5;0,191592;0,079370;0,120704;5,132616;7441,873017;555220253,894689;0,003862;0,250000;3,888679;0,056893;0,063811;0,828003;0,285696;0,106265;0,028065;0,007734;0,007754;2000,000000
6;0,177201;0,085372;0,133665;5,112167;7376,150568;4392720656,472219;0,003520;0,250000;3,530510;0,059906;0,073759;0,850852;0,322017;0,119753;0,033110;0,006372;0,011765;2000,000000
7;0,175947;0,086180;0,136788;5,110684;7369,047466;4598857912,319778;0,003570;0,250000;3,508728;0,059234;0,077554;0,858345;0,334432;0,122090;0,031198;0,007009;0,006755;2000,000000
8;0,178300;0,084988;0,130334;5,115366;7383,630182;3889845802,981454;0,002706;0,250000;3,575696;0,061850;0,068484;0,852624;0,311619;0,117323;0,029048;0,007825;0,007257;2000,000000
9;0,191630;0,079354;0,120899;5,132648;7442,777615;818994663,979589;0,003567;0,250000;3,877048;0,056809;0,064089;0,830243;0,285153;0,107437;0,027768;0,005094;0,011264;2000,000000
10;0,166387;0,091068;0,140540;5,102372;7327,459864;6607850029,127792;0,003529;0,250000;3,324339;0,065802;0,074738;0,850526;0,342734;0,127769;0,031783;0,007370;0,008004;2000,000000
11;0,172229;0,087826;0,135424;5,105392;7353,175585;5797601201,976793;0,004031;0,250000;3,413049;0,061940;0,073484;0,840909;0,329560;0,123526;0,030749;0,005551;0,006762;2000,000000
12;0,183916;0,082542;0,125993;5,122652;7406,838823;2275922405,370286;0,003740;0,250000;3,713678;0,059568;0,066425;0,835336;0,297816;0,113290;0,028495;0,005823;0,010511;2000,000000
13;0,171523;0,088142;0,136956;5,107049;7352,590157;5568702474,063280;0,002852;0,250000;3,417588;0,063327;0,073629;0,850778;0,326308;0,126321;0,030728;0,006639;0,008523;2000,000000
14;0,189897;0,080018;0,121455;5,132390;7435,047279;436002669,359070;0,004014;0,250000;3,882440;0,058863;0,062592;0,847242;0,280720;0,107797;0,030040;0,006825;0,009787;2000,000000
15;0,181103;0,083588;0,130663;5,116990;7395,392032;3715827869,047538;0,003941;0,250000;3,601197;0,058590;0,072074;0,836402;0,313427;0,118484;0,025778;0,006826;0,007511;2000,000000
16;0,178264;0,085024;0,133589;5,115081;7384,139735;4001895241,371496;0,003741;0,250000;3,559366;0,060145;0,073443;0,843110;0,327842;0,118526;0,033088;0,007003;0,006508;2000,000000
17;0,171261;0,088478;0,137877;5,105154;7347,472006;5468135591,296186;0,003334;0,250000;3,421667;0,062030;0,075848;0,870463;0,340710;0,123141;0,032107;0,005639;0,006505;2000,000000
18;0,192629;0,078880;0,118719;5,136259;7446,946627;-274295835,578469;0,004132;0,250000;3,950762;0,058432;0,060287;0,842928;0,279548;0,102914;0,031073;0,007371;0,006765;2000,000000
19;0,171022;0,088254;0,137966;5,104757;7348,678648;5859463328,199086;0,002950;0,250000;3,392529;0,062409;0,075557;0,850640;0,341928;0,123293;0,028753;0,006821;0,010008;2000,000000
20;0,170305;0,088988;0,137396;5,105590;7343,964493;5833338754,418292;0,002955;0,250000;3,399631;0,063645;0,073751;0,854896;0,332784;0,124227;0,034806;0,007916;0,007018;2000,000000
21;0,180830;0,084032;0,128154;5,118294;7393,689735;3396873114,617143;0,003935;0,250000;3,622278;0,060577;0,067577;0,854850;0,295599;0,115722;0,032485;0,008008;0,009271;2000,000000
22;0,193959;0,078448;0,118526;5,135944;7452,611380;99777400,630445;0,004532;0,250000;3,937921;0,056308;0,062218;0,844571;0,270857;0,105930;0,026747;0,007461;0,006762;2000,000000
23;0,168459;0,089900;0,141094;5,102595;7335,264393;6308107218,309023;0,003196;0,250000;3,350420;0,063004;0,078090;0,838183;0,355420;0,125274;0,038770;0,006551;0,007760;2000,000000
24;0,189304;0,080208;0,122198;5,130296;7431,096327;1041685933,408942;0,005118;0,250000;3,836816;0,058185;0,064012;0,848977;0,281456;0,110021;0,025735;0,006738;0,007764;2000,000000
25;0,172575;0,087788;0,135581;5,107953;7355,750375;5118230723,332361;0,003545;0,250000;3,452511;0,062878;0,072702;0,851033;0,332274;0,121237;0,033813;0,006730;0,007758;2000,000000
26;0,171310;0,088540;0,138475;5,106239;7350,169389;5810166254,658650;0,003154;0,250000;3,406160;0,062230;0,076245;0,860498;0,334391;0,126584;0,028772;0,007279;0,007760;2000,000000
27;0,176966;0,085242;0,131010;5,113606;7379,788691;4350742690,661457;0,002609;0,250000;3,530948;0,062794;0,068216;0,848227;0,304243;0,120498;0,035774;0,006824;0,008262;2000,000000
28;0,179654;0,083996;0,132015;5,114445;7389,248884;3744909586,139675;0,002713;0,250000;3,581905;0,058924;0,073091;0,863062;0,314278;0,119429;0,027406;0,006095;0,007511;2000,000000
29;0,164866;0,091588;0,143154;5,099507;7320,943555;7337261769,272465;0,003299;0,250000;3,255512;0,065396;0,077758;0,873249;0,344521;0,131225;0,036814;0,006280;0,008267;2000,000000
30;0,166300;0,091054;0,144853;5,101385;7324,718870;6492127418,391340;0,002865;0,250000;3,324409;0,063537;0,081316;0,871579;0,352068;0,132067;0,034794;0,007277;0,009257;2000,000000
