Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,086334;0,103040;0,166043;4,986183;6907,596838;316889936,510256;0,003974;0,133054;2,072710;0,065791;0,100253;0,863799;0,493937;0,130640;0,023529;0,008640;0,016250;1500,000000
2;0,085753;0,103190;0,168991;4,982983;6900,488423;440307438,116898;0,005078;0,131810;2,038858;0,063675;0,105316;0,891304;0,495220;0,137536;0,020033;0,007289;0,010025;1500,000000
3;0,094961;0,096480;0,156360;4,992514;6950,462916;11323453,114096;0,001704;0,145366;2,187592;0,063452;0,092908;0,865724;0,451469;0,125840;0,031720;0,005909;0,005006;1500,000000
4;0,108181;0,089340;0,144644;5,003396;7016,997665;-356593983,386737;0,002563;0,165571;2,365837;0,057797;0,086847;0,854610;0,401780;0,117186;0,025126;0,005912;0,012500;1500,000000
5;0,054895;0,122200;0,209406;4,961873;6766,261507;1214133937,219665;0,001679;0,085716;1,692208;0,074276;0,135130;0,886598;0,682111;0,157565;0,058528;0,006367;0,005006;1500,000000
6;0,097783;0,095080;0,152946;4,997326;6964,546318;-189678180,655754;0,003729;0,149774;2,260049;0,063660;0,089286;0,857651;0,423395;0,127464;0,028428;0,005460;0,013784;1500,000000
7;0,087088;0,101960;0,175771;4,984473;6904,283112;289013559,632760;0,001784;0,133388;2,073206;0,059665;0,116106;0,872340;0,528626;0,139758;0,025042;0,008644;0,010013;1500,000000
8;0,106968;0,090850;0,147065;5,004798;7005,698755;-533581298,660737;0,003911;0,163688;2,411538;0,057898;0,089167;0,866667;0,433312;0,111186;0,036851;0,004552;0,003759;1500,000000
9;0,108388;0,089710;0,143880;5,007762;7014,394239;-626174782,150001;0,002982;0,165885;2,441155;0,059790;0,084090;0,869258;0,394536;0,113300;0,041736;0,010464;0,007519;1500,000000
10;0,075508;0,109290;0,182672;4,976295;6851,997970;693270281,089726;0,002813;0,116180;1,921842;0,066646;0,116025;0,853147;0,548656;0,147758;0,028428;0,010009;0,012516;1500,000000
11;0,108972;0,089130;0,138485;5,005671;7017,769865;-468286479,209418;0,006269;0,166469;2,404101;0,059798;0,078687;0,846975;0,347160;0,122728;0,025084;0,007731;0,012531;1500,000000
12;0,114247;0,086290;0,134134;5,012129;7046,533365;-715813351,202430;0,003931;0,174487;2,512015;0,058740;0,075394;0,833333;0,359007;0,109445;0,031773;0,007276;0,013819;1500,000000
13;0,104184;0,092290;0,148683;5,002397;6989,694643;-477910063,749733;0,006294;0,159275;2,372606;0,059251;0,089432;0,873239;0,427573;0,115575;0,033445;0,005462;0,006266;1500,000000
14;0,076772;0,108120;0,182947;4,976036;6858,932012;610947114,338189;0,002225;0,118075;1,944048;0,064985;0,117962;0,857143;0,533589;0,155138;0,030151;0,006367;0,010038;1500,000000
15;0,096891;0,096570;0,159169;4,995691;6951,677347;-186943393,230346;0,003440;0,148250;2,257376;0,060016;0,099153;0,883803;0,459048;0,125028;0,036913;0,007283;0,010013;1500,000000
16;0,134570;0,075080;0,113272;5,032429;7160,823137;-1782886206,383431;0,003064;0,205160;2,922689;0,054520;0,058752;0,867857;0,286896;0,085567;0,035117;0,006821;0,013784;1500,000000
17;0,126586;0,079330;0,122465;5,020616;7118,286495;-1184822928,110274;0,005123;0,193228;2,704191;0,054070;0,068395;0,857143;0,316359;0,101096;0,030050;0,004548;0,003750;1500,000000
18;0,118881;0,083130;0,130860;5,013782;7074,510606;-951391743,930419;0,002641;0,181460;2,582519;0,056558;0,074302;0,861592;0,333546;0,109767;0,028476;0,005914;0,006250;1500,000000
19;0,135990;0,074890;0,114145;5,036709;7170,081394;-1991748259,381538;0,006085;0,207321;2,996388;0,054503;0,059641;0,849123;0,287611;0,088710;0,033389;0,006827;0,006258;1500,000000
20;0,071291;0,111490;0,189429;4,974697;6838,498254;759053540,045751;0,003621;0,110128;1,878634;0,068590;0,120839;0,840278;0,583014;0,154053;0,030100;0,005917;0,005006;1500,000000
21;0,081188;0,105520;0,175883;4,982095;6882,720542;498586558,525797;0,003151;0,124928;1,999671;0,065994;0,109889;0,847518;0,533163;0,140233;0,036851;0,005002;0,011250;1500,000000
22;0,129006;0,077920;0,117867;5,027883;7128,498630;-1552792548,400991;0,003838;0,196584;2,814701;0,056866;0,061000;0,861111;0,291614;0,095334;0,028428;0,006364;0,007500;1500,000000
23;0,097654;0,095380;0,154040;4,997377;6964,826664;-160965307,166155;0,003318;0,149816;2,250191;0,063654;0,090386;0,824138;0,463508;0,117529;0,030201;0,007279;0,006250;1500,000000
24;0,130181;0,077550;0,116485;5,031699;7139,972810;-1673409322,488847;0,003736;0,198642;2,865598;0,058243;0,058243;0,861210;0,284625;0,095196;0,030050;0,008648;0,003759;1500,000000
25;0,076145;0,108990;0,186145;4,978901;6855,726832;535180766,470202;0,002084;0,117360;1,956808;0,065746;0,120399;0,884211;0,590591;0,139337;0,030050;0,008644;0,007519;1500,000000
26;0,096218;0,096400;0,159306;4,994884;6952,811462;-69436095,253376;0,002973;0,147194;2,220083;0,061000;0,098306;0,905263;0,473919;0,121361;0,023451;0,006367;0,008761;1500,000000
27;0,080286;0,105920;0,176316;4,982444;6875,412251;380968138,611185;0,001509;0,123245;2,019688;0,066875;0,109441;0,896429;0,525079;0,140327;0,028381;0,009095;0,008750;1500,000000
28;0,088667;0,100700;0,170648;4,987573;6919,212070;250521489,263888;0,003324;0,136243;2,087413;0,062292;0,108356;0,872792;0,515228;0,132975;0,031773;0,006824;0,007509;1500,000000
29;0,064162;0,116640;0,200768;4,965488;6798,466910;1044352440,115416;0,002953;0,098995;1,782177;0,066754;0,134013;0,876712;0,641437;0,156951;0,018519;0,006369;0,008761;1500,000000
30;0,093565;0,097380;0,162078;4,988441;6941,829920;169081390,004599;0,001757;0,143223;2,138668;0,060313;0,101765;0,887273;0,477374;0,128102;0,041736;0,005000;0,006258;1500,000000
