Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,159179;0,095020;0,148129;5,097356;7291,884084;1550974877,898099;0,003484;0,241484;3,188685;0,068771;0,079359;0,886598;0,356104;0,137365;0,033445;0,005457;0,006250;2000,000000
2;0,163226;0,092530;0,147148;5,097500;7310,035781;1555967584,544304;0,001625;0,247442;3,222076;0,064402;0,082745;0,876325;0,370465;0,130814;0,040201;0,005000;0,012516;2000,000000
3;0,170189;0,088950;0,137667;5,101453;7342,233222;1329572686,267573;0,001905;0,250000;3,353114;0,061163;0,076504;0,873239;0,328235;0,125952;0,033501;0,006827;0,005006;2000,000000
4;0,179833;0,084920;0,126275;5,115301;7387,350464;832874991,344112;0,003513;0,250000;3,590896;0,060612;0,065663;0,833935;0,290179;0,119085;0,030201;0,004548;0,006250;2000,000000
5;0,145946;0,102410;0,162664;5,083463;7221,852177;2465896683,366818;0,003790;0,221147;2,815315;0,071140;0,091524;0,880702;0,440970;0,138541;0,052101;0,005464;0,010013;2000,000000
6;0,173884;0,086630;0,133441;5,110032;7364,684664;863243556,723576;0,002395;0,250000;3,507339;0,063596;0,069845;0,831541;0,334389;0,117897;0,041806;0,003186;0,006258;2000,000000
7;0,169523;0,089340;0,145030;5,103605;7339,097898;1185308535,921629;0,002839;0,250000;3,382708;0,060127;0,084903;0,876761;0,351488;0,135316;0,018425;0,005909;0,008772;2000,000000
8;0,178455;0,084700;0,130365;5,117796;7385,198385;606641505,765685;0,002991;0,250000;3,620377;0,062664;0,067701;0,823529;0,318269;0,114541;0,038333;0,005917;0,010013;2000,000000
9;0,184762;0,081720;0,126700;5,123618;7411,487961;390909027,614114;0,002208;0,250000;3,738913;0,059321;0,067378;0,841549;0,298668;0,112553;0,030000;0,008636;0,010013;2000,000000
10;0,156227;0,096240;0,150565;5,093079;7276,928114;1881748531,905648;0,001254;0,236786;3,067488;0,069181;0,081384;0,846429;0,398472;0,130766;0,038397;0,005000;0,015000;2000,000000
11;0,178011;0,085270;0,133790;5,115413;7382,519828;762591838,202076;0,004671;0,250000;3,570502;0,060447;0,073343;0,819149;0,320051;0,122202;0,031773;0,007738;0,011250;2000,000000
12;0,182920;0,082720;0,125642;5,123545;7406,227152;436907412,138416;0,002902;0,250000;3,712936;0,062166;0,063476;0,814947;0,303492;0,111807;0,028381;0,006824;0,010000;2000,000000
13;0,177636;0,085540;0,131608;5,120006;7384,664214;497065131,938518;0,003857;0,250000;3,639444;0,065049;0,066559;0,875000;0,317460;0,113077;0,031773;0,006367;0,012547;2000,000000
14;0,161235;0,093400;0,148327;5,097353;7300,236866;1579511164,440960;0,002463;0,244378;3,199483;0,066505;0,081822;0,839286;0,362080;0,139597;0,026756;0,006821;0,013750;2000,000000
15;0,180679;0,083970;0,127973;5,121155;7394,285942;537950603,835031;0,003769;0,250000;3,663287;0,062273;0,065699;0,858131;0,270886;0,122815;0,041736;0,006827;0,007528;2000,000000
16;0,204446;0,074360;0,110160;5,156962;7503,649927;-836909235,374098;0,002602;0,250000;4,300147;0,057396;0,052764;0,840989;0,258555;0,092555;0,025042;0,006367;0,006258;2000,000000
17;0,203020;0,074410;0,110887;5,149348;7495,429526;-366406590,088554;0,006295;0,250000;4,141920;0,055343;0,055544;0,816547;0,240811;0,099307;0,035176;0,010469;0,006258;2000,000000
18;0,190946;0,079640;0,122581;5,131987;7437,854265;109478084,453025;0,004385;0,250000;3,880469;0,056754;0,065827;0,847222;0,293818;0,105711;0,023372;0,008186;0,008750;2000,000000
19;0,219913;0,068270;0,096299;5,177232;7577,161752;-1466104178,197557;0,005206;0,250000;4,675087;0,053645;0,042654;0,825455;0,204185;0,084321;0,020101;0,005005;0,007509;2000,000000
20;0,155442;0,097010;0,148612;5,093362;7272,724084;1830191636,025257;0,004118;0,235821;3,080633;0,070671;0,077940;0,844291;0,369802;0,138658;0,023372;0,004093;0,011278;2000,000000
21;0,165375;0,090930;0,140638;5,097885;7323,678090;1561082918,237577;0,002222;0,250000;3,238527;0,064972;0,075666;0,839286;0,341401;0,131243;0,033501;0,005909;0,005000;2000,000000
22;0,210221;0,071850;0,103900;5,164100;7531,217520;-946149664,277108;0,002670;0,250000;4,402821;0,056132;0,047768;0,839858;0,219265;0,091133;0,023411;0,009545;0,008750;2000,000000
23;0,177140;0,085150;0,125076;5,115901;7385,513132;795230302,792210;0,003013;0,250000;3,553063;0,066573;0,058503;0,800000;0,298022;0,111012;0,038462;0,009563;0,006250;2000,000000
24;0,214926;0,069740;0,099567;5,169374;7560,772971;-1172838097,986851;0,004532;0,250000;4,509696;0,055225;0,044341;0,804878;0,214104;0,087774;0,020033;0,004095;0,008761;2000,000000
25;0,166567;0,090890;0,142209;5,100265;7324,430477;1351388603,588116;0,003532;0,250000;3,302143;0,063540;0,078669;0,836879;0,368086;0,123656;0,030100;0,009095;0,006258;2000,000000
26;0,183309;0,081920;0,123512;5,117272;7408,294309;737456621,036964;0,004065;0,250000;3,609167;0,059334;0,064178;0,855072;0,292327;0,108944;0,033445;0,006369;0,008750;2000,000000
27;0,170533;0,088810;0,134208;5,107237;7346,842161;1031152996,315062;0,003240;0,250000;3,445264;0,065691;0,068517;0,863158;0,315488;0,123318;0,021667;0,009095;0,007528;2000,000000
28;0,165650;0,091620;0,143650;5,099241;7322,087690;1433830939,737714;0,004193;0,250000;3,274592;0,063654;0,079996;0,828671;0,367451;0,126486;0,036789;0,005917;0,012500;2000,000000
29;0,154237;0,097070;0,156319;5,089177;7264,260065;2131168557,574653;0,002160;0,233418;2,973350;0,067023;0,089297;0,853659;0,389594;0,144233;0,031773;0,008644;0,012531;2000,000000
30;0,167038;0,090240;0,142900;5,100514;7329,535273;1383513640,190830;0,002472;0,250000;3,297426;0,062985;0,079915;0,875445;0,367722;0,123518;0,030252;0,006821;0,007509;2000,000000
