Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;0,540038;0,085440;0,127492;5,779749;9005,574771;-13758563719,377827;0,001823;0,250000;25,093342;0,069184;0,058308;0,748252;0,288254;0,122344;0,038397;0,010459;0,006250;4500,000000
2;0,537558;0,087290;0,134066;5,771463;8980,190361;-12416206270,197342;0,002562;0,250000;24,445811;0,062746;0,071320;0,808362;0,307839;0,127550;0,040201;0,007276;0,006250;4500,000000
3;0,539236;0,087290;0,135841;5,776264;8985,103140;-13272987959,919710;0,002873;0,250000;24,994853;0,061920;0,073921;0,790378;0,329949;0,123681;0,030201;0,007734;0,013750;4500,000000
4;0,555239;0,080020;0,122418;5,794558;9071,580403;-16220259246,047064;0,002742;0,250000;27,185244;0,059043;0,063375;0,747331;0,285714;0,115462;0,025126;0,007286;0,007500;4500,000000
5;0,511365;0,098060;0,149904;5,743240;8867,964595;-7756284088,282434;0,002952;0,250000;20,949241;0,074246;0,075658;0,837456;0,368488;0,136292;0,056856;0,008648;0,010000;4500,000000
6;0,543924;0,084520;0,127368;5,784523;9012,396649;-15338036962,292040;0,001921;0,250000;26,194897;0,065296;0,062072;0,803509;0,296717;0,119058;0,025126;0,004095;0,012500;4500,000000
7;0,546827;0,083120;0,131613;5,779499;9026,234993;-13898795345,908410;0,003228;0,250000;25,536816;0,056938;0,074675;0,799283;0,325949;0,118621;0,021703;0,008640;0,007519;4500,000000
8;0,551408;0,081330;0,128110;5,787098;9050,077987;-15566596561,350616;0,003258;0,250000;26,613669;0,057005;0,071105;0,793706;0,327422;0,111459;0,025084;0,005912;0,002503;4500,000000
9;0,556998;0,079290;0,116134;5,796961;9073,802708;-17361955726,039608;0,005072;0,250000;27,872641;0,060236;0,055897;0,761566;0,265863;0,105877;0,036667;0,008189;0,007519;4500,000000
10;0,525534;0,092020;0,141518;5,760097;8931,965360;-10513808131,781147;0,003655;0,250000;22,863105;0,068844;0,072674;0,783217;0,333757;0,136333;0,023411;0,006367;0,022556;4500,000000
11;0,544084;0,084500;0,134180;5,780649;9009,037312;-14314396323,111770;0,003387;0,250000;25,652432;0,059333;0,074846;0,759582;0,327227;0,123318;0,031720;0,007276;0,013767;4500,000000
12;0,559548;0,078080;0,119040;5,798075;9092,021582;-17117059809,575941;0,004707;0,250000;27,878706;0,056547;0,062494;0,738351;0,277001;0,112701;0,021703;0,008189;0,005006;4500,000000
13;0,546927;0,083510;0,127394;5,786377;9027,946156;-15564537400,598890;0,003275;0,250000;26,478589;0,062084;0,065309;0,763066;0,321497;0,113550;0,023490;0,005914;0,005006;4500,000000
14;0,540059;0,085480;0,133676;5,774083;8995,030900;-13149488847,726740;0,003071;0,250000;24,804300;0,062053;0,071623;0,805556;0,333757;0,116831;0,033445;0,011364;0,003750;4500,000000
15;0,548057;0,083720;0,132313;5,788177;9033,570061;-15408804035,601510;0,005842;0,250000;26,426054;0,059813;0,072500;0,808362;0,309539;0,123797;0,026711;0,008652;0,005006;4500,000000
