Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,017496;0,126920;0,218725;4,827948;6431,938444;-1364959767,832894;0,002664;0,040000;1,204152;0,070850;0,147874;0,870504;0,767592;0,154484;0,033613;0,005912;0,010013;1000,000000
2;-0,029213;0,132330;0,230022;4,810781;6396,649357;-1174489310,024945;0,001941;0,040000;1,127670;0,074449;0,155574;0,889286;0,796895;0,167525;0,035117;0,007279;0,010013;1000,000000
3;-0,027104;0,130890;0,229813;4,811770;6403,790168;-1182758634,383722;0,002485;0,040000;1,133812;0,072461;0,157352;0,868966;0,786769;0,169883;0,025126;0,007738;0,010025;1000,000000
4;0,000953;0,119120;0,208987;4,854544;6482,882013;-1730110729,879646;0,002596;0,040000;1,352986;0,060520;0,148467;0,849462;0,757088;0,138596;0,035235;0,006369;0,000000;1000,000000
5;-0,073763;0,156670;0,274954;4,751210;6285,913130;-395677033,526255;0,001650;0,040000;0,869281;0,092326;0,182628;0,902778;0,827249;0,252858;0,065217;0,005457;0,010025;1000,000000
6;-0,000273;0,119220;0,210106;4,857438;6478,579434;-1885141530,895000;0,002390;0,040000;1,370970;0,063669;0,146438;0,850534;0,763310;0,135396;0,030201;0,009099;0,010000;1000,000000
7;-0,036371;0,135270;0,240877;4,793861;6376,914050;-1010013412,356612;0,001957;0,040000;1,070439;0,072273;0,168604;0,908451;0,809003;0,185243;0,031826;0,008644;0,003750;1000,000000
8;0,008651;0,115180;0,205594;4,871189;6512,519214;-2038785993,393616;0,003111;0,040001;1,443589;0,059578;0,146016;0,835125;0,744216;0,134452;0,023333;0,010005;0,010013;1000,000000
9;0,013183;0,111730;0,204676;4,874262;6527,900813;-2198490106,452600;0,001750;0,040002;1,485243;0,055931;0,148745;0,881119;0,755895;0,124329;0,028428;0,006821;0,006258;1000,000000
10;-0,055140;0,143910;0,247319;4,771382;6332,330482;-681239442,459146;0,003181;0,040000;0,957193;0,086587;0,160732;0,861702;0,796036;0,206431;0,030252;0,005460;0,011250;1000,000000
11;-0,005766;0,121590;0,215910;4,846148;6462,215744;-1679000596,123840;0,002895;0,040000;1,309424;0,063580;0,152330;0,844765;0,771355;0,146221;0,046667;0,007273;0,006250;1000,000000
12;0,013635;0,112620;0,198908;4,874967;6529,838275;-2149133534,881301;0,003976;0,040009;1,490098;0,057105;0,141803;0,855072;0,739046;0,123266;0,021667;0,006824;0,007519;1000,000000
13;0,012086;0,112970;0,202604;4,871564;6524,402639;-2153204639,891214;0,003035;0,040001;1,471708;0,056834;0,145770;0,868512;0,758820;0,119597;0,028620;0,005912;0,011250;1000,000000
14;-0,029037;0,131960;0,231469;4,807127;6397,466146;-1128241116,809302;0,001625;0,040000;1,119455;0,072100;0,159369;0,897887;0,775405;0,177499;0,040067;0,005455;0,010013;1000,000000
15;0,004519;0,116810;0,209255;4,859404;6495,747176;-1895768231,355725;0,002736;0,040000;1,391637;0,057795;0,151460;0,908127;0,737179;0,140839;0,035117;0,003640;0,008761;1000,000000
16;0,047821;0,088840;0,148014;4,904110;6696,420969;-3045225951,760198;0,003561;0,075428;1,806815;0,053337;0,094676;0,886121;0,466156;0,100380;0,030000;0,005909;0,011278;1000,000000
17;0,015655;0,110990;0,197819;4,878283;6536,387957;-2282461532,994334;0,004062;0,040011;1,520254;0,056851;0,140967;0,880282;0,726282;0,122367;0,023333;0,005002;0,006266;1000,000000
18;0,012849;0,112470;0,200948;4,878278;6528,269059;-2269871661,776873;0,001657;0,040003;1,506611;0,060224;0,140724;0,854610;0,726573;0,124888;0,045151;0,010459;0,012500;1000,000000
19;0,064476;0,079440;0,123373;4,922945;6788,656016;-3531765027,642423;0,003615;0,100617;2,013989;0,053465;0,069908;0,827839;0,354286;0,090380;0,026667;0,005460;0,008783;1000,000000
20;-0,045593;0,138850;0,240445;4,782840;6358,002317;-816718242,065478;0,003118;0,040000;1,005479;0,081294;0,159151;0,874564;0,804023;0,190242;0,033445;0,005457;0,007528;1000,000000
21;-0,022743;0,129620;0,222571;4,821296;6415,660087;-1244163709,218490;0,001736;0,040000;1,168697;0,073279;0,149291;0,874552;0,778424;0,157245;0,035235;0,009095;0,010000;1000,000000
22;0,044978;0,091010;0,152426;4,902747;6679,669080;-2928983083,655109;0,003789;0,071207;1,771881;0,053465;0,098961;0,886926;0,513703;0,089769;0,033445;0,010919;0,011278;1000,000000
23;0,007396;0,114730;0,205790;4,866938;6511,369240;-2001050846,330751;0,001420;0,040003;1,421770;0,060527;0,145264;0,858131;0,756739;0,126483;0,036728;0,009545;0,006250;1000,000000
24;0,040705;0,092970;0,156042;4,898056;6661,036184;-2860480510,972917;0,003807;0,064790;1,732825;0,055477;0,100565;0,883392;0,510842;0,103155;0,021703;0,006827;0,008772;1000,000000
25;-0,017522;0,126990;0,221469;4,827871;6430,889558;-1362713153,532564;0,003452;0,040000;1,203743;0,069506;0,151963;0,862191;0,775985;0,155795;0,040201;0,007286;0,010025;1000,000000
26;0,005575;0,115550;0,205014;4,858912;6503,669678;-1833318982,295774;0,005248;0,040000;1,375597;0,058835;0,146179;0,901754;0,745326;0,129762;0,023451;0,005007;0,013750;1000,000000
27;-0,040636;0,138010;0,242167;4,794782;6365,378023;-1034262113,467025;0,002808;0,040000;1,064604;0,077825;0,164342;0,897163;0,796545;0,192679;0,030050;0,007283;0,007500;1000,000000
28;-0,032449;0,133610;0,233593;4,805685;6387,220468;-1140232151,095980;0,003138;0,040000;1,109161;0,075336;0,158257;0,876289;0,794175;0,176840;0,028381;0,005002;0,015019;1000,000000
29;-0,043103;0,138050;0,240182;4,782193;6361,489647;-766567461,100381;0,002332;0,040000;1,007949;0,076923;0,163259;0,894366;0,801166;0,188117;0,031826;0,006831;0,011264;1000,000000
30;-0,008348;0,122750;0,215109;4,840760;6456,978780;-1534735028,131431;0,003443;0,040000;1,269614;0,064725;0,150384;0,876761;0,754045;0,150694;0,030252;0,005912;0,011264;1000,000000
