Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;EffectiveBDP
1;-0,250750;0,773960;0,194692;4,330000;4673,143073;-727215717,680735;0,370526;0,025000;0,300000;0,121590;0,073102;0,928571;0,744851;0,177328;0,044643;0,000000;0,000000;14,286145
2;-0,249910;0,781730;0,184851;4,330000;4668,681666;-716475885,995652;0,394599;0,025000;0,300000;0,115532;0,069319;0,899642;0,740385;0,160624;0,040367;0,000000;0,000000;5,363331
3;-0,252770;0,789100;0,193843;4,330000;4666,000000;-729056165,606976;0,382111;0,025000;0,300000;0,128713;0,065130;0,928826;0,730435;0,191988;0,064103;0,000000;0,000000;0,000000
4;-0,252320;0,740660;0,253808;4,330000;4697,504445;-717690578,870545;0,336400;0,025000;0,300000;0,125727;0,128081;0,891228;0,796756;0,298489;0,056042;0,000459;0,000000;63,008890
5;-0,251355;0,811520;0,155327;4,330000;4666,000000;-754770152,204450;0,381068;0,025000;0,300000;0,128406;0,026921;0,896797;0,610727;0,159672;0,067568;0,000000;0,000000;0,000000
6;-0,252944;0,785340;0,191108;4,330000;4666,000000;-732051722,210221;0,355629;0,025000;0,300000;0,132931;0,058176;0,929078;0,731946;0,182037;0,050089;0,000460;0,000000;0,000000
7;-0,249013;0,762840;0,203564;4,330000;4680,485816;-703151839,124132;0,364696;0,025000;0,300000;0,113011;0,090553;0,894737;0,740700;0,200179;0,046263;0,000000;0,000000;28,971631
8;-0,251251;0,804890;0,161455;4,330000;4666,000000;-745796594,120233;0,380574;0,025000;0,300000;0,126516;0,034939;0,884615;0,667180;0,149216;0,059501;0,000000;0,000000;0,000000
9;-0,256259;0,807050;0,183323;4,330000;4666,000000;-751588690,359796;0,387509;0,025000;0,300000;0,147631;0,035691;0,925532;0,705628;0,188453;0,066406;0,000000;0,000000;0,000000
10;-0,250400;0,790480;0,171539;4,330000;4666,000000;-728157866,295411;0,392686;0,025000;0,300000;0,121423;0,050116;0,925000;0,725601;0,148616;0,056777;0,000000;0,000000;0,000000
11;-0,248441;0,767720;0,201308;4,330000;4677,589257;-703379087,549102;0,391373;0,025000;0,300000;0,107196;0,094112;0,897527;0,764246;0,190384;0,042254;0,000000;0,000000;23,178514
12;-0,252211;0,787590;0,187932;4,330000;4666,000000;-726288904,586295;0,367227;0,025000;0,300000;0,127898;0,060034;0,914591;0,715674;0,177812;0,048043;0,000000;0,000000;0,000000
13;-0,251196;0,771540;0,213986;4,330000;4675,964530;-714102750,319007;0,382831;0,025000;0,300000;0,117850;0,096137;0,922261;0,753560;0,224938;0,051693;0,000000;0,000000;19,929059
